PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
54,07/13/2025,5:28:58 PM,3,1,Andrew Tay,,Right,Kcl bobcats 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,2,Bottom,1,0,0,Cutter,,BallCalled,,,,,,,77.2418778352029,3.314270154733105,-4.194015128702456,2035.7373823877351,43.27176310833887,7:30,5.760279805651304,3.9061299407346977,6.000000192000004,-48.94259967140218,-0.6960391052226882,-5.3136790409615,4.773711450461357,0.4415445761633605,68.99837787423994,-5.953502811237679,-5.199783923028408,0.4999248231981896,,,,,,,,,,,,1.3821595772766668,-1.5619393714349417,-3.5608354424184987,50.000000000000014,6.003071475369408,8.34208347826896,-111.75156759720456,5.132148870811035,1.7014529275101389,25.12008177048004,-34.096813324581944,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,95c80c69-6ad5-4793-baca-51b03236e267,77.45031843933019,5.750229468878446,3.9093517387690895,3.43211659528425,-4.232790705461773,69.14290041611024,4.782361931443653,-0.4437106771154235,-5.821787697029413,-5.232235813340547,0.4997326520383185,-4.943533443279081,-3.706643463477989,-71.42409683773117,41.15853364844631,648.5058611344386,-1929.6805015662949,31.856066835782137,0.2319474181311788,-0.9479024741899444,0.218360469515116,,,,,,,,,,,,,,,,,0.9964168267270884,0.0,,,medium,high,127.04268028360168,4.890101772979552,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,8.031646944831294,19.008987653461833,9.816356359405361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,107.750336,0.0,,-1
55,07/13/2025,5:29:16 PM,3,2,Andrew Tay,,Right,Kcl bobcats 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,2,Bottom,1,1,0,Fastball,,BallCalled,,,,,,,83.80090631947436,-3.7024874298549246,-5.035559082071901,2022.145517993668,206.3892613944511,1:00,5.954871428966396,3.3450043473754767,6.000000192000004,-22.60787247611466,18.20290913205108,6.081617779345772,0.6116646475192905,0.8402979472811847,75.52237790784592,-7.942252348378411,-3.888568374196732,0.4597894252576834,,,,,,,,,,,,-4.960257348764272,11.07366285920546,-2.9373043401698515,50.00000000000004,5.638579428124238,10.488093309109768,-121.11615498864133,-8.55167335609829,-7.233570637118841,27.68000160278161,-16.025265990395305,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,477aa40f-161c-437e-b160-68cb8085d7e1,84.04452140029564,5.955809643233748,3.3493444593609256,-3.714710764729252,-5.086715228713223,75.71989921269176,0.6117811710640187,-0.8435679291646733,-7.938841302784986,-3.9381281445972434,0.4595905886156366,6.5653020557318085,17.010094727354968,-39.94538278471223,68.72392211192573,1550.2916694101136,-1298.3328678345486,76.66568284107869,-0.6867674148017089,-0.6420570904920474,-0.3407538855471265,,,,,,,,,,,,,,,,,0.9369420457602174,0.0,,,medium,high,28.148470099266824,-72.20809527726968,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.404205,0.0,,-1
56,07/13/2025,5:29:43 PM,3,3,Andrew Tay,,Right,Kcl bobcats 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,2,Bottom,1,2,0,Fastball,,StrikeCalled,,,,,,,85.44433414983563,-2.5259563244024,-4.427914284107757,1959.3413266792047,198.2904969485928,12:30,5.88577093633887,3.45969043490072,6.000000192000004,-20.179672909006605,18.969431541419347,4.389051541717873,1.847968955039952,0.2980431655051559,76.75744994615046,-6.328632149042312,-3.598580656047131,0.4503316162490424,,,,,,,,,,,,-3.8617305492449647,11.108885992834946,-3.100840453707911,49.999999999999964,5.667576112261476,9.445387849941948,-123.7261648985828,-6.097307231275895,-5.868594859432411,29.205118707527024,-15.292097207339516,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,22517cb8-8ce0-47ba-b9e2-f83021520517,85.69367824735247,5.887255421171467,3.4628510725099337,-2.5450493777940086,-4.46597974327529,76.96618663714192,1.847598049590236,-0.300502891399019,-6.332868973845962,-3.6364668556777247,0.4501354860795745,4.748708398985447,17.833743010409997,-37.092087878821005,36.62214313928448,1562.9023417599851,-1181.6745341058088,79.76672162623521,-0.7573671088084427,-0.6030978462076199,-0.2503358751654876,,,,,,,,,,,,,,,,,0.9974244867281882,0.0,,,medium,high,57.04007117464399,13.45156232884193,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,87.567955,0.0,,-2
57,07/13/2025,5:30:02 PM,3,4,Andrew Tay,,Right,Kcl bobcats 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,2,Bottom,1,2,1,Fastball,,BallCalled,,,,,,,85.62858832857239,-4.090705242624337,-2.73243764099445,1948.1904212630548,206.3303549390214,1:00,5.776408058485459,1.8400228807465175,6.000000192000004,-19.67200695714093,19.236510873538265,7.308641077043727,0.3243905142217391,0.0923609116747679,77.16248358471766,-7.784665243124859,-1.3474506862218398,0.4489457514889696,,,,,,,,,,,,-4.856530909035026,11.757672922754066,-1.6215251347045487,50.00000000000004,5.430840211904427,5.6935168907145846,-124.03910497153802,-9.490488295536911,-7.428658521989602,29.02034149089929,-14.189249572910354,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,5b6d8063-6655-4de1-a0fe-258b549115c9,85.87168863951489,5.778033644083488,1.8442301386417388,-4.11123906690576,-2.7828151538256534,77.36226218781519,0.3238900354438171,-0.0956476409783811,-7.79082010216081,-1.397202926928773,0.4487542607567154,7.781863253686227,18.17956403884844,-27.339767298825496,87.77090712719631,1730.5749828037228,-894.7380322725828,88.82986816461981,-0.796139086532086,-0.4592662105855671,-0.394001399375978,,,,,,,,,,,,,,,,,0.9936883165205784,0.0,,,medium,high,11.006183585523267,-81.90761579684167,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101.565674,0.0,,-1
58,07/13/2025,5:30:23 PM,3,5,Andrew Tay,,Right,Kcl bobcats 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,2,Bottom,1,3,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,84.56114440849753,-2.013195378614805,-4.8140087581149285,1886.6746833773927,195.43158639099977,12:30,5.873075553794418,3.2184495801023343,6.000000192000004,-23.8316761956234,16.201025189892228,2.415574673145741,2.0086545383092487,1.0649198122133996,75.95232039250305,-6.50245264402127,-4.357958142310477,0.4553852618732893,,,,,,,,,,,,-2.9435675240636305,9.449779837215942,-2.8267997117759243,50.00000000000003,5.694647310619036,10.235788541079694,-122.41330305409178,-5.045194137161302,-4.373167695073068,28.87467975518093,-18.13480245753077,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,d04c5d10-041e-45e6-af8a-671ae822473f,84.81390788670784,5.873117597557733,3.221516605754029,-2.015004938772876,-4.850084544803972,76.1571439713745,2.009474229441175,-1.0671951640746218,-6.488689849246564,-4.392239335492279,0.4551790896283852,2.7566846897641306,14.821609931735145,-50.58636873602814,33.11508192168943,1197.8767934895177,-1457.6119334433492,63.49143305114807,-0.6120249452407284,-0.7725825476356285,-0.1689428113058534,,,,,,,,,,,,,,,,,0.9971338029077365,0.0,,,medium,high,60.19642627047949,13.412914118807404,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,120.572754,0.0,0.0,-2
59,07/13/2025,5:30:59 PM,4,1,Andrew Tay,,Right,Kcl bobcats 2025,Brayden Zilis,,Left,Kcl groundsloths 2025,Stretch,2,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,86.8269951914619,-3.628035812414052,-4.686823401107645,2006.5029734920984,202.79568295080264,12:45,5.986178389134006,2.3083309022734286,6.000000192000004,-18.608813035741715,19.362370063029072,5.950582717866277,1.047728703153774,1.5614328580364134,78.11767943676635,-7.125410341004042,-3.5635337745039988,0.4435050679973011,,,,,,,,,,,,-4.773549369373271,11.675440629690009,-1.929166434770525,49.99999999999998,5.678473559655375,10.107651945011456,-125.56485266026807,-8.571766859264706,-7.481817497140472,29.758713010015843,-13.874560205939751,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,9582bc80-2724-4947-8702-c286965e3800,87.07626996361716,5.98806169581495,2.3119907227062875,-3.65159576879698,-4.730687634652529,78.32395617578604,1.047001655741791,-1.564310363484582,-7.134791565428932,-3.606934253225613,0.4433154475290219,6.364659580133431,18.36543229135109,-32.67297190702849,74.32651451105036,1689.0050443260573,-1083.1971855916934,84.17655326902053,-0.7760172025563608,-0.5398432994627003,-0.3261387946286447,,,,,,,,,,,,,,,,,0.9977353279869314,0.0,,,medium,high,23.10613694005468,-57.69398320521909,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,113.82224,0.0,,-1
60,07/13/2025,5:31:16 PM,4,2,Andrew Tay,,Right,Kcl bobcats 2025,Brayden Zilis,,Left,Kcl groundsloths 2025,Stretch,2,Bottom,2,1,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,87.4244999046526,-1.7674245620368385,-6.206230312428668,2081.031844421119,199.22158943451527,12:45,5.903365885271477,5.095228122879675,6.000000192000004,-18.16938525050641,19.417490443210284,4.953407374039535,2.758033317236731,-0.1705565684191781,77.24101322080375,-5.108942065877613,-2.297497664570034,0.4412549966674852,,,,,,,,,,,,-4.775242353542517,11.100085736895425,-4.5905857527300284,50.00000000000002,5.747980046978725,13.577162047216214,-126.2879986876934,-4.492078968842959,-7.557813311336194,30.50939997097409,-14.6058573293189,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,9c18a755-1432-4d38-8248-37e4ca403252,87.68338243464383,5.905505707152681,5.098560114200242,-1.7942056089471294,-6.246006655999725,77.45206520278471,2.7574594901714984,0.1678457168320869,-5.116299118465716,-2.338796988334705,0.4410610666160339,5.331126785597646,18.40029352047716,-37.39395934293268,28.274855588383563,1653.3353658132012,-1263.7941706014046,79.44786478138252,-0.7501883572642504,-0.6072920863702375,-0.2615602233850735,,,,,,,,,,,,,,,,,0.9959861342817466,0.0,,,medium,high,64.55262997045477,22.847407877932586,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,99.38598,0.0,0.0,-1
61,07/13/2025,5:33:19 PM,1,1,Max Gregory,,Right,Kcl groundsloths 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Windup,3,Top,0,0,0,Fastball,,BallCalled,,,,,,,80.20245159157564,0.5477345128903075,-1.6838303689311471,1956.800932864014,191.09106666046537,12:15,5.896550560749123,2.600124322180381,6.000000192000004,-27.22345473794554,17.021920178863898,2.254248907925082,4.137225634632455,-1.2225864245096691,71.76147663389516,-4.618168255095578,-1.2554064582835027,0.4787463348798272,,,,,,,,,,,,-1.7999491315621563,9.02347366249461,-2.4642322756119195,49.99999999999999,5.92544985254003,3.359874875174191,-116.51713458609083,0.3250526720561439,-2.418493963438073,26.508442238299395,-20.049697736653275,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,df9f02bb-6efa-46a8-8037-0e442092a2d8,80.45192495007379,5.896433663881838,2.603379110724217,0.5475509076997802,-1.7232013336208352,71.96674133977893,4.138351624455922,1.2200891891795849,-4.599583434826275,-1.2933638881511,0.4785194611059278,2.6247065089921486,15.383538180809522,-47.6183396357788,44.4105929186126,1319.012933724612,-1445.432382204255,67.40659775719125,-0.661476224432744,-0.7386711432566063,-0.1296693742954751,,,,,,,,,,,,,,,,,0.9963412595633814,0.0,,,medium,high,50.030466373248665,0.9919938730603198,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115.20562,0.0,,-1
62,07/13/2025,5:33:33 PM,1,2,Max Gregory,,Right,Kcl groundsloths 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Windup,3,Top,0,1,0,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,81.13917504091178,-0.8303681539699348,0.3738762058926706,1930.4099643341249,191.5284495920918,12:30,5.887093937655743,0.270815003893657,6.000000192000004,-25.84238557600666,17.322526168939465,2.2474604502934654,2.952100170496359,-0.3993174469870821,72.09417810000012,-5.768798252721968,-2.7432411976982918,0.4781792069940243,79.10646655639465,8.58453381618482,-0.1476709018548134,443.9622670519425,-3.1469550844663354,109.954975661556,1.1640226364929107,115.13545720994284,,-1.6986033318809155,1.1087397711474438,-2.332967750262161,10.246783951966492,-2.9082777349885034,49.99999999999999,5.846159300109325,6.412789904208723,-116.59270929049276,-2.576722822753974,-3.143203481087839,26.260189241949888,-18.368574999325222,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,6483081e-a76e-4d74-bcf1-cb91f6c2c936,81.38855957809987,5.887158796224189,0.2739523487138084,-0.8327563337205476,0.3367473486688626,72.29586893124494,2.952776140945614,0.3971669715046435,-5.756649191775497,-2.77728190072302,0.4779612031645143,2.5964239581667625,15.779910461848708,-43.46892209099983,38.51731928481738,1400.990459021185,-1328.0468230194615,72.57476312833074,-0.7111061009108317,-0.6879610277382494,-0.1450439159728032,-0.2016001324224471,78.21995407182571,11.808098637209554,-0.4660441491194427,2.874278857690033,3.139407292035029,-3.412831216171665,115.08486473047836,-2.6378771030366224,-8.462613159362414,-0.0885052457160902,-0.5335463976937295,0.3652870795684618,0.7628195009360924,,,0.9968046888393204,0.0,0.9960298151744368,44.09840427782718,medium,high,55.33441264366434,1.099017103600564,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,90.921135,0.8333333333333334,0.59805,-1
63,07/13/2025,5:34:04 PM,2,1,Max Gregory,,Right,Kcl groundsloths 2025,Kaileb Hackman,,Right,Kcl bobcats 2025,Stretch,3,Top,0,0,0,Fastball,,Foul,,,,,,,79.61702769114464,0.3100798248719658,-3.274352078327008,1917.037190727004,217.633855104116,1:15,5.449393248022973,2.679045714272412,6.000000192000004,-30.51505212806426,14.447880545035527,8.025358636237218,3.195132391695536,-0.3013462862739255,71.33252288647388,-5.470496705354486,-1.7519056431224291,0.4826128013658176,,,,,,,,,,,,-5.4611455516263785,7.711157793993536,-2.416687153207224,49.99999999999995,5.45703786086909,6.379129780328298,-115.53917511873792,-0.2517418029402227,-7.22252238352869,25.866398335861945,-21.97582116605725,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,30798377-8fac-4b89-999a-f01486abc11c,79.8575251104457,5.448397384032404,2.6852355118847595,0.320329461043036,-3.348683441747713,71.5250116422383,3.1969557934127555,0.2965721645741194,-5.441330766108366,-1.8243373435276795,0.4823950715414998,8.725564301355506,12.741513520448716,-48.19919085353316,47.543981682906015,1277.7877056119607,-1429.0871806917182,66.65429923805398,-0.5278547125077083,-0.745466591678256,-0.4069999547604507,,,,,,,,,,,,,,,,,0.9972432499376758,0.0,,,medium,high,47.21041648538458,6.631576245962566,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100.54039,0.0,,-2
64,07/13/2025,5:34:26 PM,2,2,Max Gregory,,Right,Kcl groundsloths 2025,Kaileb Hackman,,Right,Kcl bobcats 2025,Stretch,3,Top,0,0,1,Fastball,,InPlay,,Popup,Out,1.0,0.0,,78.68566224074753,-0.2186218293581419,-3.750379510075863,1933.2563858917804,194.23131095176848,12:30,5.914491081095047,2.6917293248630685,6.000000192000004,-27.57705285635697,18.495272168718465,3.153225963900621,3.4127804348460145,0.5360674137953889,70.54478621107128,-5.435849967762594,-3.153244145884193,0.4885303923185823,,,,,,,,,,,,-2.986022031318517,10.081283815350226,-2.387631387138901,50.00000000000002,5.880688016739786,7.391701293855298,-114.1316367494846,-1.2203921333083438,-3.854181669693228,25.20460184038604,-19.16172118367375,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,d80c414f-1e86-41a7-97b5-2cbf5f5520bf,78.93300067237409,5.914674431898636,2.695297924482222,-0.2225798732279237,-3.792671429312568,70.74469976080445,3.413684980018932,-0.5387264271918167,-5.420499516894035,-3.193605930990689,0.4882984142600402,3.552214380939485,16.87983985420548,-43.88520844747022,12.497606222933936,1393.356053684718,-1340.1638561203988,72.0730092424852,-0.6986117145552587,-0.6932157917079387,-0.1771822181058169,,,,,,,,,,,,,,,,,0.9968348181353271,0.0,,,medium,high,78.75215439935945,4.863639832426648,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,96.109,0.0,0.0,-1
65,07/13/2025,5:34:59 PM,3,1,Max Gregory,,Right,Kcl groundsloths 2025,Ryan Theile,,Right,Kcl bobcats 2025,Stretch,3,Top,1,0,0,Fastball,,BallCalled,,,,,,,78.25044622790105,0.1903008439325536,-3.498517777280812,1838.749087847294,190.89240206265927,12:15,5.847663471321671,1.8068612525890453,6.000000192000004,-28.899831871939217,17.683726383547377,2.116026635896143,3.616539302260447,1.272350479078134,70.11536446953019,-5.2809412645675655,-3.0975580387983346,0.4912333593742847,,,,,,,,,,,,-2.34461188028686,9.503554333171133,-1.5227602181327091,50.00000000000006,5.84647869061239,6.880904167159404,-113.52787104659416,-0.4390861511628265,-2.99266555076742,25.04522261453013,-20.043700890825782,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,c358f315-4cd9-4e50-b6b6-d197b725b6ab,78.49954711670432,5.847307051318544,1.8101865439884648,0.192743229861265,-3.5375648465470717,70.31386727046753,3.6178792974830194,-1.2747612166518922,-5.259069652032492,-3.134068945216669,0.4909962357282881,2.48432143364146,15.961145274307396,-46.68310244265079,1.9651702539953324,1261.4424630406934,-1337.8195395856217,68.60329510849795,-0.6736732303904909,-0.7275704708312688,-0.1296363707823023,,,,,,,,,,,,,,,,,0.9973607727860414,0.0,,,medium,high,88.23134677140422,-12.303209632764982,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,112.146515,0.0,,-1
66,07/13/2025,5:35:34 PM,3,2,Max Gregory,,Right,Kcl groundsloths 2025,Ryan Theile,,Right,Kcl bobcats 2025,Stretch,3,Top,1,1,0,Fastball,,BallCalled,,,,,,,77.53024905421078,0.7695354352082122,-2.554412430648131,1782.377048304073,189.13361692611517,12:15,5.964923818149844,2.8190566980071154,6.000000192000004,-30.62033291065329,16.785534881845347,1.6338519092589012,4.129185064374361,-0.5795821073945177,69.40701511301259,-5.036104539412466,-2.24423382925526,0.4955501055054608,,,,,,,,,,,,-1.7644640458194882,8.818977425838785,-2.611794683744102,49.99999999999998,6.009971849150382,4.976106751776495,-112.5665877287177,0.655746611711525,-2.2127492593748084,24.743413116492068,-21.1144953753588,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,ae21773d-a73d-40ba-a14b-3d271a22b570,77.77517882372605,5.964020415693168,2.8222867149078734,0.7785581394158453,-2.593261340582901,69.60661879094947,4.1310142529470175,0.5771430205419583,-5.006723776657491,-2.2813128158657627,0.4953123521364883,1.9999693458503505,14.942262985739037,-49.08333209367114,15.964975341552565,1167.3868576004695,-1346.8763369451708,65.49606654277976,-0.6466563152358238,-0.7556629716628813,-0.1039667409475278,,,,,,,,,,,,,,,,,0.9975840660814526,0.0,,,medium,high,75.63152219260266,-10.416485153091578,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.870255,0.0,,-1
67,07/13/2025,5:35:55 PM,3,3,Max Gregory,,Right,Kcl groundsloths 2025,Ryan Theile,,Right,Kcl bobcats 2025,Stretch,3,Top,1,2,0,Fastball,,StrikeCalled,,,,,,,78.64749107418343,-1.156863578179005,-3.987911498089805,1895.134741543684,186.6209289387629,12:15,6.479351701478548,2.786272033674865,6.000000192000004,-26.32177991802153,19.82002801860101,1.1204353269622225,3.2079321439189394,0.8326947660884927,70.64044958514732,-6.124661343987127,-3.775983367304768,0.4888986364380417,,,,,,,,,,,,-1.9619969238545203,11.115836072638828,-2.4615615158509656,50.0,6.369641795970855,7.917428219155973,-114.0254643954178,-3.0560609519146005,-2.52890403808407,25.068419853473948,-17.8463600830264,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,f4fd7d64-afcb-471f-a9a8-116d4a342838,78.89016970277315,6.47984120739828,2.7885209631711763,-1.1643712625799507,-4.015002332801228,70.84133670671432,3.208561776287968,-0.8343897723102746,-6.113436522830763,-3.8019666745072818,0.4886711857693177,1.3767231509268694,18.2613974567465,-39.75671026463209,74.48028072622593,1456.9169250644577,-1211.993713707531,76.87669341535707,-0.7636398085358981,-0.6395290462145716,-0.0886388282139233,,,,,,,,,,,,,,,,,0.6629739731443881,0.0,,,medium,high,22.967747346396692,45.3115102782606,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,101.26726,0.0,,-2
68,07/13/2025,5:36:14 PM,3,3,Max Gregory,,Right,Kcl groundsloths 2025,Ryan Theile,,Right,Kcl bobcats 2025,Stretch,3,Top,1,2,0,Fastball,,Foul,,,,,,,78.46107928167284,-0.6850734029704637,-2.2646736440257462,1910.3199179365408,190.5522867660924,12:15,6.089563021650046,1.4085651747352217,6.000000192000004,-29.807486025035875,16.418858175919137,1.5022685308959745,2.968374786268424,0.5721159176160154,70.46610581361975,-6.322075381522395,-1.979504489205731,0.4893462863410504,,,,,,,,,,,,-1.5866815447799294,9.11788972994155,-1.2248701731873952,49.99999999999995,6.016470242871458,4.463778260653287,-113.95186048206364,-2.209504103229244,-2.0410508872996203,25.17169807196887,-20.445119489836,KCL GroundSloths 2025,KCL BobCats 2025,,,,327ecd54-566c-4ca5-8d38-430245970e5f,845b34d0-083a-4964-ab83-51ec60008422,78.70163404083384,6.0886144576874495,1.411819441023018,-0.6753554236216522,-2.30388778685826,70.66221120006811,2.9701970699286773,-0.5745892103821076,-6.293188997575032,-2.0168016309482697,0.4891172632036374,1.871578221318637,14.661186211329618,-51.09571273194803,19.95820208737724,1199.721566247476,-1486.6036298710478,62.80212832326914,-0.6174003093493312,-0.778196162806502,-0.1150112612250923,,,,,,,,,,,,,,,,,0.9972270341147972,0.0,,,medium,high,72.03761812136047,-10.533547835735945,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101.96939,0.0,,-2
