PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,VerticalArmAngle,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
94,06/22/2025,3:45:50 PM,1,1,Noah Suttles,,Right,Kcl groundsloths 2025,Kyler Lapp,,Right,Kcl bobcats 2025,,3,Top,0,0,0,Slider,,StrikeCalled,,,,,,,77.27973704666408,1.9791543519925765,11.137698515321333,2406.2743537645547,58.47330647968363,8:00,5.206697319923067,-8.4121213658275,6.000000192000004,-49.87737792156982,-0.6989902280111835,-9.797351668198464,2.6123141645322256,-1.437410983455894,68.55890295894243,-7.280316286583973,-6.05708577991259,0.5063246349158146,,,,,,,,,,,,9.455388551212865,-4.25766657934915,7.499276677927939,49.99999999999997,5.338635891991461,-21.402093080770456,-110.14750935864232,2.341562079029192,11.359928733906369,23.59044219092297,-37.2893114974671,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,2054718f-9587-4184-9c08-b5cf70f751b6,77.45551518493194,5.192971224412006,-8.410821344848586,2.140328926084836,11.122144636957916,68.69130086095016,2.6214804821409405,-1.4380587586024205,-7.141566490064305,-6.066542468864864,0.5061542127620299,-9.646299270270596,-3.908868589270974,-64.25048221085058,49.36435881938508,1045.376218618917,-2167.335882398259,43.44376679173979,0.2271656077471418,-0.9007019000171437,0.3703132106236274,,,,,,,,,,,,,,,,,0.9955686045102498,0.0,,,medium,high,45.57207706255343,6.237319380846199,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,40.95088449287679,Slider,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
95,06/22/2025,3:46:01 PM,1,1,Noah Suttles,,Right,Kcl groundsloths 2025,Kyler Lapp,,Right,Kcl bobcats 2025,,3,Top,0,0,0,Slider,,StrikeCalled,,,,,,,73.10004194772934,2.716958740095527,-3.530563495240563,2479.6968797457744,52.93962860901392,7:45,4.931570156897252,3.140636979343172,6.000000192000004,-57.18331927259077,-3.3327773734372315,-11.63825200406711,2.698117150984862,-1.1146601300769048,65.583519826647,-8.091837784699813,-5.736506449674933,0.5281612823348463,,,,,,,,,,,,5.022574244965205,-2.797697492783201,-2.846001116929287,50.00000000000003,5.120591053808096,6.83773783977859,-105.88171039019969,3.535432161235033,5.535921355061369,22.976048746501416,-35.257694055930074,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,858da974-8e8e-4cfb-a58c-f780d238e8b6,73.27188492313354,4.918430835042354,3.1415916614650343,2.872542485935891,-3.542409041095587,65.68778472397369,2.709162878544794,-1.1150745839967042,-7.926877841450719,-5.74238686294787,0.52798416989802,-11.52206694731309,-7.009141944903531,-56.88831298605046,40.02919677035888,1354.5910009194888,-2077.012237722461,54.62728174495124,0.3292146974970967,-0.8376073118805564,0.4359262254511918,,,,,,,,,,,,,,,,,0.9966946487970256,0.0,,,medium,high,53.97372290667701,5.359433077857798,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,39.4177541451072,Slider,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
96,06/22/2025,3:46:14 PM,1,2,Noah Suttles,,Right,Kcl groundsloths 2025,Kyler Lapp,,Right,Kcl bobcats 2025,,3,Top,0,0,1,Changeup,,InPlay,,FlyBall,Out,1.0,0.0,,71.47554449860502,0.5565891906047122,-4.0220382274592925,1225.4486246816757,220.7452407829549,1:15,5.660370157413502,2.9908656866944634,6.000000192000004,-40.041486331709045,15.787166597509312,10.175936170564183,2.842163402226636,0.0946513516542762,64.25365903966464,-7.008902782391369,-2.094580334467581,0.5377743660155656,84.75126037868391,36.6272448409139,-35.95484080710816,3101.7015113579005,-67.2745496010807,87.02950633437453,72.72235002283783,312.8176120679106,,-40.015276205548496,5.12570527519317,-6.865922049418155,8.350836807592092,-2.6686060222015446,49.99999999999997,5.6826324338272505,7.024569124483898,-103.64274424685506,-0.0251493761545107,-7.315141293669884,20.63263934886796,-23.276839462111088,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,13183e17-563a-4b8b-9b13-ff81c0ddc3fa,71.69860566441825,5.6574330025259645,2.997054050641765,0.5893310968469704,-4.095221313978042,64.42547093920135,2.845672499367806,0.0899435959098625,-6.953845101286824,-2.166623222602826,0.5375257876899979,10.865482807853931,13.531245889578608,-26.966907435707668,19.443484536013024,1092.2038639749617,-555.7113020736346,89.1268586848081,-0.6752421960803804,-0.4534758054161487,-0.5817281758129997,-39.93527644487602,55.05739658432922,50.56315765854323,-0.3434915563641139,3.286217101111857,3.3439171959730167,-201.1391687369309,239.57857420830905,-35.46984687929568,8.789016759038805,1.0878444509787144,0.9894041985744096,0.123639373306598,0.0761093766344325,,,0.996620800788233,0.0,0.9973161787885328,48.265651107843645,medium,high,72.50086391758828,39.08474795337784,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,43.33162525272342,Changeup,Offspeed,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-2
97,06/22/2025,3:46:49 PM,2,4,Noah Suttles,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,,3,Top,1,1,2,Slider,,BallCalled,,,,,,,75.36030996866103,4.0592152038266445,-1.1661074548016142,2345.6521790317997,85.27914587092815,8:45,4.364772089012606,3.9966948382211513,6.000000192000004,-47.5842714182919,2.8870382920629893,-8.621179878027784,4.1791322464592335,2.1943405886299847,67.19058954051965,-4.977399342008487,-2.805996710959853,0.5113212121052625,,,,,,,,,,,,4.257415536200574,0.1281125157973007,-3.896725490461896,49.99999999999999,4.668596659317433,2.456874464766848,-109.21587380070196,6.461924586069798,5.011225753859318,23.80398684445237,-32.023253702183574,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,c4f60186-129f-49bf-912c-93193eeddb69,75.5749702566814,4.355687778832623,3.99827509373353,4.165748886078436,-1.1854342307439854,67.34333580943103,4.187025871764761,2.193464593319276,-4.854395574628596,-2.8192476390655807,0.5111121985494904,-8.435017900681414,-0.0817999125238865,-68.84830728748062,15.366073424817316,846.4013079975701,-2187.6217613693257,36.08383696285841,0.0296974497735133,-0.9326283670379028,0.3596142245144988,,,,,,,,,,,,,,,,,0.9431742018074324,0.0,,,medium,high,76.17053391766441,21.290697244464145,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,36.03446533797627,Slider,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
98,06/22/2025,3:47:00 PM,2,1,Noah Suttles,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,,3,Top,1,0,0,Sinker,,BallCalled,,,,,,,85.39023748184304,-2.0541727093971223,-5.955990169291145,2228.627641884772,211.47249014060404,1:00,5.169740409506767,3.1006234727602475,6.000000192000004,-22.540634643291057,16.814324712146238,7.017127513340359,1.371034476912365,-1.8701006369708597,76.66092189667363,-6.29964901835472,-4.635083539180761,0.4515140370144219,,,,,,,,,,,,-5.795441918573243,9.784176070059754,-2.6177932627527687,49.999999999999964,4.988373259975897,12.657087018834948,-123.39112009947716,-5.143664368428436,-8.761651728978176,28.994272563714603,-17.382158926871384,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,6c82133a-fb28-4022-b493-bb44c876899f,85.64114063185941,5.170668273810899,3.105669632080014,-2.0664452435977183,-6.01568881053011,76.86556562034367,1.3711533906153963,-1.8739857511838385,-6.296110048779164,-4.693388240543164,0.4513175949372894,7.58307486286287,15.625291107750613,-46.199687247752166,1.3605947022721443,1542.5381780697485,-1608.5263862834645,69.21471084174514,-0.5903259960358604,-0.7217564549828154,-0.3613624746634721,,,,,,,,,,,,,,,,,0.9943133874657556,0.0,,,medium,high,91.22453523204494,9.68442448652255,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,40.748955887740465,Sinker,Fastball,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
99,06/22/2025,3:47:21 PM,2,3,Noah Suttles,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,,3,Top,1,1,1,Sinker,,Foul,,,,,,,80.43450396051907,0.8068319157255684,-3.294615206954161,1907.49398604296,205.96027471850772,12:45,4.974663042147713,2.636186209697055,6.000000192000004,-28.08368876566398,16.0020426089089,5.7872483726327655,3.385511067317934,0.0530831376125507,71.93255745112707,-4.518787264058319,-2.196807550367508,0.4778818622997487,,,,,,,,,,,,-4.263187385530664,8.382030591550397,-2.3708752344120385,49.99999999999994,5.024256422936934,6.550241776663286,-116.70869033461076,0.8304054139081387,-5.749563195831732,26.508870250692738,-20.869593497796647,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,a752710a-9c23-4761-9647-5ce451510041,80.68309305556323,4.974379905083397,2.641114052691749,0.8084613986436058,-3.353483270462583,72.1340957489829,3.386716196051689,0.0494219779152752,-4.498388131955392,-2.254125365359396,0.4776623102766252,6.3429343949235495,14.3773804058149,-47.70613756653958,23.3389895531203,1283.6161737352554,-1410.9793851489546,67.29332742998993,-0.6050328057165425,-0.739703189353687,-0.2945751103992866,,,,,,,,,,,,,,,,,0.9952845501122584,0.0,,,medium,high,68.99490940219174,-7.128824225642946,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,39.66248308720503,Sinker,Fastball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
100,06/22/2025,3:47:35 PM,2,3,Noah Suttles,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,,3,Top,1,1,1,Slider,,Foul,,,,,,,77.56370092413425,1.3728294178750713,-2.1378488167484,2401.0977417594268,84.38768190963184,8:45,4.412524488938244,2.545031190411118,6.000000192000004,-44.22997150641756,3.2524333812999373,-6.0680129854173,2.0037253931009187,0.0515376659153253,69.5595155266527,-7.003489556460333,-3.290960727538363,0.4959499786749897,78.42826995629883,51.38270839733459,-38.94209122800414,,-67.97607282434603,86.48267759072984,90.9925994453505,244.04759291078935,,-38.5930248330917,4.8134560806045625,2.531001237254773,1.2762131288339684,-2.367313858396201,49.99999999999994,4.498942885679813,4.373109492371738,-112.6038617631409,1.4640120414333972,3.166611148623857,25.31677677286589,-30.57734127061051,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,2a374408-5b86-414a-be11-268637f4e7dd,77.77757823111178,4.404445639503034,2.54771448286738,1.4676966693671532,-2.170314954757224,69.71612372021933,2.0110721616246,0.0497483456286267,-6.892970444652761,-3.317512360913913,0.4957444594673471,-5.759086193573715,0.5150489588028727,-77.76047362462549,8.734011205728969,509.0303673060095,-2346.520498662334,21.19990196371651,0.0207328390095484,-0.9772698786276394,0.2109827806095162,-30.76569636682116,38.071082700267816,61.278529008389405,0.0142925740835982,2.172427463613471,2.0833313684459798,-152.23309353588323,190.7467243179956,,,,,,,,,0.9817856120002484,0.0,,40.48783018442981,medium,high,82.13938991484393,14.192696125048464,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,36.33153407663644,Slider,Breaking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
101,06/22/2025,3:48:11 PM,2,4,Noah Suttles,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,,3,Top,1,1,2,Changeup,,Foul,,,,,,,73.10200715676207,-0.7549603861846168,-5.953049139073798,1431.8894184366693,232.1041713450389,1:45,5.206349966267455,3.649120876849127,6.000000192000004,-39.79331973256429,13.819205853944482,12.010046326866448,1.1847391911945186,-0.902763533082652,65.90328492084839,-8.238054539837464,-3.689749374135991,0.5269927683964815,,,,,,,,,,,,-8.484442504735826,7.724886143377228,-3.169429889472132,49.99999999999997,5.121442652758605,10.70483218612339,-105.69736833477349,-2.450176427037155,-9.416972953746898,21.188820791083685,-23.600116314326243,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,36aee22b-5151-41af-8e8a-99544f5d3e22,73.31633270754706,5.203178431090554,3.6566647876741456,-0.719012617275832,-6.042511380703812,66.06757938722356,1.1883841580138712,-0.9086184142556488,-8.18178634855542,-3.777728341641405,0.526768063064358,12.85802249404667,11.728395761685425,-34.3129125115058,28.75943598789727,1182.6995228394858,-807.1735533986206,82.59712709733911,-0.5073344755212614,-0.5637122133913729,-0.651797722012716,,,,,,,,,,,,,,,,,0.9969421651854212,0.0,,,medium,high,64.11650761089246,8.61606416284345,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,40.9489923143678,Changeup,Offspeed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
102,06/22/2025,3:48:28 PM,2,5,Noah Suttles,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,,3,Top,1,2,2,Sinker,,InPlay,,GroundBall,Single,0.0,0.0,,86.40222155267656,0.1286520411068409,-3.44727213375374,2147.625108065537,208.90534894899855,1:00,5.21964028057963,3.117883167202615,6.000000192000004,-22.78990832386372,15.411843263517287,6.375136702784151,3.4402664958989173,0.4414000846091632,77.25279257521727,-4.19302591605618,-2.238312647428476,0.4448495550700443,95.82601996030124,-0.447751938587862,-20.55545759626721,1878.0435809644816,,,,58.22000477353413,,-22.35351314000784,0.4216670793914171,-4.630983381937717,8.295269584086894,-2.8404352013107994,50.00000000000004,5.216957046152508,7.352710281982935,-125.36237820860144,-0.4293459152567577,-7.208023816620307,30.525007007705035,-19.26264485917809,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,304ea5bb-4935-47a7-a0ef-d06361a9d04b,86.66150379600276,5.220262194279276,3.1228060278096934,0.1199180508934216,-3.50546554824706,77.46370988260212,3.4406404397414545,0.4377477364909958,-4.185859022889396,-2.294979548382756,0.4446496394089283,6.92364444624326,14.115388818170908,-48.70605401776937,16.91083831359398,1417.2656537730286,-1613.5834875917706,65.99222780784228,-0.5777087683529304,-0.7513338717878921,-0.3189827457282846,-33.64481433262162,89.72230378292915,-0.748848341956201,-0.6633426132649897,2.3567832930541046,3.4343987334765043,-22.142239302155183,53.84505728956401,-1.1673438145389028,-2.1436640794775883,-0.0040604232238364,-0.0681928416132093,-0.0809473492743398,0.9943828553420327,,,0.9715236830813316,0.0,0.5811960764603687,55.30433185045215,medium,high,74.78024551776542,-3.3700899915104063,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,41.02131287231564,Sinker,Fastball,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,-2
103,06/22/2025,3:49:04 PM,3,1,Noah Suttles,,Right,Kcl groundsloths 2025,Jake Zimmerman,,Right,Kcl bobcats 2025,,3,Top,1,0,0,Sinker,,StrikeCalled,,,,,,,82.79510939414523,-0.3542753786391003,-2.6087660886906656,1909.9695638694595,217.34497976944945,1:15,4.891934825441302,2.0107832671372616,6.000000192000004,-25.59099730796456,15.928625203616448,9.538613991959494,2.429744517223817,0.3794202396770055,74.18022999012429,-5.203594910099799,-0.7976164153218465,0.4637652679760806,,,,,,,,,,,,-6.050056902610563,8.738693034575656,-1.803660013185741,49.99999999999996,4.848238809811223,5.192131020044502,-120.2242326573845,-1.510529613340178,-8.665429800267807,27.95783780176368,-19.657715895893723,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,b3c5ca92-7f60-4891-a235-0a251901c5ad,83.03901115622462,4.892159366436792,2.016754092408957,-0.3584254443648215,-2.680742745611313,74.37890312475768,2.430492787660155,0.3747190879246898,-5.190880790051876,-0.8690296676438514,0.4635595620450174,10.214998968972155,14.492171717089908,-37.20178555697184,14.07964161513558,1521.3119057349577,-1154.813327069256,79.6511072486878,-0.6332243173805424,-0.6046239421374277,-0.4831737290790369,,,,,,,,,,,,,,,,,0.9966984801546938,0.0,,,medium,high,77.32832254637798,-22.01854173426658,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,39.19113343312235,Sinker,Fastball,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
104,06/22/2025,3:49:19 PM,3,2,Noah Suttles,,Right,Kcl groundsloths 2025,Jake Zimmerman,,Right,Kcl bobcats 2025,,3,Top,1,0,1,Changeup,,BallCalled,,,,,,,70.90423675506459,0.4088152330542214,-6.053034212542845,1296.5052887358086,230.4808955846808,1:45,4.571271871469939,3.1421493283261515,6.000000192000004,-43.56347102438666,13.479705582187384,10.603719263156988,1.3230694179364255,-1.620882116311933,63.82251604369514,-7.793225010922486,-4.055286772823576,0.5435923967870925,,,,,,,,,,,,-7.773395099183736,7.151879851951603,-2.6534043882159675,50.00000000000004,4.579514459413687,10.598161241746023,-102.50145403668448,-0.3783311860878126,-8.107276733241497,20.053375650059078,-24.714983324366848,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,3e72737f-c0d2-4126-bb56-a403ce26c05d,71.12099491665843,4.567270308767935,3.1495968398217613,0.4538788369688311,-6.140576183827482,63.98535616458344,1.3274472299027706,-1.6265586013683058,-7.72603140582412,-4.140259607536194,0.5433511751900644,11.433701847628752,11.134959526784868,-39.42231320776447,7.286756766160503,1001.5326022262986,-823.3215716824993,77.24863222138255,-0.4915604480866537,-0.6350314023672827,-0.5959055662471114,,,,,,,,,,,,,,,,,0.9902326308247364,0.0,,,medium,high,96.55808108954449,12.44120347430018,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,37.30300060876058,Changeup,Offspeed,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
105,06/22/2025,3:49:47 PM,3,3,Noah Suttles,,Right,Kcl groundsloths 2025,Jake Zimmerman,,Right,Kcl bobcats 2025,,3,Top,1,1,1,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,73.74626180195283,2.7097501483470507,-4.4341641629562165,2330.380944496167,64.70898191707964,8:15,4.563072167717426,3.805247217472127,6.000000192000004,-52.48707315872087,0.5201447973287117,-10.416694748170322,2.6996286745244804,-1.2175201619609584,65.92178758984407,-7.366394817601107,-6.03894004277857,0.5240093400883008,66.07630553199567,-51.97797512231492,-26.41596271050243,,50.43648777739406,-97.7556172252549,99.0951798398574,2.986335338157791,,7.824801190910322,0.0183013999537626,4.034863614171529,-0.7043555031269061,-3.437350946932898,49.99999999999999,4.754436246655499,8.54966851028466,-106.7040618207146,3.678564062237258,4.518462113771859,23.266425564930223,-32.96282560418497,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,25242ca1-1825-44ee-abd5-6b6a6391607d,73.93913830199433,4.552168316487509,3.806480907550605,2.838625536558657,-4.449315938073243,66.04921480335906,2.708738538080719,-1.2181268040983968,-7.222478037801846,-6.048202055290679,0.5238111784617766,-10.268967836757934,-2.8748769977031143,-63.71564733640043,18.151145803520173,1031.9540577866226,-2089.436806675084,44.28263371376533,0.1891825542425826,-0.8966074030127397,0.400381225874794,-18.107096092125563,36.45100611966016,-52.05319756492074,1.072821309173057,1.9819994712206015,2.2796070550919145,0.4065728842783743,2.958529574247919,,,,,,,,,0.990310587998501,0.0,,30.54321051183765,medium,high,106.3360312231682,18.59717619862182,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,37.25342450597667,Slider,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-1
106,06/22/2025,3:50:19 PM,4,1,Noah Suttles,,Right,Kcl groundsloths 2025,Will Strehl,,Left,Kcl bobcats 2025,,3,Top,2,0,0,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,75.78419847429365,2.6850230896384883,-2.3971624636219637,2216.895495371225,73.51128692360078,8:30,4.353430492005037,2.4019122903929704,6.000000192000004,-47.915603747025045,1.94641476081226,-7.601741589816519,2.8599224016982587,-0.4607746938904485,67.816726832666,-6.398264075771951,-3.8410688735155976,0.5082254981520381,61.24975155675396,-44.09069112566999,49.561245384172736,,-84.08549753517782,-70.9198780608342,70.51925812779398,4.379223764926948,,42.16575270852937,0.0250606377230548,3.266539856180615,0.1000812090159023,-2.202157170091926,50.00000000000006,4.544873208630153,4.8083529105483,-109.9074025612682,3.852031814173664,3.8912950600135727,24.21761772579749,-32.05482694326784,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,3217377a-5a67-4c53-8cab-45d4b8c5da27,75.9933729374128,4.343951877078478,2.404100349332928,2.7952347896656686,-2.4234202701156216,67.9629441564215,2.868059642507537,-0.4621031528047613,-6.274037599890039,-3.860963265941709,0.508020350065247,-7.350574886002753,-1.0505234999565352,-71.77272202935627,24.731006934280973,693.4164128006187,-2105.658879271748,31.27871450180849,0.0887772673155614,-0.9498232477210882,0.2999239818629811,33.48228638298222,28.53473279763075,-42.61733905935311,0.865109389942695,2.19966618329896,2.514990017313554,2.939675124044832,3.2459067990891164,,,,,,,,,0.7260026197851778,0.0,,24.493853013505287,medium,high,67.74209375914714,66.11382379938064,54.667001749344,Sammy Descarpentrie,,Kcl groundsloths 2025,2022-11,35.96357753706594,Slider,Breaking,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,-1
107,06/22/2025,3:53:20 PM,1,1,Braden Alexander,,Right,Kcl bobcats 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,,3,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,89.49394651997206,-1.132928956922031,-9.353973150480527,1939.836396346806,218.32995023999095,1:15,5.599717705112687,6.341858249114308,6.000000192000004,-18.072622037674986,18.229283267018666,12.017976133369215,3.0264001560365594,-1.4282358886975597,80.0287354252492,-4.531265287239723,-7.121712130918429,0.4336468861335864,,,,,,,,,,,,-9.595168140246988,10.229702091543604,-5.580070833402676,49.999999999999964,5.4956856098989775,20.76004619050901,-128.3701731414836,-3.1526593827022884,-15.734383582075958,30.857492190734018,-15.399142227829554,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,066c2bfc-316f-4ac8-8dc6-159ec29d390d,89.75019737346365,5.601542455364934,6.347687456992892,-1.1557273795262013,-9.42317318608704,80.24018440462955,3.0256747569956026,-1.4327161503388124,-4.540961595275876,-7.191713994571053,0.4334739029177346,12.68713059219176,17.34108997303025,-19.98207122969577,81.82800572416585,1823.0574641364328,-662.8926964812646,93.9799597311249,-0.7372279425396591,-0.3417260845964414,-0.5828535355002378,,,,,,,,,,,,,,,,,0.9970402911884972,0.0,,,medium,high,16.3547948482508,-70.07541589075319,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,43.02362433657189,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
108,06/22/2025,3:53:36 PM,1,2,Braden Alexander,,Right,Kcl bobcats 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,,3,Bottom,0,0,1,Fastball,,Foul,,,,,,,91.21462238153856,-0.9051730285898164,-5.221378093322771,2001.852755843153,220.2703223271533,1:15,5.688183402762436,3.880363683895778,6.000000192000004,-16.8828530536811,17.4846070319439,12.835521564241397,3.436441184585183,0.0837965094387832,81.57907286903432,-4.102577892846253,-2.796625123524341,0.4219346976579621,,,,,,,,,,,,-8.6935675060082,9.759300643132852,-3.461317264514806,49.99999999999997,5.604353778810565,11.64353538142596,-132.04135873161985,-2.651068071307169,-15.050448794371556,33.202107165522825,-15.27858584262456,KCL GroundSloths 2025,KCL BobCats 2025,,,,fcae5d30-7c3d-4ac4-b21d-0c15022aa8f7,42b94f59-3665-4993-b7c4-32699fc2c5a5,91.47123039724872,5.690038096831893,3.886580740239388,-0.9281854619670782,-5.294930260310622,81.78775119711511,3.435675395949306,0.0790430818957893,-4.11317081088685,-2.870040528464395,0.4217610368567878,13.531130562957282,16.561612855508102,-12.904381573425104,67.27925970864169,1951.294199482055,-447.0630863139047,97.4744118310638,-0.7437329273440524,-0.2233246601224712,-0.6300693842470282,,,,,,,,,,,,,,,,,0.9948110770901282,0.0,,,medium,high,29.44866626222247,30.79975449914297,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,43.47182847265947,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
