PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
1,07/18/2025,7:18:48 PM,1,1,Luke Gallet,,Right,Kcl bobcats 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,1,Top,0,0,0,Fastball,,BallCalled,,,,,,,82.5314615697704,-2.2840839012806207,-6.468113836003096,2011.0265223675103,227.50166655104996,1:30,5.073756634034485,3.747508165098381,6.000000192000004,-26.25531979969948,15.893536927063852,12.861340111991924,0.7482687285672633,1.217805151743766,74.23397256167178,-7.223324262170655,-4.049451513262309,0.4672662589183953,,,,,,,,,,,,-9.088300686570896,9.347039944725076,-3.225868309877796,50.00000000000004,4.87117327072062,13.124448442509172,-119.1419880216042,-5.564197626488826,-12.835266720337788,26.617250095965936,-18.97336940675911,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,3408f961-5358-472c-97b6-5dcc12782b06,82.76540223174105,5.073814933107262,3.7549275155878425,-2.285824991275011,-6.555081413584887,74.41939245102529,0.7490763503314587,-1.223414794959694,-7.209236503415868,-4.134447785624066,0.4670752195078553,13.687554013711368,14.603341905742322,-31.404500871193424,84.46464170636342,1716.4309739307068,-1047.8990339707582,85.35098641613206,-0.5766046025331222,-0.5210766851235277,-0.6292902514406974,,,,,,,,,,,,,,,,,0.9971406214137596,0.0,,,medium,high,13.981822464272865,57.24516037863261,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,73.56387,0.0,,-1
2,07/18/2025,7:18:58 PM,1,2,Luke Gallet,,Right,Kcl bobcats 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,1,Top,0,1,0,Fastball,,InPlay,,GroundBall,Error,0.0,0.0,,83.41077433754151,-1.519214797403949,-6.358060347103861,2030.1251486811836,227.43841100981547,1:30,5.099006396959512,4.389233570914417,6.000000192000004,-25.707039160342,15.531446108401646,12.563815462812364,1.5357330711059178,0.4972982163732687,74.88159668810069,-6.365029925562986,-3.993814513688155,0.4621924797248581,63.02130785085125,-2.959493760864046,-30.258447560854677,2923.828775402655,,,,19.49667509400731,,-26.34162438857176,0.1951916385501792,-8.90624464853404,8.90267089687811,-3.876494017408108,49.99999999999999,4.959548837577064,13.047178439414845,-120.48455849581713,-3.988712948925052,-12.853449689201064,27.383231105448303,-19.32575751809993,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,c0cef22b-ec12-4fc3-bcdf-282062b92a5d,83.6491123766566,5.099160340944271,4.396571962921644,-1.5222515245710972,-6.444435216007491,75.07199927437493,1.536467552521248,-0.502925795939327,-6.352138027724475,-4.078739228477997,0.4620011027131738,13.38366389776331,14.247910515165186,-33.74710118943871,84.11757342975929,1688.0444257664312,-1127.7917076954752,83.14977167112207,-0.5624103706390564,-0.5555281694964052,-0.6124402239350486,-31.714166918543743,54.36276052902869,-3.253786649120116,0.4422509811534196,2.334210918117833,1.6364378768540286,-8.651110600346948,17.472224389065335,0.2821939299294181,-0.9427882771583884,-0.0144986043791218,-0.3763111741394173,-0.2444103502154685,0.8936741469491916,,,0.9946198469520282,0.0,0.9974823992786448,29.870839038103785,medium,high,14.294183913216605,44.119696835112,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,106.970566,0.25,0.13365,-1
3,07/18/2025,7:19:42 PM,2,1,Luke Gallet,,Right,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,1,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,82.4939763657323,-0.4108038778251835,-6.032164222337944,1976.2421292380743,227.0078376718658,1:30,5.0814003407756,4.926102635836681,6.000000192000004,-26.62061124790056,15.493601724532729,12.59584295368652,2.4790850872608567,-0.3486952909165777,73.9134753512121,-5.43908279811233,-3.658439424595476,0.4670741874547743,,,,,,,,,,,,-8.831595874714395,8.515568304385486,-4.44023486957842,49.99999999999996,5.032317331878203,12.228109996081448,-119.26554273053569,-1.6522248229863312,-12.477978475377308,27.018702846296105,-20.142579904291587,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,780b033c-d0f7-4297-a4e3-393fb5124fb3,82.73338494601605,5.081421563746355,4.9334589163435805,-0.4125071136632844,-6.119167685150034,74.1052547400317,2.4799508291575507,0.3430725507091642,-5.424113954158366,-3.744421348799697,0.4668780797756042,13.421413675356062,14.12615756663395,-33.453876325606615,70.66288608121701,1648.837826370682,-1089.4341539095617,83.43298637229131,-0.5689281236242872,-0.5512655244980456,-0.6102680654017894,,,,,,,,,,,,,,,,,0.9953834469296194,0.0,,,medium,high,26.40340252690469,-53.82490104970258,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,85.50707,0.0,,-2
4,07/18/2025,7:20:00 PM,2,2,Luke Gallet,,Right,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,1,Top,0,0,1,Changeup,,BallCalled,,,,,,,75.73275981542919,3.667679568218131,-7.527120866957451,1744.5420704601595,238.3537570496233,2:00,4.137192588766739,6.753054253172587,6.000000192000004,-38.03411938094887,12.50291011778949,13.59442493061816,4.410733135911782,-0.8497390119080658,67.37315373280742,-3.5021448301239837,-4.97598106356766,0.5116540050332196,,,,,,,,,,,,-9.905427273308913,5.513413296887668,-6.14425856920831,50.00000000000006,4.416920248391686,14.023130960631155,-108.92209247401696,6.009756528702403,-11.65935197608666,22.73868749352033,-25.684392507676307,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,e315f1d4-bd40-4ae0-ae7b-78f766859dc6,75.96649560691503,4.134720375084324,6.761899699495385,3.694662336476162,-7.633039669096458,67.5555349877533,4.413726987638165,0.8430697299107698,-3.4527490667280665,-5.081160312961812,0.5114389268972984,14.61045085647095,10.530696965901528,-41.72461578104162,9.38389834942134,1302.043001574869,-1161.0818479570364,74.6352308506626,-0.3915910219437972,-0.6655510736125593,-0.6353725206099035,,,,,,,,,,,,,,,,,0.9968913955016464,0.0,,,medium,high,81.55449148552081,8.516038444200204,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101.015816,0.0,,-1
5,07/18/2025,7:20:20 PM,2,3,Luke Gallet,,Right,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,1,Top,0,1,1,Slider,,StrikeCalled,,,,,,,70.39766538645074,1.8546891986671716,-3.85590727004297,2007.3204209079872,49.68442287467671,7:45,4.881777682988677,5.018818291574394,6.000000192000004,-60.86137377544205,-2.8029221358148533,-10.484943260390148,1.538247204905747,-0.5559971377854176,63.42278726856266,-9.613987052995656,-5.8424687176449925,0.5484085880032672,,,,,,,,,,,,4.274410983049027,-2.198329599815424,-4.698236309215341,50.0,4.99826870791679,7.138654580932665,-101.9885319751716,1.7740268250475035,4.369391254344808,21.379997974015943,-34.42122754003687,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,5b6a74cc-cf5b-4567-9eca-92985bb81e00,70.55989979434918,4.868447892432577,5.020542695555833,2.012931515847066,-3.876937557305821,63.5178750268793,1.5496804800145283,0.554968493384534,-9.445275102679744,-5.857542153591751,0.548226186477027,-10.282363536962384,-6.690907401711656,-58.54979813776592,2.795091809998063,1047.3340724717068,-1712.4329513397156,52.17572947312307,0.3375754586108797,-0.8530939721945923,0.397836001826012,,,,,,,,,,,,,,,,,0.978927988375952,0.0,,,medium,high,87.48441737100175,38.94541776042258,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,10.530785357602696,18.89601821645935,22.27362358989099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,89.21161,0.0,,-2
6,07/18/2025,7:20:43 PM,2,4,Luke Gallet,,Right,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,1,Top,0,1,2,Fastball,,InPlay,,FlyBall,Out,1.0,1.0,,84.17188459690607,-1.7176029618419633,-6.254788097479036,2143.5243604482475,225.38198950880573,1:30,5.103862857178523,3.795604223134763,6.000000192000004,-24.42322218105253,16.06472649000077,12.126196630081209,1.4622242087350044,1.0302429444986954,75.56404979211743,-6.321669573218992,-3.972420414856824,0.4579672366105051,,,,,,,,,,,,-8.635096369727831,9.25702382232536,-3.2911254798679748,50.0,4.948905636873133,12.95900729549821,-121.5962669597282,-4.409773766217725,-12.693136586777127,27.891403023919658,-18.566712419995792,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,a35388cb-7c45-4955-8af1-1010fb77bc67,84.411360419805,5.104429712992276,3.80263607920829,-1.7255348922992697,-6.338593934062833,75.75781014400845,1.4626218936796314,-1.0357307333408847,-6.313827770800919,-4.055432542124376,0.4577788698017109,12.92200437570262,14.85191663627282,-34.94905775965632,72.5586661057394,1756.964799325992,-1227.913424376672,81.96616897596539,-0.5757113860936874,-0.5728478980849532,-0.5834395303557485,,,,,,,,,,,,,,,,,0.995461561447248,0.0,,,medium,high,24.69720050483453,-41.758583139122166,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,96.04108,0.0,0.0,-2
7,07/18/2025,7:21:40 PM,3,1,Luke Gallet,,Right,Kcl bobcats 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Stretch,1,Top,1,0,0,Curveball,,StrikeCalled,,,,,,,70.33982938718974,2.7531217045580023,-4.753206924924342,1977.6383871503888,48.91809376982504,7:45,4.522499046392991,4.925589252888013,6.000000192000004,-63.46727906798281,-5.0101299633056655,-12.66158322036309,1.80310085906672,0.5573054488160527,63.23879274413152,-9.20613414574078,-7.145500460959879,0.5502883748018152,,,,,,,,,,,,5.103044155538976,-3.740957193696946,-4.530262217769276,49.99999999999998,4.711278768674921,8.775288439640144,-101.70850507828224,3.312681029896764,5.178633848084211,21.52900623162575,-35.97042033197622,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,d4680d34-28d2-4822-ac73-b0fd757e1173,70.49258583940383,4.507693187275325,4.925739469753269,2.9273029955397547,-4.755317082261306,63.31969104773462,1.814793683440565,-0.5571510394566509,-9.026255479834088,-7.142848170399736,0.5501230037658283,-12.6378361244312,-9.14106195042809,-47.59528923409784,5.977018195873778,1333.6463423828163,-1460.287993438187,67.43630944100398,0.4431491031723454,-0.738399903099747,0.5083153110617761,,,,,,,,,,,,,,,,,0.980057429050139,0.0,,,medium,high,95.37931637628644,0.0119528276326125,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,10.588621356863698,21.103226043950162,24.450263549863934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,79.31467,0.0,,-2
8,07/18/2025,7:21:52 PM,3,2,Luke Gallet,,Right,Kcl bobcats 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Stretch,1,Top,1,0,1,Curveball,,StrikeCalled,,,,,,,71.98151022340728,1.95248680133128,-4.175488599457663,2088.306502176273,50.62474831307792,7:45,4.757299481749752,4.977049377999592,6.000000192000004,-60.09786927614381,-4.451652289474865,-12.563776821245622,1.5693063092173345,-0.0425106341176304,64.78183870966582,-9.372166412407063,-6.553556246489399,0.536894981958635,,,,,,,,,,,,5.270189984108682,-3.1365532466083126,-4.6291207483187415,49.99999999999997,4.882321954766369,7.932860784220295,-104.22732431865164,2.014165753738276,5.619052897592847,22.53519538291824,-35.51822857422473,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,f38414fa-066c-47f8-8ce5-ff0940b62ded,72.13997935962942,4.743182616875858,4.977190178077191,2.118087334850261,-4.177525006733852,64.87054111479968,1.580787432432546,0.0426890139490566,-9.20117412753374,-6.550577126490369,0.5367243034130573,-12.54049327051779,-8.363375906555328,-50.6212171132878,7.804610458397347,1324.9141857247496,-1614.1952941007555,63.44443137748341,0.4024893661838218,-0.7729685716242155,0.4904303185878351,,,,,,,,,,,,,,,,,0.9880213257885522,0.0,,,medium,high,97.0241494125576,10.082055116410508,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,8.946940520646152,20.54474837011936,24.352457150746464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,92.41476,0.0,,-2
9,07/18/2025,7:22:13 PM,3,3,Luke Gallet,,Right,Kcl bobcats 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Stretch,1,Top,1,0,2,Curveball,,HitByPitch,,,,,,,72.49434539824931,5.055481634385468,-1.6974461503739038,1993.2680633306695,55.89829237307497,7:45,4.416579336252612,4.011409679447084,6.000000192000004,-58.44854055230002,-3.676995315058946,-11.409401960533875,4.258699481947128,-1.482568706078701,64.64734250212895,-6.031121499848264,-3.866282122023733,0.5326586931520414,,,,,,,,,,,,5.575944768299906,-3.798219122422065,-3.866531177255352,50.000000000000014,4.795950428639318,3.405063336103053,-104.88479004733428,7.762017346288553,6.046297709740983,22.13095574830649,-36.29266347750685,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,9107d947-3832-4406-a304-d722dc95fe12,72.67383067768193,4.403049159243063,4.011793204090984,5.213512732864925,-1.702371386593991,64.75544954353029,4.269881751110735,1.4825660458333534,-5.862711861125264,-3.866034923216424,0.5324782408046115,-11.359058000775835,-7.301452890990717,-52.77236006245133,29.59651176271027,1205.8938713378068,-1587.1161089737311,60.49832902669434,0.3391921539793124,-0.7962381669436497,0.5009525568166023,,,,,,,,,,,,,,,,,0.996818301071912,0.0,,,medium,high,116.63686058643924,1.8295051059011795,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,8.434105345804127,19.770091395703442,23.19808229003472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.41027,0.0,,-1
10,07/18/2025,7:22:50 PM,4,1,Luke Gallet,,Right,Kcl bobcats 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Stretch,1,Top,1,0,0,Changeup,,BallCalled,,,,,,,77.64549551237133,-0.7128456539772156,-5.915678946789383,1949.368299576403,225.5065050289753,1:30,4.928839587210286,4.056225667023631,6.000000192000004,-32.53252811137271,14.998520973774887,10.397201398966828,1.551699821402653,0.5949556038223645,69.77545975020918,-6.843953011798422,-3.956541911747528,0.4962039560488579,,,,,,,,,,,,-7.607143660236297,8.350002692240066,-3.578674332224141,50.000000000000014,4.851602331752939,11.342011260901552,-112.27244037696656,-2.315761005623984,-9.52263381406978,23.97982712729565,-21.721503724360645,KCL BobCats 2025,KCL BlueCaps 2025,,,,1af8eed1-da59-4bcd-bc63-87a05173f52d,fd028499-bca6-458c-809d-552fbed81268,77.87737618195733,4.92763985773767,4.063608296274363,-0.7003749109239115,-6.002374759606825,69.95704826252593,1.5536581844442476,-0.6004789629909946,-6.812354627489517,-4.040289301757883,0.4959885715425731,11.219758919064088,13.305168018047848,-43.78059837857226,58.17063140070289,1407.4333018932568,-1348.7654607511424,72.19945570055138,-0.5059942046258049,-0.6918987351154877,-0.5150203930240892,,,,,,,,,,,,,,,,,0.991579734406275,0.0,,,medium,high,37.646431739367394,41.15403386056066,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,86.98559,0.0,,-2
