PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
70,07/17/2025,8:00:40 PM,4,1,Roy Rolston,,Right,Kcl merchants 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,87.65967569890557,-2.316181557093413,-6.052475680410421,2010.7179717189472,214.63345566397663,1:15,6.103559799477153,3.1050747848728606,6.000000192000004,-18.02708323069396,19.283170510729853,11.342558099674578,2.435411698293766,1.5958618209193915,78.64581544909738,-5.717629233636221,-3.917324722002765,0.439628282231501,,,,,,,,,,,,-8.132732178604593,11.190976909470212,-2.616815303643735,49.99999999999999,5.903270857596077,13.06892715553394,-126.64129354859666,-5.721370781698831,-12.974658416156728,30.119117650423977,-14.320381279368702,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,5708d20e-b8cf-40c6-813b-a46bf10a8c6a,87.9100353518368,6.105632616618997,3.110728290397641,-2.341386649607156,-6.118574307236247,78.84854726994196,2.4345460100149845,-1.600204982838573,-5.72906113492977,-3.982609550079546,0.4394435120565789,11.968157024068256,18.34956923289872,-14.832155316478907,16.301321922673583,1943.720598522804,-514.7203091696587,96.66798754780773,-0.7953887040877236,-0.2559883168148282,-0.5493876509933244,,,,,,,,,,,,,,,,,0.9822188230986986,0.0,,,medium,high,75.32881026959376,-4.932111553914894,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111.100716,0.0,,-1
71,07/17/2025,8:01:14 PM,4,2,Roy Rolston,,Right,Kcl merchants 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,0,1,Fastball,,StrikeCalled,,,,,,,86.91174427897184,-2.677997151481382,-5.587239477370068,2001.16899777,216.3422170553156,1:15,5.8803040049767015,2.5129358481927,6.000000192000004,-18.73601321296893,19.165946461009277,12.506605084990117,1.8163521919076704,1.6541147017261597,78.05434814427215,-6.211941608417117,-3.229521976048322,0.4431006172753189,,,,,,,,,,,,-8.60102352703922,11.24352645308929,-2.063643601590364,50.000000000000064,5.650088952082543,11.897497587872682,-125.63296511614058,-6.492659687006728,-13.508634015377796,29.56352721854345,-14.515141501454142,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,5ed940cd-4a52-4e83-b3d9-8d26e652c1a4,87.15494335778477,5.881891039185337,2.51859983108032,-2.6977684175757504,-5.65459276016348,78.25238006314329,1.815812634862227,-1.6585806242582928,-6.218581830619812,-3.2968952279011328,0.4429186615912958,13.143495003654689,18.17600030515849,-3.5193195621838256,10.891213217246342,1997.395106604908,-122.84195434197729,99.81141566907652,-0.8039728210257445,-0.0613850976498566,-0.5914892837900141,,,,,,,,,,,,,,,,,0.9924264017814568,0.0,,,medium,high,80.19790810447827,3.4253201841387706,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.378624,0.0,,-1
72,07/17/2025,8:01:37 PM,4,3,Roy Rolston,,Right,Kcl merchants 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,0,2,Slider,,BallCalled,,,,,,,82.11275989575243,-0.798997036553837,-5.667256436236202,2183.112957909775,173.9092141850265,11:45,6.023148423268347,2.437377655663877,6.000000192000004,-32.20363985427409,10.45108325125463,-2.004372200821986,2.5932330164833783,3.01401031496124,73.70892313197828,-6.860767954790028,-6.044775874817186,0.470061937115565,,,,,,,,,,,,-0.8992897059534043,5.93851551331444,-1.9730853626081408,49.99999999999997,5.939151470330118,11.842621154790454,-118.74173815494729,-2.6144726483915863,-1.2529003803238212,27.860611584190877,-23.900443988232723,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,b3e8baae-7455-4ca8-b52a-8fea71c777ea,82.35451944717519,6.01980753450447,2.440097444604938,-0.7607616363559955,-5.699671406648277,73.90123350102637,2.5967491470851902,-3.015919821255928,-6.806037213523255,-6.073660045045282,0.469853537990209,-1.69482786902823,8.484019673226337,-74.7116857967115,54.67674707708829,575.6351609781202,-2105.8552534396235,26.3676306300368,-0.2621878589398978,-0.964611219868292,0.0279771536922132,,,,,,,,,,,,,,,,,0.9966929771856752,0.0,,,medium,high,40.790927630620544,55.87565565371914,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,3.992449366160031,8.459031312305232,13.790165186515551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.85987,0.0,,-1
73,07/17/2025,8:01:59 PM,4,4,Roy Rolston,,Right,Kcl merchants 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,1,2,Fastball,,Foul,,,,,,,88.70755197572892,-2.788646055003399,-6.296505623386282,2043.414008327248,206.14639311514583,12:45,6.139527617392653,3.2709234292968103,6.000000192000004,-15.40552803754912,21.08367409241864,9.214629133121838,2.246193429098428,1.8367952742978004,79.59523980579446,-5.6929566463357135,-4.564446518187304,0.4347641304054442,,,,,,,,,,,,-7.060740361537335,12.319739341393538,-2.761319400075063,50.0,5.9018766842237245,13.834152432081911,-128.05042061758914,-6.7680601458989536,-11.518353037623998,30.75450700912737,-12.076566914256558,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,c2a7d8af-981a-43b8-809a-3bf662d80568,88.96112351621623,6.142309480237283,3.275204845718291,-2.8224599060037154,-6.346992589383088,79.80404180973093,2.2447182596468838,-1.8401386121297196,-5.713678922249829,-4.614894497781113,0.4345809445012089,9.693110032417843,20.26405501135213,-7.344712011231823,70.23568372025022,2026.6477612270548,-261.2272216699416,99.17949827925874,-0.8903056506471099,-0.1278386174340577,-0.4370504963026296,,,,,,,,,,,,,,,,,0.9959056968214794,0.0,,,medium,high,26.787884651774792,81.55547563119116,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.68005,0.0,,-1
74,07/17/2025,8:02:36 PM,4,5,Roy Rolston,,Right,Kcl merchants 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,1,2,Fastball,,InPlay,,LineDrive,Single,0.0,1.0,,87.5142945256308,-1.1299433583661798,-3.971756139069488,1970.8256874231129,212.07642839840904,1:00,6.007401472604701,2.1490379963274777,6.000000192000004,-17.600645598724853,19.625125460460545,10.869438280365555,3.487853997701764,0.6424244833981892,78.35294191668923,-4.463838817080351,-1.9131804101054504,0.4391302686638184,76.70467731833811,14.188980328591564,2.363509783887219,1182.2249264375623,11.515135770001242,109.3956198508398,13.404670229585989,167.82782212377373,,7.772910625550554,1.8446880472996836,-7.215708059879481,10.99457748727256,-1.831298921650852,49.99999999999995,5.904931146352246,8.466461147099565,-126.89415106265938,-3.065868547004226,-11.53142441440504,30.778877750179102,-14.603613225396964,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,61f25bae-ed9f-45f0-9ead-9c2f9a161cf9,87.76582833692238,6.009512224628913,2.1541117854405614,-1.1563641102704092,-4.032543256214833,78.56043444751222,3.486913148605593,-0.6464842538870128,-4.476750396898132,-1.9744699998614104,0.4389410068823639,11.441096094789874,18.611475922832412,-7.148626029697679,16.420330954473723,1955.505832144931,-245.25666281254385,99.22266817527569,-0.8407538210339172,-0.1244436097913971,-0.5269220059923049,3.06674666735856,74.30134808512001,18.80192171354973,0.6456812112270769,1.7188919413489694,3.4936330364088337,22.698231765805776,166.2858026216153,15.502077908683033,6.093597858315061,0.0870570274994637,0.2132056228624031,0.1445673640720531,-0.9662523684965088,,,0.9886105266976424,0.0,0.9972194966746666,40.67924300980024,medium,high,75.22170214097362,-7.870185610473795,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,81.095634,0.9166666666666666,0.68715,-1
75,07/17/2025,8:03:13 PM,5,1,Roy Rolston,,Right,Kcl merchants 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,0,0,Fastball,,Foul,,,,,,,85.61869944455046,-1.3759009771825303,-5.279120336273699,1859.6304236992296,213.7315919278712,1:00,5.985504359554081,2.9731690778170377,6.000000192000004,-19.77671092380844,19.227995862592465,11.27217656706871,3.0529972540340884,1.0077952849559024,76.73412375344651,-5.114382583209236,-3.1513958983191666,0.4495003468437707,,,,,,,,,,,,-7.856965767336355,10.856247475307716,-2.5484768183198114,50.0,5.861462800355049,11.100975007995991,-123.914291134454,-3.6006466304531584,-11.986800754598542,29.09807420796889,-15.611463050352675,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,0ca5f0ef-15bb-4dfb-a409-abaeb285fda6,85.86670922809759,5.987027845357912,2.9784207383158683,-1.3951340621308796,-5.341312395773944,76.9359926759353,3.05257067976244,-1.0119054562359986,-5.119412266091528,-3.2135980768911883,0.4493073317956419,11.859437716459803,18.131812093226323,-6.49210302124797,12.446019821717456,1847.7054482618057,-210.2614781918369,99.35874487288164,-0.8263150779576635,-0.113066271401163,-0.5517421591751523,,,,,,,,,,,,,,,,,0.9887765156642137,0.0,,,medium,high,78.79858216045429,1.637058610326076,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.37775,0.0,,-1
76,07/17/2025,8:03:57 PM,5,2,Roy Rolston,,Right,Kcl merchants 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,0,1,Fastball,,BallCalled,,,,,,,85.45109589723218,-0.9057689680067952,-7.789467292235959,1891.071898404504,216.0172634865432,1:15,5.943758530875147,4.884578346790369,6.000000192000004,-20.42039834199689,19.083148224521576,11.981041025792631,3.392331878106852,1.4014175961904782,76.488995510897,-4.754837877900693,-5.547506373750543,0.4523655943144758,,,,,,,,,,,,-9.061714687309989,10.616875143913186,-4.253106746782342,49.99999999999999,5.8574336876406345,16.468583731635892,-123.08123619083624,-2.5919283898950813,-13.653652131581646,28.47733215423349,-16.177174276912304,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,4a4bd6af-7e70-4f1c-a68e-6ba8331bcac4,85.70260522954473,5.94528587063451,4.890419341159577,-0.9247503828886816,-7.857324570746711,76.69144607686543,3.391940848326346,-1.4058819119408048,-4.75907896746843,-5.6147193855334665,0.4521721989537466,12.62845798232816,18.01990806177488,-11.467278645268202,0.5317198523638449,1853.32308244331,-375.9607386656752,98.00384025625668,-0.7926941196258551,-0.1988082732247637,-0.576290988310574,,,,,,,,,,,,,,,,,0.9945102798411408,0.0,,,medium,high,90.47854786712747,15.70671792937394,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.880135,0.0,,-1
77,07/17/2025,8:04:18 PM,5,3,Roy Rolston,,Right,Kcl merchants 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,1,1,Slider,,BallCalled,,,,,,,76.87303570941634,0.1114772638713695,-6.995992004650993,2057.427756422568,132.0879246816787,10:30,5.99613265217135,4.219929900455821,6.000000192000004,-40.47214070324304,8.538950485026739,-4.642026106905388,2.7278376530766173,2.7014434989120653,69.04457038458027,-7.485359488398822,-7.865727523570138,0.5038702398625736,,,,,,,,,,,,0.0126264790467038,4.585668405087245,-3.644550838609658,50.00000000000002,5.981961457430099,13.733206485466113,-110.87226684277503,-0.8958290696777117,0.0153012418369907,24.70814975637888,-26.616964274176315,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,f1fe69a5-95e3-4dc6-bdad-f01860fee289,77.09961898032543,5.990424106187832,4.222515269846046,0.1777812715125566,-7.026836331939745,69.21741554327578,2.733406247073205,-2.7032006634885306,-7.401020822061612,-7.891656572537473,0.5036482369854515,-4.344935017418494,5.978782422060047,-78.82417487715226,65.79517944643348,398.7715247662575,-2018.412803153408,19.38204262683988,-0.1299120616253175,-0.9810370239502362,0.1438374564677905,,,,,,,,,,,,,,,,,0.9967301116876962,0.0,,,medium,high,30.784338498209877,-12.090959279709592,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,9.232173552496121,10.371164078533123,16.427819092598952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.81424,0.0,,-1
78,07/17/2025,8:04:39 PM,5,4,Roy Rolston,,Right,Kcl merchants 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,2,1,Fastball,,BallCalled,,Throwdown,,,,,83.83966455315283,0.0993425812579399,-6.2251183091048246,1818.4229893769975,219.56873050626933,1:15,5.7776894451280985,4.0342357481602535,6.000000192000004,-22.716343034382323,18.086968994262843,12.972862153033988,3.977536863739864,0.6931513746079422,74.9619501335363,-4.195892267316118,-3.781437451604538,0.4597473458033769,,,,,,,,,,,,-9.102055622979476,9.746774398244463,-3.5326879104787228,49.99999999999996,5.772659509759465,12.824716196752236,-121.16958293533926,-0.4755412867969648,-13.27303109108099,27.904036349969584,-17.96086028192243,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,000c56fc-cd06-4c0a-ad6b-556fb55a8a14,84.08620596089068,5.778481367703685,4.040368273716552,0.0887159139787289,-6.297183168807158,75.16091607931644,3.977736866686001,-0.6978595906294739,-4.191360358379901,-3.8536459074916105,0.4595497023097408,13.65616746388699,16.837484897255674,-7.074749902405497,0.7957188779410237,1804.578084496717,-223.96451783471213,99.23863122270448,-0.7649919107215163,-0.1231641478044905,-0.6321534380403521,,,,,,,,,,,,,,,,,0.9942183101172756,0.0,,,medium,high,89.28385300985308,9.113490695365693,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.91639,0.0,,-1
79,07/17/2025,8:05:08 PM,5,5,Roy Rolston,,Right,Kcl merchants 2025,Riley Hendren,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,84.92213056151118,-1.929466024499319,-7.711755340776805,1773.4524094567394,217.803459116659,1:15,5.786184868320907,3.860312192201788,6.000000192000004,-21.660577234561902,18.32814171895234,12.043078971529916,2.170852206367673,2.346950978752573,76.19953827014884,-6.005797506886446,-5.458339655853195,0.4551350357467672,,,,,,,,,,,,-9.049413147811542,10.5430980642445,-3.2353285547507613,50.000000000000014,5.614945887243653,16.192248965020493,-122.29457199549265,-4.8196931523684645,-13.472352977392784,27.934691538001804,-16.47796672662489,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,6ac27cd2-ff8e-4f2a-af44-c742223925ef,85.16820612135788,5.78716380583914,3.866172677313521,-1.941869434783031,-7.779915563013037,76.39664354187072,2.1708731125624428,-2.3514169678437638,-6.003737496202186,-5.525688719180086,0.4549441252077644,12.693397775630787,17.223212679514727,-12.582777658993702,1.3896342388477416,1730.8581408555783,-386.3464052400181,97.5982288346712,-0.7711411814273866,-0.2178498860075796,-0.5982329859454919,,,,,,,,,,,,,,,,,0.9823592011001808,0.0,,,medium,high,91.25067081496296,-26.28379159878267,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.69706,,0.695,-1
80,07/17/2025,8:05:43 PM,6,1,Roy Rolston,,Right,Kcl merchants 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,2,Top,2,0,0,Fastball,,Foul,,,,,,,84.08851328165129,-2.151859815984566,-5.12144353770735,1909.967126595353,213.49604946427328,1:00,5.532274939995254,3.346229801590526,6.000000192000004,-20.72998287504895,19.69350176039741,11.266095817177698,1.7958905076046277,0.4874835238557534,75.51505165600992,-6.063647624747852,-2.994820623307714,0.4576025086134161,,,,,,,,,,,,-7.78835169414852,11.360711817367344,-2.934487962791298,49.99999999999997,5.344181393248169,10.563646145525013,-121.685600620864,-5.220674812495032,-11.467182184411843,27.896477350369533,-15.44710179649156,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,a1190e37-8271-44b3-a372-70df39100c9b,84.32939016808649,5.533751798813721,3.351530455179257,-2.1706165970744995,-5.184710962944945,75.71309338887633,1.7955138248819629,-0.491723284383495,-6.067775465635995,-3.058584606352133,0.4574078199609287,11.862953491373275,18.578235979396144,-9.36851152415529,68.91169920621734,1884.4915508512884,-310.9115942595505,98.66617726612516,-0.8228008098183174,-0.1627837411075088,-0.5445183936226257,,,,,,,,,,,,,,,,,0.9795233699496028,0.0,,,medium,high,27.979470714404396,78.22504433627118,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,88.20839,0.0,,-2
81,07/17/2025,8:06:22 PM,6,2,Roy Rolston,,Right,Kcl merchants 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,2,Top,2,0,1,Fastball,,BallCalled,,Throwdown,,,,,85.60851688595213,-3.892689090101173,-4.685275867059999,1972.695595620629,213.1023290732152,1:00,5.723991849503999,3.2680649428348394,6.000000192000004,-19.07062672612692,19.957706875986776,11.416629546757129,0.4992068942886642,0.1447469597690848,77.09963993349237,-7.477639691239726,-2.5294091025537697,0.4496364670063489,,,,,,,,,,,,-7.704071295213989,12.0635233770523,-2.89220728040448,49.99999999999999,5.394282367739585,9.791105785128014,-123.77865578402871,-9.040962848989896,-11.752400862666423,28.561546822239187,-13.771395053020612,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,695001b8-8eaf-4c9c-94c5-0cfccc053813,85.8480848919746,5.725692933883464,3.273367483760319,-3.913438369674129,-4.747571048994866,77.2932404202543,0.4986385970252889,-0.1487964540790051,-7.484750484574008,-2.590963132472229,0.4494504968402502,12.003895264598414,18.96272464115852,-4.977453770445391,70.09710027891164,1965.256397184364,-171.1584245865907,99.6228917196966,-0.8345374939567243,-0.0867637282541519,-0.5440764896959527,,,,,,,,,,,,,,,,,0.9860813619031888,0.0,,,medium,high,26.912609748979516,23.19383699795024,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.58222,0.0,,-1
82,07/17/2025,8:07:21 PM,6,3,Roy Rolston,,Right,Kcl merchants 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,2,Top,2,1,1,Fastball,,InPlay,,LineDrive,Single,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,921a616f-4342-4e16-8563-4d19bbefdffa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lawson Alwan,,Kcl merchants 2025,2019-02,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,189.71344,0.0,0.891,-2
83,07/17/2025,8:07:47 PM,7,1,Roy Rolston,,Right,Kcl merchants 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Stretch,2,Top,2,0,0,Fastball,,InPlay,,GroundBall,Single,0.0,1.0,,83.80228985104327,-1.4742005022301392,-6.121191880439645,1848.895900301953,214.32948562637364,1:15,5.899370025253936,3.472578723352332,6.000000192000004,-21.478870756949924,19.33598210260039,11.342436449982802,2.7311908675555854,1.2929586570477711,75.15465720329173,-5.527914546958571,-3.9859281388234615,0.4598123588009468,88.59690192487061,-1.6146667693052348,21.48639027038255,1572.567454171452,,,,38.52249799372083,,23.805716965879714,0.2880233128813798,-8.166256116760923,10.944064236485078,-2.9786552853116466,50.0,5.766111974347952,12.644905615156832,-121.10744414768249,-3.7842436253780023,-11.907876875776308,27.6634336078275,-16.21562658464773,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,1ec802af-2d82-40d0-8846-56045e88778a,84.04314106810438,5.900643526404081,3.4778326255577494,-1.4907039193507217,-6.184751213995977,75.35418843437257,2.730982730791717,-1.2970530919172056,-5.529628006296318,-4.0506432507052965,0.459622685871549,11.947354370744844,18.185632070980148,-11.235511602851616,8.901744241864144,1813.461036126245,-360.24314095523766,98.08345812384998,-0.8099812229952553,-0.1948423061008488,-0.5531427430134228,32.43840656672825,82.4070906653289,-2.4964411014572545,1.4996802413725905,2.050330240151811,2.706743240700141,15.549089686372175,35.244980658263664,-0.4369929855645575,-2.928182864348043,-0.018787225918711,-0.3783397791335522,0.1651901399105963,-0.9108080089686807,,,0.9859288391312048,0.0,0.9775495418280647,49.74977473897839,medium,high,98.01156981767772,-0.6218255556699016,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,99.277565,0.3333333333333333,0.46440000000000003,-2
84,07/17/2025,8:08:30 PM,8,1,Roy Rolston,,Right,Kcl merchants 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Stretch,2,Top,2,0,0,Fastball,,BallCalled,,,,,,,85.81498372309494,-3.376628093768486,-5.637603000604658,1748.7492370710447,212.68797086250876,1:00,5.9130856798179705,2.63774395834417,6.000000192000004,-19.91027874602065,19.013226937535016,10.914830055002744,1.0967701435945858,1.709214078157856,77.20602722491468,-7.121792057477119,-3.581336788636402,0.4490322117987314,,,,,,,,,,,,-7.752056333505621,11.388646270198004,-2.183387059654429,50.00000000000002,5.624823097144506,11.898255615037684,-123.95939711063085,-7.966298006271707,-11.85657900750757,28.713539962001796,-14.755395943412775,KCL Merchants 2025,KCL BlueCaps 2025,,,,af8c51e2-0b72-40c9-a0ca-b3539702f9be,7d56a57e-6883-49cd-81c5-1f25c21eda79,86.05775250909998,5.914192272972221,2.642543324364272,-3.3905277133141003,-5.694085847876363,77.40257810686026,1.0966351738786868,-1.7129384854182614,-7.122356562796704,-3.637693096625692,0.4488443199460206,11.448682806668325,17.946008415040637,-0.5182609767467854,0.0104200019635279,1748.6776974982126,-15.817851589607768,99.9959091005551,-0.841589755803925,-0.0090452371639634,-0.5400415415600335,,,,,,,,,,,,,,,,,0.99489147266751,0.0,,,medium,high,90.00937800176654,-9.20589222628148,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106.923065,0.0,,-1
