PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
32,07/18/2025,5:19:38 PM,4,2,Jonah Roper,,Right,Kcl groundsloths 2025,Taylor Vorhees,,Right,Kcl merchants 2025,Stretch,1,Bottom,2,0,1,Curveball,,BallCalled,,,,,,,76.28869713347898,0.7778462765220538,-7.40277509202747,2015.886539669028,17.333609994897856,6:30,4.908204971834485,3.4263097341085573,6.000000192000004,-62.91935583718752,-12.715559903083054,-6.869153445512884,0.3939715361620039,4.064753421918383,68.78027285055308,-10.985363662846074,-8.690944106252823,0.5099643303190606,,,,,,,,,,,,0.911289799775392,-7.197716873796418,-2.8160091112919328,50.0,4.936074852539966,14.460487075781623,-109.86512689348574,-0.2003481911819841,1.076105456454613,25.60000588188453,-40.67354382352666,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,e91a3bd7-64e6-43ee-bb33-aa166629c4e3,76.42364416227237,4.891927199732479,3.4283300305550606,0.9690206064355292,-7.426819083970357,68.84261186005384,0.4071114211510073,-4.066090785523813,-10.79549699640597,-8.710331591422525,0.5098343786827778,-6.636747766748235,-16.720235200356374,-35.473311295830335,69.64020063974459,1641.70961742889,-1169.8666902088692,81.43859215898277,0.7774015570395494,-0.5803236775423581,0.2426339802999514,,,,,,,,,,,,,,,,,0.900600752699937,0.0,,,medium,high,27.32381942422988,-87.96769910424261,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,7.712588583194417,34.8145818384262,15.50089261929983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,132.65552,0.0,,-1
33,07/18/2025,5:19:57 PM,4,3,Jonah Roper,,Right,Kcl groundsloths 2025,Taylor Vorhees,,Right,Kcl merchants 2025,Stretch,1,Bottom,2,1,1,Fastball,,StrikeSwinging,,,,,,,84.89795926257507,-1.3494143128110183,-8.290647275743314,2160.5400356814835,200.06513945423944,12:45,5.710827377686191,5.727929113454117,6.000000192000004,-17.59026386052382,22.585388263958905,6.872754049650534,2.9773554924197603,1.4588479634251668,76.00210828915402,-4.657572802579755,-7.009195548174119,0.4561975933859472,,,,,,,,,,,,-6.50041372447521,12.666924020077316,-5.051850249697587,50.00000000000004,5.58953067757512,17.583345478740505,-122.10467229345834,-3.4427396800956696,-9.62768325873556,28.29957962907791,-13.413223352956,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,0a7e034e-1e46-4b70-83f6-7d8e68361d79,85.151744432884,5.713880537949042,5.731544811191058,-1.3872409597035975,-8.333616109364318,76.2157545621899,2.9757650544785967,-1.4617003900024244,-4.68026149104584,-7.052754855040591,0.4559982953998389,7.284585215201296,21.636179243722868,-21.62336249485228,84.40543655289515,2008.4948472865617,-796.1668758532205,92.96263036630268,-0.8732009354115383,-0.3685036438596202,-0.3189438678805355,,,,,,,,,,,,,,,,,0.9962670799831924,0.0,,,medium,high,14.035107102394209,-86.32550462878758,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.65391,0.0,,-2
34,07/18/2025,5:20:14 PM,4,4,Jonah Roper,,Right,Kcl groundsloths 2025,Taylor Vorhees,,Right,Kcl merchants 2025,Stretch,1,Bottom,2,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,85.97346857262298,-1.6927725485037357,-6.676673321540625,2181.6446968517384,202.34850456876552,12:45,5.589679247522021,3.9616196970043016,6.000000192000004,-16.399084344343354,22.484787575770017,8.086887887816943,2.6386331357063684,1.597971828950984,77.02110782775983,-4.786393003337248,-5.158337278069213,0.4488035406031135,,,,,,,,,,,,-6.599596314286789,12.722472955052504,-3.4199900514525075,49.99999999999997,5.4413008933662885,14.275944138909386,-124.09416831662875,-4.200490680105957,-10.100465748886274,29.12222503860303,-12.702721916236769,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,9869c3ae-5670-4e02-aa53-2323c04d0fff,86.22544715447042,5.592822589417559,3.965511408342583,-1.731607916865145,-6.723149440823351,77.2318404966775,2.6369271166824984,-1.6010502975408876,-4.810877816374889,-5.205305304097724,0.4486102587160203,8.52873385910051,21.594576520396817,-12.452134191531773,81.5029714332012,2130.324740951836,-470.4147971628959,97.64764830982968,-0.9031315307075592,-0.215623927141636,-0.3712947081306704,,,,,,,,,,,,,,,,,0.9851139929862528,0.0,,,medium,high,16.647325710118942,-73.12060894844858,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,100.28068,0.0,0.0,-2
35,07/18/2025,5:22:29 PM,1,1,Joe Stellano,,Left,Kcl merchants 2025,Brandon Schultz,,Left,Kcl groundsloths 2025,Stretch,2,Top,0,0,0,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,87.13616209430293,0.0728947862534798,-5.496148272175378,2002.7860611521655,221.70735379544425,1:30,5.064817122243643,4.044087706630014,6.000000192000004,-23.802312901641976,13.932768719483953,8.958850439327223,3.149351836544668,0.3331525216493914,77.90772189078818,-4.4307537320068375,-3.805204288519906,0.4421240801772869,79.37173200792306,35.646942337697624,16.742366833134696,3149.236621382688,34.761945345803824,104.3628629134421,67.6271319431395,292.27044764315553,,21.9752625243902,4.87458830175768,-6.715996153112234,7.512241809516358,-3.600209565105259,49.99999999999999,5.057002765868058,11.850426280631783,-126.08354302936058,-0.5867079911518392,-10.585353964864124,30.624980919227063,-20.33370054313581,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,631cd55a-4f12-46c3-9e14-aacddb858df7,87.3932251621122,5.064938066335043,4.050121995444754,0.0700257239567514,-5.567459770846391,78.1158430715623,3.1500912499442717,-0.3378190189605458,-4.418123776948599,-3.875266505555088,0.4419305374754746,9.633218456713868,12.649745183396398,-47.39778675340521,75.9541300991079,1355.6946930613997,-1474.1926285090983,67.69043980071908,-0.505344870407463,-0.7360709449221065,-0.4503622164373271,18.5802403894076,61.76519578866567,46.25696810424543,0.3514650132248026,3.336664962067964,3.349923652136789,109.36942717985988,271.03568577565545,34.826264085925175,21.58563214536476,1.1057498435312487,0.8938205156561854,-0.2987431544084447,-0.3344210123275797,,,0.99512708728658,0.0,0.995920551328478,40.816404814925775,medium,high,21.641282910802893,-59.57377441518454,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,84.836105,0.0,0.06344999999999999,-1
36,07/18/2025,5:23:04 PM,2,1,Joe Stellano,,Left,Kcl merchants 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,Stretch,2,Top,1,0,0,Fastball,,BallCalled,,,,,,,87.505703953193,-2.109831803634263,-7.322719078448886,2077.7313750750877,223.0775372138401,1:30,5.115346492728041,6.018385146789637,6.000000192000004,-22.534608703252506,15.122125144571475,9.727983248651205,1.259579585002118,0.0139373452787258,78.5175683712183,-6.349215546033731,-5.499697951333258,0.4416648598111167,,,,,,,,,,,,-7.70490915273615,8.882569546340342,-5.424290138041756,50.00000000000003,4.928928305088412,15.898400257032144,-126.10048254503086,-5.393227091369611,-12.176350934969165,30.07429009476359,-18.13659867561499,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,6ffc1ff9-694b-4b5c-86e1-30e0b30f1e01,87.7566433206561,5.115918884254282,6.024475754799209,-2.1176515579673936,-7.394554689171222,78.72161764821662,1.2599159720450104,-0.0186630642234876,-6.342297598673017,-5.570582767959203,0.4414809992696413,10.412711932530632,13.994205893534351,-43.53313179329594,65.65746020826212,1506.3057926124156,-1431.0871832679152,72.49761979254798,-0.5295444350767292,-0.6887739196873788,-0.4951496529714546,,,,,,,,,,,,,,,,,0.994211360300752,0.0,,,medium,high,30.908285812564063,-67.125919833875,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80.46463,0.0,,-1
37,07/18/2025,5:23:15 PM,2,2,Joe Stellano,,Left,Kcl merchants 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,Stretch,2,Top,1,1,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,88.01735740728441,-1.0515326468863688,-8.637934838241895,2044.1715599086476,222.39253105908128,1:30,4.9345435389255785,6.524690832191243,6.000000192000004,-22.211015149624203,15.223760237565196,9.572718031129163,2.095014327576125,0.7670050340641962,78.78059945809086,-5.227472033359838,-6.854025757818831,0.4403612930248305,82.56206624943191,-11.086528249699889,-7.11408846240196,,14.493366432091038,-109.04101213830776,11.466333580988213,10.40949755263932,,-2.27813497829442,0.0711827124663258,-8.07631575392784,8.58587421323373,-5.821263198225394,50.00000000000006,4.835019405729984,18.91349543480246,-126.49155653357658,-3.0495986668494424,-12.837816188767396,30.34864752125712,-18.5262579037882,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,3a73341c-84a7-43c9-aad3-06a787049ae9,88.27421246493262,4.935239887782779,6.530692437595443,-1.0609357173574567,-8.708305024614281,78.99080743019525,2.095255084516155,-0.7716130954445874,-5.221946113853095,-6.923954241248168,0.4401771766841795,10.24848324177759,14.10940062616565,-44.96708994861832,68.76243534640007,1446.2775721080095,-1444.6170948582585,70.75128137349894,-0.5225288021178808,-0.7067005153534263,-0.4770094679945614,-10.034119737025293,80.39754392588783,-15.875961550833994,0.6571762825167484,2.08565791400937,1.9422171311913916,-0.4137825287733943,10.40127027421583,,,,,,,,,0.981766171728496,0.0,,44.83681710202121,medium,high,28.11380818823995,-50.7733417267595,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,161.30518,0.3333333333333333,0.233,-1
38,07/18/2025,5:23:47 PM,3,1,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,2,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,85.5052288941675,-0.8743648656434126,-6.222231068437116,1859.693074080162,226.49974284988107,1:30,4.873781388370886,4.3434140013008005,6.000000192000004,-24.147054331486533,15.0840472441143,12.12568246002791,2.0440185418219623,0.4518561373867856,76.61002209572139,-5.434044724316698,-3.938847451860234,0.4508029754727546,,,,,,,,,,,,-8.639213020514287,8.449286061427673,-3.841614088383477,50.00000000000001,4.788131282572643,13.097995034701762,-123.5648077257736,-2.6416718877163623,-13.103574559005562,28.97538382795059,-19.358547802054737,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,46f85257-f479-4b58-84d1-001a4a155a76,85.7512215260187,4.873995788064012,4.350280235085116,-0.878154417039023,-6.303177690996154,76.80720192942688,2.04466163815986,-0.4571647790760481,-5.422730268780324,-4.01872765698607,0.4506137808488278,12.893231861654002,13.838606288324046,-32.222094448441425,81.75575776304214,1573.2773033842257,-991.5930901522972,84.59876123173697,-0.5823421980802678,-0.5332025504492225,-0.6136551185555991,,,,,,,,,,,,,,,,,0.97797640391866,0.0,,,medium,high,16.41981801326202,-66.26161051365195,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,119.22882,0.0,,-2
39,07/18/2025,5:24:04 PM,3,2,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,2,Top,1,0,1,Fastball,,BallCalled,,,,,,,84.95502328180197,-1.679748560027091,-8.839542272122323,2015.8455855758943,231.19897330062787,1:45,5.000029393836859,4.955094244565108,6.000000192000004,-25.922498448327055,14.272763462064995,11.799444811302294,1.2594552813804822,2.3428411456124363,76.22876280849519,-6.5444308311299215,-6.642288822911744,0.4563089151106885,,,,,,,,,,,,-9.309555174476648,8.274039281842793,-4.236156059517385,49.99999999999998,4.846472314125233,18.613805262682572,-122.004527398271,-4.411136268038845,-13.786640758199374,27.919169574439703,-19.920917716634477,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,4fea19c6-6b32-4db7-85e4-edeec0385e10,85.19926687251377,4.999856442099107,4.962378119489832,-1.6787689440217335,-8.924623285836352,76.42325352473149,1.260413897120056,-2.3484123286316647,-6.527874947736176,-6.7255504779495086,0.456123663967421,12.617243024682178,13.033110675799684,-41.61154245133733,89.31983388335806,1507.1758200963873,-1338.6763881545844,74.7664320561444,-0.468499754075643,-0.6640768507931852,-0.58267479495141,,,,,,,,,,,,,,,,,0.988258198324985,0.0,,,medium,high,9.612149504977731,76.88664098325246,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.00492,0.0,,-1
40,07/18/2025,5:24:32 PM,3,3,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,2,Top,1,1,1,Fastball,,StrikeSwinging,,,,,,,87.68089678872376,0.5199840824313975,-11.261445465563538,1973.29416862368,223.5125543608868,1:30,5.151959149458277,8.286137123882456,6.000000192000004,-21.84025431570645,16.460341112858064,11.516790670226548,3.824708716440087,1.3573391336075429,78.17584430139155,-3.563512404765496,-9.144934689921104,0.4454246888151512,,,,,,,,,,,,-10.005048523424543,8.722932895175735,-7.3635255960063555,50.0,5.182475175107856,24.53469646038307,-125.02141041444696,0.4750437581413113,-15.546714645278,29.490475012991787,-18.61959772365281,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,7fc0e68c-5671-44fd-8623-521f0e28031d,87.9452678127965,5.153106183517658,8.292745362007722,0.5049985597892969,-11.33815394462616,78.39043452269303,3.824614065292384,-1.3624809447922066,-3.563050469699005,-9.221232231177698,0.4452373362819029,12.26545612298408,15.41177810180792,-37.97526458569683,82.95835641870781,1555.5013545096508,-1214.2097891397768,78.8276466450297,-0.5716766375425278,-0.6153212270356304,-0.5427389885086894,,,,,,,,,,,,,,,,,0.9947647564125498,0.0,,,medium,high,15.337479223162925,-76.73302509579982,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,109.9391,0.0,,-2
41,07/18/2025,5:24:55 PM,3,4,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,2,Top,1,1,2,Fastball,,BallCalled,,,,,,,86.36058940877622,-0.7694140924003636,-8.075471121532312,2044.31851189826,227.56000070027915,1:30,4.943636731716099,4.129957549701006,6.000000192000004,-24.56494287650499,14.20148439614007,10.524475804492251,2.174264129624927,2.548390387292176,77.32253869073644,-5.39312761554763,-6.108404974509012,0.4481252460794933,,,,,,,,,,,,-8.399169004191004,7.937601912145864,-3.473886108822959,50.00000000000003,4.866088239516776,17.309631214811485,-124.29950605875986,-2.44813597431821,-12.892431439976074,29.303326456966595,-19.99010753183957,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,1e295333-bc89-4106-bfd0-04445ac924e0,86.61256681831163,4.943730574444514,4.13667230932372,-0.7717968359048178,-8.154420021100094,77.52519639720435,2.1750112341891388,-2.553548655071564,-5.379952690475919,-6.185924011979064,0.4479381716858378,11.28039633274509,12.973382512015435,-45.25676835404865,90.30623858360222,1439.058806987578,-1452.0151266847756,70.39308202767944,-0.4750250146048515,-0.7102685409508429,-0.5194899760680867,,,,,,,,,,,,,,,,,0.9957290265369642,0.0,,,medium,high,8.72438527475786,-60.32832677097735,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.67772,0.0,,-1
42,07/18/2025,5:25:11 PM,3,5,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,2,Top,1,2,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,86.82412228896754,-0.5259011264798945,-9.364943585586431,2040.444669749081,221.0137804434137,1:15,5.175578846216371,5.692929367925771,6.000000192000004,-23.20109097328057,15.426590831241928,9.05182567402825,2.74676905086489,2.334816824038885,77.64350018280152,-4.881551068688207,-7.684347520331044,0.4473226046863938,,,,,,,,,,,,-8.052770072226965,8.519916489480256,-4.928493161892012,49.99999999999997,5.1187119780437405,20.257733144736115,-124.5390568178063,-1.8795779021404448,-12.404063747517815,29.49636388690168,-19.050418051613537,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,9d5636a3-847c-4049-a2c7-d3d893929ecc,87.08330252433187,5.176172036758014,5.698913141636663,-0.5341963596382752,-9.434500307207768,77.85436105797015,2.747136857213525,-2.3394327218061512,-4.874095690908939,-7.752978981680612,0.4471304521694898,9.721635799078827,14.25258849762898,-47.344713489634245,80.60822041856777,1382.576604023811,-1500.6319949652625,67.75859323810187,-0.5112736625331415,-0.7354436105095655,-0.4446593502453329,,,,,,,,,,,,,,,,,0.9972506651241418,0.0,,,medium,high,17.452601623288942,-89.82842615801856,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,124.723694,0.0,0.0,-2
43,07/18/2025,5:25:40 PM,4,1,Joe Stellano,,Left,Kcl merchants 2025,Gavin Bailey,,Right,Kcl groundsloths 2025,Stretch,2,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,86.57618629809653,-0.7022786735731144,-5.94585065740788,2048.7533052053354,229.86946211040896,1:45,5.108409137047223,3.672519247885568,6.000000192000004,-25.081281904505207,13.173363110306628,10.914927274308894,2.362045658023574,0.96386220720423,77.54304087730972,-5.440269537704114,-3.888465458800855,0.4451574137106607,,,,,,,,,,,,-7.908283199893756,7.361725895638335,-3.192780851199245,50.000000000000014,5.036360616565656,12.69601024384546,-125.17440093551885,-2.325662686146697,-12.298424832319872,29.94207021505694,-20.725593546278624,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,2153dca9-a682-4ef0-b2ed-9dd2eb782d11,86.82328878652329,5.108192470288213,3.679341736355023,-0.7008594193586636,-6.027638596217912,77.74400779637185,2.363066203145358,-0.969322470941531,-5.423421519266486,-3.969869377930472,0.4449711769104758,11.689724408307432,11.880563234697552,-44.61444838511431,71.51037708092959,1458.4028997579985,-1438.9062122206744,71.18489551926949,-0.4588088835194501,-0.7023325885868239,-0.5442640383238331,,,,,,,,,,,,,,,,,0.9954603608261215,0.0,,,medium,high,25.640660627163367,-79.47802044515974,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,109.92184,0.0,,-2
44,07/18/2025,5:25:55 PM,4,2,Joe Stellano,,Left,Kcl merchants 2025,Gavin Bailey,,Right,Kcl groundsloths 2025,Stretch,2,Top,2,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,86.7584763195253,-0.6263489127380932,-7.364969714535664,2008.0219268460244,226.58965325313557,1:30,4.989722844117141,5.201016956538839,6.000000192000004,-23.69697156364359,14.588424462532384,11.051301770152229,2.427984369433998,0.7609487054112869,77.65349994802165,-5.094646045800451,-5.292824813718244,0.4453362977494814,,,,,,,,,,,,-8.446303807835134,8.09886038585609,-4.604188194132993,50.000000000000014,4.924537659902358,15.82293578415521,-125.0848584055454,-2.1185928470683546,-13.127210007060334,29.7084373335054,-19.58683469037049,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,eacd406e-992a-43fa-97bd-801b31113f52,87.01017900763138,4.9900516410465965,5.207726102775247,-0.6315354343235535,-7.444127037799724,77.85668759866073,2.428530406383677,-0.7661053676964337,-5.084582336604505,-5.370963399734128,0.4451505755918278,11.806641991697,13.391541263456473,-41.20387892901169,85.9316185795074,1510.7760787813777,-1322.765171327241,75.23703095983295,-0.517042952055967,-0.6587404020059144,-0.546559848959231,,,,,,,,,,,,,,,,,0.9928483289430174,0.0,,,medium,high,12.661543278443393,-74.843194576019,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,127.18328,0.0,0.0,-1
45,07/18/2025,5:28:20 PM,1,1,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,2,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,83.5714456926646,-1.833476451642445,-6.84756461393699,2068.9701205462084,207.87951993925617,1:00,5.41387068446022,5.325039977215402,6.000000192000004,-19.53650480012355,21.614291363781337,9.988668070931244,2.0689787252904783,0.2371282553303374,74.97031251427055,-5.51514532833096,-4.97308329789545,0.4617008174738195,,,,,,,,,,,,-7.664521212926036,12.291144390907355,-4.770402540345303,49.999999999999964,5.252059965597401,14.179267505517316,-120.58325167547704,-4.476358606124212,-11.086718157523087,27.28908703251678,-14.394928110597588,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,838519bf-e3d0-43aa-b8e8-56a3e26e85d2,83.8171582949546,5.416166357188073,5.329817794897257,-1.8618321943708944,-6.903894195991184,75.17134375548953,2.068050078408091,-0.2407084326635027,-5.528052947425263,-5.029214603466677,0.4615050676241819,10.5257351238809,20.590017377909383,-10.148040269091394,75.71419017679374,2036.6027289041149,-364.5362592847308,98.43557955135918,-0.8701044065767168,-0.1761921333056724,-0.4602984399462761,,,,,,,,,,,,,,,,,0.9951252245367784,0.0,,,medium,high,21.85722884088557,-29.22593009969762,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,83.56199,0.0,,-2
46,07/18/2025,5:28:35 PM,1,2,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,2,Bottom,0,0,1,Fastball,,StrikeCalled,,,,,,,84.5040124698976,-1.0428149154333102,-6.926562216441891,2215.424041448716,208.98011434091396,1:00,6.017461970609577,5.263441098070704,6.000000192000004,-18.455821495052373,21.80014758300398,10.65349873142834,3.50305779613966,0.3178155706464129,75.65481008384039,-4.526322331965786,-4.92682728724512,0.4566533682757753,,,,,,,,,,,,-8.064107093409449,12.133062349640722,-4.702657768252879,50.0,5.921177588714207,14.489948359588594,-121.94551124780952,-2.79809965149221,-11.922159561822964,28.04896171792056,-14.236253915579985,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,d7261a3e-9563-4396-a472-86c2dc35d83d,84.754748401017,6.020196946814543,5.2686382148779725,-1.0761379886885736,-6.987257933494983,75.85959142588507,3.501763841886344,-0.3218301333460228,-4.544154197225174,-4.987170849938763,0.4564537074173339,11.229960023543722,20.823482951586808,-9.654273504513297,5.5187160556631865,2184.048369985852,-371.53250327676784,98.5837622560805,-0.8623988407765631,-0.1677026593219663,-0.4776442792325482,,,,,,,,,,,,,,,,,0.99334069438893,0.0,,,medium,high,85.03315554990313,-10.501727588948544,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.19441,0.0,,-1
