PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,VerticalArmAngle,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
49,06/19/2025,8:06:39 PM,1,3,Devan Tupper,,Right,Kcl groundsloths 2025,Nolan Hunter,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,2,Curveball,,Foul,,,,,,,76.502585427379,0.565968289066317,-2.80157326317827,2006.26765796299,349.371036155329,5:45,4.99521606013411,2.13104549992459,6.000000192,-53.6772872496406,-4.78439439777015,0.0182358862062426,1.04876247762446,-0.473276397093661,68.9179866270243,-9.5625645428122,-2.79810591570575,0.503262289971136,,,,,,,,,,,,-1.01118592392603,-2.79439524062975,-1.90267308180068,50.0,5.01045610658584,5.43255113709706,-111.024365140231,-0.379838802121911,-1.22822691447161,24.8535764842611,-35.5682339422133,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,4a392cf6-460c-4dda-a115-ed949ac9204b,76.6797097750173,4.98381160154869,2.13715893952649,0.700633732338564,-2.8749951296441,69.0313530018612,1.05838126364527,-0.47767202296495,-9.41815600428441,-2.86463708872748,0.50309174698702,0.712993718769137,-7.96388573054914,-66.9235098977442,61.2763285492928,786.375965198785,-1845.73095459387,39.1959648094617,0.385234495973225,-0.919982409758765,-0.0722962574875815,,,,,,,,,,,,,,,,,0.992879295019382,0.0,,,medium,high,34.8513043056365,9.59618150256924,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,39.77859900377022,Curveball,Breaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
50,06/19/2025,8:07:06 PM,1,4,Devan Tupper,,Right,Kcl groundsloths 2025,Nolan Hunter,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,2,,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,faaa92a7-b60a-4aac-ba2f-55edc7a239d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nolan Bowles,,Kcl groundsloths 2025,2019-02,,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
51,06/19/2025,8:07:11 PM,1,5,Devan Tupper,,Right,Kcl groundsloths 2025,Nolan Hunter,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,1,2,Curveball,,Foul,,,,,,,76.8152059104554,1.0798912548561,-2.84098334189928,2124.11425683041,353.26533316872,5:45,5.16149972488467,2.4103764767613,6.000000192,-51.9161151704628,-3.4322369297928,-0.548796523798198,1.840154737783,-0.277914554853341,69.0774903477275,-8.73050907898724,-2.94528041331934,0.501152842961903,,,,,,,,,,,,-0.712799372122713,-2.24332733084657,-2.17845936347568,50.0,5.21966177058647,5.54663323906919,-111.464676279212,0.667890547872461,-0.873233955932403,24.935259842696,-34.9222977974605,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,327232dd-f76c-4614-96ec-4f9c7df67c05,77.0027914584373,5.15055385273669,2.41639567434506,1.20766630275428,-2.91254284694478,69.2005070292382,1.84927244813147,-0.28212903554476,-8.59257874943753,-3.00919554505392,0.50097456799702,0.128498131192549,-6.51510648629855,-71.1818126738625,56.2428727049499,685.167383740676,-2010.57380673482,32.2566162124951,0.320340415633866,-0.946546919625213,-0.037827860890381,,,,,,,,,,,,,,,,,0.996914664306225,0.0,,,medium,high,39.38141456554511,24.0029512411099,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,40.703761650737015,Curveball,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2
52,06/19/2025,8:07:26 PM,1,6,Devan Tupper,,Right,Kcl groundsloths 2025,Nolan Hunter,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,1,2,Fastball,,InPlay,,GroundBall,Error,0.0,0.0,,79.9843223108512,-1.69628446449474,-4.93002337662349,1254.1154723018,234.039558830473,1:45,5.73016741761416,3.30332399850543,6.000000192,-31.9987556071934,12.673034473362,14.1888267483168,1.48077165040306,-0.107547691221628,72.0046236433614,-7.72455229792165,-2.24748648052479,0.481047764030274,70.8805794332068,1.49682448639708,-39.73943904334,3375.76016646619,,,,39.7772416166159,,-38.1689965117728,0.363203340397496,-9.32232584964865,7.42123408982789,-2.9089834202891,50.0000000000001,5.57289185836725,9.57889092216724,-115.802771321536,-4.36688730115471,-12.4171125242137,25.4801096908705,-22.2891452983649,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,e9afc9a6-e629-4b64-bb60-e96f57b7d0e6,80.2062075466467,5.72725228560356,3.30941221289414,-1.66301988100852,-5.00166441636201,72.1750924433489,1.48383026822236,-0.11225610146034,-7.67738457406796,-2.31901821707961,0.4808497602343,14.8642920898024,10.8929315634382,2.0043594690172,4.63887745914572,1253.34816521984,43.8633629217918,99.9388168714206,-0.586867257577644,0.0349755376522747,-0.808927397081611,-45.298299097263,54.4857095918915,1.85151018093243,-0.310812658293087,3.98251068340667,1.77905902164638,-24.5816617909739,31.2725255491272,3.13734767788849,-5.19000052577527,-0.060087677162201,-0.531779195280521,-0.223166162072603,0.816950274846998,,,0.996141647299095,0.0,0.997268625266059,35.6794329316124,medium,high,85.825010286769,-27.3129438471813,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,43.68223936968656,Other,Other,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-2
53,06/19/2025,8:08:02 PM,2,1,Devan Tupper,,Right,Kcl groundsloths 2025,Trey Schilling,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,0,Slider,,BallCalled,,,,,,,77.0393932597928,-0.325168271284217,-3.6187943145466304,2122.53584982471,342.779618765766,5:30,5.1697764880531,1.83160372372503,6.000000192,-50.4343482549046,-2.16082736106042,0.0311912291925151,0.664097548910569,-1.53356093507468,69.4788482456507,-9.81962730598928,-3.61287411081369,0.500064483461043,,,,,,,,,,,,-1.30740684385459,-1.05453175685566,-1.53646185847016,50.0,5.11417939184544,7.06476441984261,-111.720153018672,-2.03298659134147,-1.60853455625566,25.1050832833411,-33.4714657495641,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,c1428908-5a39-4d2e-92fe-8ed870236254,77.2264790617589,5.15982827840604,1.83764684679818,-0.207253931951457,-3.6916403168505,69.6061054763194,0.672863995707791,-1.5380083997322,-9.68922028299309,-3.6793907637594305,0.499884022219714,0.721051103689432,-5.15019075092921,-73.2283700578681,31.2836984042958,612.474132920283,-2032.24847651429,28.8557732945177,0.275622587920055,-0.957462497833487,-0.0854268943056689,,,,,,,,,,,,,,,,,0.975250503978001,0.0,,,medium,high,61.8446714361338,37.7952501313302,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,40.74915361772464,Slider,Breaking,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
54,06/19/2025,8:08:17 PM,2,2,Devan Tupper,,Right,Kcl groundsloths 2025,Trey Schilling,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,1,0,Fastball,,InPlay,,FlyBall,Single,0.0,0.0,,84.8598983061827,-1.71612234105615,-4.74299777739476,1567.61548934285,231.988618137137,1:45,5.9333278783922,3.14655637319184,6.000000192,-26.6614120266161,13.0197184678699,12.4962601324449,2.11063091558282,-0.230297498851208,76.2231057919066,-6.7478273114364,-2.37968031484515,0.453381234510416,68.2792016040563,29.0943559416525,-13.7110700908814,3381.4934686474,-21.0995660204586,107.957437504605,43.2241239193157,233.446794973362,,-8.69324314037507,3.69422069454982,-8.35131212853793,7.6182672384833,-2.76657493820117,50.0,5.7775679977807,9.81320908441744,-122.890605475883,-4.51191367237671,-12.521380647002,28.7960945380046,-20.7517458215813,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,f8b02d2d-60fe-4150-ab4b-02c3ec3dcd55,85.0971218894127,5.93230922514892,3.15342452665918,-1.70519171034565,-4.82404741478154,76.4109174640724,2.11221706272244,-0.235585719725403,-6.72261969103016,-2.45965078276307,0.453193501561508,13.2606380010554,11.59790178582,-28.6569415245709,77.996884913796,1375.59326364744,-751.772236409007,87.7506807631822,-0.540384489269033,-0.479564179813096,-0.691377466509893,-14.1418490751412,57.9635233963747,33.2007143281769,0.268105140137551,1.69918110030017,2.0364044777872,-35.2841399609016,230.764892370036,10.5688539260991,39.8130849853351,0.870214868932343,0.900362514618952,0.214000198424727,-0.378881587495637,,,0.994616240750703,0.0,0.996873783492602,33.8792557638824,medium,high,19.8028035775835,89.8728051062414,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,44.67988792310451,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1
55,06/19/2025,8:08:53 PM,3,1,Devan Tupper,,Right,Kcl groundsloths 2025,Andrew Schweigert,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,0,Slider,,BallCalled,,,,,,,76.3786328937283,-0.645938206549798,-4.6606545911311,2018.16052295627,321.93448611693,4:45,4.9999133212279,2.23251560390753,6.000000192,-49.9915246004053,-0.778100854367608,2.11373863547635,0.231604696441653,-1.93250149893409,68.93790396399,-10.038854738613,-4.26044682905169,0.504909232763557,,,,,,,,,,,,-2.7980242887129,-0.192055700012326,-1.8532631339619,50.0,4.9183016896095,8.95983446695525,-110.616577961475,-2.62378750774361,-3.37734843349164,24.4770494931828,-32.4058699530341,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,45e0f1f1-5916-4e45-a3ab-cb95bbb8af57,76.5687889389886,4.99051671599892,2.23947974932492,-0.536175201917626,-4.74338737916217,69.0676666176957,0.23975064501368,-1.93753881557406,-9.91655869946456,-4.33632262190944,0.5047246764013,2.89865934150688,-3.69370048597758,-72.7222931324084,68.0086700317809,599.400444669437,-1927.09392696599,29.7003354218532,0.233832603283045,-0.954876435766922,-0.183121014793313,,,,,,,,,,,,,,,,,0.983764666922899,0.0,,,medium,high,28.7921969713972,40.6077202731395,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,39.80508169583284,Slider,Breaking,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
56,06/19/2025,8:09:07 PM,3,2,Devan Tupper,,Right,Kcl groundsloths 2025,Andrew Schweigert,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,1,0,Fastball,,InPlay,,LineDrive,Double,0.0,0.0,,85.9478061135716,-1.79597414356812,-4.62391792019315,1716.33055891798,231.477129068286,1:45,5.43946759799975,2.18718239447766,6.000000192,-24.6176801816441,14.042691675202,14.0034002971862,1.7128281014566,-0.952661564847908,77.1690377635431,-6.4448543198799,-1.97469774885873,0.447511846004661,91.0909260901777,21.8872598840492,21.2360780225805,3601.43262956965,49.1235474807578,98.4219338836778,35.655425588628,293.779311948263,,34.1994195120599,3.46682754392098,-9.12050529124594,8.19563917909108,-1.81784158744739,50.0,5.27838005054322,9.63314162093043,-124.485036152915,-4.68079420321482,-14.0369658596455,29.464217680187,-19.5605042087176,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,a73b85d7-34f4-40da-ac47-98cf099dc4dd,86.1855254881644,5.4390451373103,2.19441583874527,-1.79200415717923,-4.70908512617442,77.3570826349742,1.71391108213277,-0.958219168619597,-6.42727145238506,-2.05870855632124,0.447328814616793,14.8060829082789,12.7346743884181,-20.3489314625951,95.9061346070746,1609.21832183231,-596.83078016714,93.7592303225552,-0.58395778562173,-0.347736499280999,-0.733534342535891,30.615938371691,78.7854218574205,33.9570086482203,0.91825863072127,0.335471554765711,1.48614303233196,165.126006269123,242.98083501051,71.9401103465632,4.95987297619124,0.671568522021541,0.584864876172865,0.108259575852491,-0.803873709518814,,,0.996508153966294,0.0,0.950193078275377,51.1954365119056,medium,high,3.68447885363306,-62.4005483658866,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,42.19475713690579,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
57,06/19/2025,8:09:46 PM,4,1,Devan Tupper,,Right,Kcl groundsloths 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,0,Fastball,,Foul,,,,,,,85.6281254450533,-1.01115586642721,-5.615824975972591,1638.1989177447,226.658503726074,1:30,5.72991566130078,3.9321491384638705,6.000000192,-24.0235380389368,15.0167390126083,12.7582455840787,2.78356192004232,-0.240754107719395,76.7460864927485,-5.55049460207813,-3.20854814478756,0.4497052606125,,,,,,,,,,,,-8.77916645257379,8.45903488798042,-3.48064118101332,50.0,5.63321817929794,11.7859341803433,-123.87234148402,-2.93951455353775,-13.3805261014559,29.148289425829,-19.2814432408309,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,8a1cc80c-14d4-46ab-9719-888cdc3dd8db,85.8717978684698,5.72982427806774,3.93873533983348,-1.01119397021955,-5.69336765960848,76.9414513424857,2.78441304298771,-0.24586028410636,-5.53623121543809,-3.28573353174767,0.449516842893732,13.4912275554371,13.7349957552049,-21.4245672712367,67.7702437720613,1524.99818855592,-598.39470168197,93.0899277271763,-0.638918306460047,-0.365275971800651,-0.677020577305679,,,,,,,,,,,,,,,,,0.99697756348963,0.0,,,medium,high,29.0067806051449,62.4992432993236,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,43.680982022594385,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2
58,06/19/2025,8:10:02 PM,4,2,Devan Tupper,,Right,Kcl groundsloths 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,1,Slider,,Foul,,,,,,,78.4281532900482,2.15493173678157,-5.2613389415449,2050.67822255161,0.595906506538754,6:00,5.42008744643286,4.32279896761763,6.000000192,-51.12582550160631,-3.48485507512913,-0.842317226882458,3.31055297748325,-0.420427234499004,69.5094612368798,-7.0374340962495,-4.16283695810494,0.49256353476274,65.1733155481439,51.0595624534296,46.5521314455621,,79.4097947367487,76.118883989796,71.9797723817983,193.070107208167,,46.3584420345924,4.18311502054467,-1.33859203541259,-2.41543278930385,-3.89246140486772,50.0,5.56769757524645,10.4709176440519,-113.405556671319,2.88185546754679,-1.69759613779951,25.7988041460617,-35.2372901146743,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,c8126252-61b1-47c5-9ab4-2b11ca60ee13,78.6274155371851,5.40981363417512,4.32814812410567,2.27644818177205,-5.32569551796813,69.6420471476059,3.31958145467579,-0.424372282288357,-6.8982623826862,-4.22324429876757,0.492386931552636,-0.211412013047497,-6.49146836082985,-69.8661701616145,77.7639686016237,705.872369320179,-1925.36369828605,34.4214105147067,0.34419548831667,-0.93889118103101,0.0035799447824238,29.7385883051812,28.1694860607175,50.6917890809538,0.676149340062121,1.67561618664163,3.46603985309469,139.719329039411,133.246295971595,,,,,,,,,0.997173629868607,0.0,,28.3468330673081,medium,high,20.0124282585386,-59.3623233943061,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,42.093013777841726,Slider,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2
59,06/19/2025,8:10:21 PM,4,3,Devan Tupper,,Right,Kcl groundsloths 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,2,Fastball,,BallCalled,,,,,,,86.0565947077827,-0.595016455587744,-7.17340476333838,1708.08970081826,229.838122795209,1:45,5.77782149421798,3.53640231983178,6.000000192,-25.2391904679606,13.6388892442091,11.7363553778744,3.11716830706164,-2.18753929708662,77.0532596665388,-5.35492360108163,-4.97072150621302,0.448770112087373,,,,,,,,,,,,-8.75128394527295,7.57473125179859,-2.95582861564115,50.0,5.7143363883284,15.2587456039767,-124.126743788754,-2.08114742766867,-13.3939330395883,29.2501704794926,-20.5808429418173,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,17141493-f0e0-4426-a164-e557be93911c,86.3034621298953,5.77743813435976,3.54306315718882,-0.591529661627141,-7.25278627285849,77.2526478713323,3.11829192954687,-2.19284485179079,-5.33641878466166,-5.04992832228336,0.448583916422703,12.4922597710394,12.3417144939536,-36.0778896415202,82.5334355763315,1380.50745900169,-1005.8675766134,80.8217190432303,-0.521259142917292,-0.588884515919475,-0.617660046332459,,,,,,,,,,,,,,,,,0.980777994984243,0.0,,,medium,high,15.7199079813016,-84.2897003313852,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,43.91929150092147,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
60,06/19/2025,8:10:37 PM,4,4,Devan Tupper,,Right,Kcl groundsloths 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,1,2,Slider,,BallCalled,,,,,,,76.2528181570489,2.39765788260734,-2.30873568592369,2016.05454927758,13.1671250788786,6:30,5.4986435551222,3.45899182747463,6.000000192,-52.839788864533,-3.62205645563571,-2.62211925068412,3.32680869724009,1.09359545273871,68.3692546925585,-7.61106604976672,-2.80727003293427,0.504931334823107,,,,,,,,,,,,0.601441944193643,-2.81296932334586,-3.2693215338872,50.0,5.6637589262569,4.53181474291575,-110.619527539019,3.1850058056625,0.725872764738918,24.511551660406,-35.5689871017071,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,54d46b7c-6722-4916-9b6e-bf259bead90d,76.4416213413226,5.48735241263552,3.46388398737871,2.53051789983792,-2.36754641603879,68.4935164925515,3.33641312766844,1.09013377829583,-7.46618625998141,-2.85936660368223,0.504751417826138,-2.06537189392362,-6.77308567338386,-70.1955694474087,66.0238421011533,683.060782687698,-1896.81414820137,33.8810665084664,0.329903253000076,-0.940854576023781,0.0771784324476727,,,,,,,,,,,,,,,,,0.996846797177052,0.0,,,medium,high,30.578542108962,65.29743297542,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,42.50340670942694,Slider,Breaking,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
61,06/19/2025,8:10:53 PM,4,5,Devan Tupper,,Right,Kcl groundsloths 2025,Michael Lucas,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,0,2,2,Slider,,InPlay,,GroundBall,Single,0.0,1.0,,78.5907349399874,1.28059559007902,-2.97598607768085,1950.85953172255,347.814110360811,5:30,5.22637599085435,2.78922187348694,6.000000192,-48.1027488636199,-1.79688244106777,0.0233034652826321,2.40979657558619,0.0228112213993988,70.5473543985041,-7.81976016194716,-2.97155956743706,0.489767011613366,82.999463600607,-1.29016079237307,-8.73455394123827,1109.27261211251,,,,34.783462315522,,-8.13112921378167,0.28133706361572,-1.06445810375172,-1.4260645998112,-2.54660948603806,50.0,5.30310697970735,5.92720274992925,-114.024730208144,1.19072696509078,-1.36561819295559,25.9567430288463,-34.0035812086803,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,d2a03efe-1fc3-4cb6-9df8-0575b5141287,78.7926158370246,5.21672846285997,2.7948834612469,1.39305226025816,-3.04330286210627,70.6861007967637,2.41795081819521,0.0188356686093451,-7.69566984305652,-3.03192309175342,0.489583337144245,0.660498694583634,-4.63354111701458,-74.9543274622086,63.9682643215778,506.421530389711,-1883.98252276142,25.9588925883637,0.253739844344093,-0.965719208444453,-0.054795089503127,-12.6008487925693,82.0160789299867,-1.86878694491494,-0.059858018867132,1.79681636465293,2.45572406426758,-4.91974154113856,34.4337827405548,0.832766290425537,-4.2776414961972,-0.0422897398488649,-0.908327568741611,0.228623544013254,-0.350246060629915,,,0.996592144092664,0.0,0.983100935820925,47.3733527828181,medium,high,32.42856211058,50.0475243708538,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,41.05790537423287,Slider,Breaking,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-2
62,06/19/2025,8:12:06 PM,5,1,Devan Tupper,,Right,Kcl groundsloths 2025,Owen Laroe,,Left,Kcl bluecaps 2025,Stretch,2,Bottom,0,0,0,Fastball,,InPlay,,LineDrive,Out,1.0,0.0,,83.8994280613074,-0.209856082602499,-5.53000297892117,1486.53417256696,238.201479667277,2:00,5.606768410236951,3.6225161643290096,6.000000192,-28.8708718088758,11.7910308424321,14.2963808629558,3.00491053161969,-0.341687312217424,75.168151321948,-5.66758614239338,-2.83021452177649,0.458949996177154,57.2635020999307,25.7013688034387,-15.5085833591997,2787.88010158766,-37.6782691225754,103.345769290018,21.224601085616,157.729526137284,,-21.961620899458,2.52518692756028,-9.59204294912718,6.447237080462,-3.17895332197248,50.0,5.57286355121463,11.3209815626495,-121.402811846165,-1.32105288499574,-14.0345124550337,28.1187453674571,-22.7408319089948,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,5a628cb8-a522-4eb8-9884-d5dea26d6866,84.1343552421641,5.60497739498154,3.6299753413596303,-0.189901269329736,-5.61812045081687,75.3519205534282,3.00711108562379,-0.347486710401479,-5.63316015523519,-2.91754354275439,0.458762278244524,15.1293882234028,10.2499867800676,-22.3660834754144,72.9449613747467,1374.70435749372,-565.660477404164,92.4771446807625,-0.487293375864401,-0.380523023179062,-0.785969079970289,-13.7964764330099,49.719562029428,24.8340705963407,0.307514989196389,1.4140596313406,3.04982229468854,-58.98854671319,146.283815824437,-21.160186765846,7.59323168016871,0.299585491921284,0.629443158833325,-0.181890521232864,0.755458237153824,,,0.997052365051445,0.0,0.996661243732859,25.7429111349245,medium,high,24.349534762728,-83.3036939123096,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,43.05958851891275,Other,Other,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1
63,06/19/2025,8:12:35 PM,6,1,Devan Tupper,,Right,Kcl groundsloths 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,86.9934571649871,-0.573486439695269,-7.55261608226876,1491.6910429431,241.433626825173,2:00,5.5526864925685,3.7890412373438,6.000000192,-27.6504596870544,10.4564291070016,12.7563764634504,2.71080435732252,-2.2082215931845,77.9124324927906,-5.78376873248967,-5.16125207429708,0.444296885364617,,,,,,,,,,,,-9.42920561665757,5.84658428077521,-3.17765514524716,50.0,5.48952950658249,16.2235172699235,-125.372057240101,-2.13113211660123,-14.7238899232007,29.8185393276047,-23.0444933034672,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,657d1b50-6ee7-41fe-8e3b-edab4744adff,87.2384338571418,5.55091236852343,3.7963297754894896,-0.553756395979307,-7.63759221557302,78.1040719740131,2.71291942184759,-2.21376640638158,-5.75030402050312,-5.24465083090774,0.444117545567069,13.5669421027845,9.04131477891467,-35.0865834588265,67.6165244000086,1220.62741562283,-857.444388766187,81.8284336691151,-0.391284330597705,-0.574813660524803,-0.718669484744401,,,,,,,,,,,,,,,,,0.984989411802544,0.0,,,medium,high,29.1451280399923,-46.6222395918319,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,42.78264644589058,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
64,06/19/2025,8:12:53 PM,6,2,Devan Tupper,,Right,Kcl groundsloths 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,2,Bottom,1,1,0,Slider,,BallCalled,,,,,,,78.8041890636418,1.5629866673731,-4.75208285067694,2051.54982063756,351.149805469421,5:45,5.28152349878458,3.52227615338129,6.000000192,-47.3286089851253,-1.06493031132373,-0.207045057320882,2.79547480163021,-0.921688386548561,70.6559965173028,-7.37892013433248,-4.79124624394682,0.489543855482956,,,,,,,,,,,,-1.57106204825729,-1.13115195906378,-3.13418800344291,50.0,5.38201754210023,9.48940780020344,-114.080621836358,1.78323604045192,-2.01734591618177,25.9994008332989,-33.6265223178883,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,c2f813a1-c610-478e-b5e5-1fd60aec24cc,79.0105081236312,5.2723801907952,3.5277963593114,1.67082137435484,-4.81841805994691,70.8013244560253,2.80348443047321,-0.925679630642812,-7.25725188536652,-4.85133338861406,0.489359953611168,0.423820442514474,-3.8564809883390496,-75.5495197013952,41.4320928104215,511.950198040988,-1986.64633523025,24.9543146791283,0.246572080469762,-0.968363680591907,-0.0383925935996626,,,,,,,,,,,,,,,,,0.996643531760631,0.0,,,medium,high,52.7111164706207,52.54635242274551,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,41.35597429832446,Slider,Breaking,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2
