PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,Good Swing Decision
21,06/25/2025,10:46:50 PM,3,1,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,82.46747550108861,1.3713510573054264,-6.120655115150562,,,,4.451673016424548,4.826888765760395,6.000000192000004,,,,2.39759739732108,-0.8833470968765078,73.79184445973162,-6.184354703423516,-6.120655115150533,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,a588779f-295d-4fd4-89b9-7dfbf2e1296f,82.69762593606009,4.4448662817270925,4.826888765760367,1.450895017033648,-6.120655115150517,73.9648444036607,2.4035266698873694,-0.8833470968765085,-6.090506479014876,-6.120655115150518,0.4685313345455682,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,-2
22,06/25/2025,10:47:03 PM,3,2,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,0,1,Slider,,StrikeSwinging,,,,,,,71.18463489799495,3.1242835454566595,-2.0276155623573944,1899.1043421973784,73.10454633293855,8:30,4.439201140183186,2.324127142538124,6.000000192000004,-56.13557186783399,0.4686998159435163,-13.052508297540472,2.669628300971248,-0.6488220735737518,63.8069641119205,-7.5067829576579,-4.507728839069595,0.5414970884465367,,,,,,,,,,,,6.344052420384044,-0.8699843011471381,-2.151385914590427,49.99999999999999,4.661785646114438,3.987957727122028,-103.21216623889973,4.20114732020149,6.65484199220223,21.58681695519141,-33.086653656109526,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,82f5f869-c823-4ae3-983b-105c4192b029,71.36558163962953,4.4274698458306245,2.323575940412552,3.262704736125694,-2.021342949675373,63.92215331262918,2.6796154333994786,-0.6481032607007643,-7.355289176187835,-4.496506187195493,0.5412995009291475,-13.10731224564804,-3.1081708865042583,-54.483841037736525,34.557093797816144,1103.2514870508094,-1545.7792400188057,58.09325283171544,0.1688342543963265,-0.813951716960557,0.5558575330058934,,,,,,,,,,,,,,,,,0.6848975871646906,0.0,,,medium,high,121.10138441803451,4.432219665209729,54.667001749344,Grant Sn,,Interns,2022-11,Slider,Breaking,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,83.74097442626953,-1
23,06/25/2025,10:47:21 PM,3,3,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,0,2,Sinker,,StrikeCalled,Strikeout,,StrikeoutLooking,,0.0,,78.77324183263664,2.21318352077304,-2.171342285156607,,,,4.170866220713821,1.4517049179758972,6.000000192000004,,,,2.6079569390409687,-0.5672935117206167,70.4768451324163,-6.032222824012155,-2.171342285156596,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,e0e06f4c-8612-4779-a8e3-81211c562f3a,78.99454878919553,4.163558327992799,1.451704917975892,2.299715311206897,-2.171342285156596,70.640260225155,2.6146687375191013,-0.5672935117206173,-5.930036302774136,-2.171342285156596,0.4881402943847931,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Sinker,Fastball,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,-2
24,06/25/2025,10:48:06 PM,4,1,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,0,0,Sinker,,StrikeSwinging,,,,,,,81.19357462319579,-0.127086231170647,-1.830351980430148,1677.792737535266,190.96706737538025,12:15,5.243004926312351,2.235161013248816,6.000000192000004,-29.854449930867275,13.319427589295309,1.1938760307136886,2.6369603449022385,0.6329542218224098,72.79295093759946,-5.782744926089106,-1.6035102317220216,0.4729138683285717,,,,,,,,,,,,-1.2764475114643068,7.252126782845302,-2.086709931273136,50.00000000000004,5.215389846179959,3.734328309798948,-117.9530640536448,-1.1380718668083467,-1.7576690766574177,27.160901357108592,-22.18786615760082,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,129b9e2b-de9a-4ce3-b14a-9854460e84cb,81.43915507466376,5.241155501520455,2.238346584349579,-0.10645275432519,-1.868668551718261,72.99052294320259,2.6393754036315946,0.6305886326880662,-5.744763492220173,-1.6395345215252115,0.4726964683115486,1.5550418451963763,11.534520646524475,-57.7392572433753,68.18304254635763,895.5605801504986,-1418.788115754634,53.37730698883029,-0.5240246095145201,-0.8456277608156068,-0.1015475197192803,,,,,,,,,,,,,,,,,0.9473749737082936,0.0,,,medium,high,28.63526170827815,31.391339174668698,54.667001749344,Grant Sn,,Interns,2022-11,Sinker,Fastball,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,85.19849395751953,-1
25,06/25/2025,10:48:23 PM,4,2,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,0,1,Sinker,,BallCalled,,,,,,,81.13703766938514,1.320526424717286,-2.8825190922733426,1778.4901374514554,204.85779543288064,12:45,5.425965455900198,3.0407579804184994,6.000000192000004,-27.38627615488013,15.941051836259051,5.713071274581717,4.372836993137478,0.8355897630153156,72.46262573202726,-3.8782578448285583,-1.797806251595578,0.4737535483907312,,,,,,,,,,,,-4.086246171665097,8.17165745170452,-2.8090676122714413,49.99999999999991,5.51785414731315,5.761545590667168,-117.74985922026497,1.915369642618661,-5.6066570243281015,27.09407128655885,-20.9618810755226,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,53ccad41-1211-420f-95eb-ad8704341b30,81.3908187450179,5.425754395479987,3.0455235936961187,1.3213326486146426,-2.9388739504531816,72.66753763104934,4.374009331080634,0.831983600805478,-3.8589822575348034,-1.8525316989995952,0.4735285793858214,6.242745009518199,14.326180868834246,-45.698025324982126,73.06072360910831,1242.168555482502,-1272.8096671469034,69.84399459546667,-0.6337322136343585,-0.7156686676771887,-0.2936014977946354,,,,,,,,,,,,,,,,,0.9895319745164156,0.0,,,medium,high,24.24534875180253,74.6936019260922,54.667001749344,Grant Sn,,Interns,2022-11,Sinker,Fastball,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.46624755859375,-1
26,06/25/2025,10:48:41 PM,4,3,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,1,1,Sinker,,BallCalled,,,,,,,78.12826411836954,0.980753491554811,-4.829313173900386,,,,4.649151720718754,2.1672807909850147,6.000000192000004,,,,1.8646198024471,-2.331711537100792,70.10853117256826,-7.400472493311399,-4.829313173900402,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,836eec11-2b31-45fe-92f7-cfac1b911b34,78.34467753130453,4.641492524044801,2.167280790985019,1.069796206826633,-4.8293131739003945,70.26648427206968,1.871566104372281,-2.331711537100792,-7.296623915377756,-4.829313173900397,0.4933712559652508,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Sinker,Fastball,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
27,06/25/2025,10:48:58 PM,4,4,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,2,1,Sinker,,BallCalled,,,,,,,78.07833773588928,-1.6370073324676182,-3.2894533729735858,2250.899929163053,215.52198500607813,1:15,5.6226486281961705,1.303392679249592,6.000000192000004,-30.766235606431938,15.960239109558495,7.700279093538356,1.5344456259987638,-1.1154779097030283,70.30290664127595,-7.437856819349189,-1.8298979770031645,0.4919863242753801,,,,,,,,,,,,-5.27401970870006,9.184706306582774,-1.0396176021801518,49.999999999999964,5.471228200362829,6.292797154133915,-113.27171208855644,-4.111500287210255,-6.714305438986795,24.570529258902045,-20.48108541143396,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,28000364-cdcc-412b-82c7-7861cd2d6118,78.31083999725648,5.621954402279065,1.3097422490618755,-1.6305226649466311,-3.3648930205762784,70.48823221503527,1.536047947841529,-1.120292274340878,-7.412132776130545,-1.9025931476032387,0.4917662234634139,8.410513107703137,14.299178610244764,-47.86553897412124,96.846898817802,1510.0674472778635,-1669.2054384580567,67.08727596963178,-0.5460183991231129,-0.7415724781148816,-0.3897873362765732,,,,,,,,,,,,,,,,,0.976257451077482,0.0,,,medium,high,2.837791063978516,-86.52585123381928,54.667001749344,Grant Sn,,Interns,2022-11,Sinker,Fastball,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117.93138885498047,-1
28,06/25/2025,10:49:16 PM,4,5,Max Qu,,Right,Interns,Wyatt Sh,,Right,Interns,,1,Top,0,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,81.49779433558729,0.9835949590775944,-3.826352547213653,1754.6061690414044,193.69154795364625,12:30,5.521689177404662,2.4437083838907694,6.000000192000004,-30.07007527094164,12.963346476265944,1.7704181102229797,3.932128684073105,-0.970240807571036,72.87368833178651,-4.714811291680327,-3.490942615971014,0.4721439861917772,,,,,,,,,,,,-2.2836384534196754,6.6755931574852765,-2.1325933660683445,50.000000000000014,5.5846195238534,7.851390854404619,-118.1699292786604,1.1494736550631297,-3.154415594690277,27.372991164384164,-22.9529773412906,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,5bad6592-0c97-4125-ad16-3a7715ceefc6,81.7511665912431,5.519804030320578,2.447404585394828,1.0041279481851482,-3.869864007289099,73.07391371425344,3.934542776456106,-0.9729155793728356,-4.676850214744892,-3.531344057857364,0.4719224741095436,2.1814332818461635,11.164215306191103,-61.39963529354527,60.66880275591804,839.9254780919199,-1540.509006689092,47.86974381554791,-0.4650947941804992,-0.8779799329730613,-0.1133052060711151,,,,,,,,,,,,,,,,,0.7803416339592739,0.0,,,medium,high,35.39807751967379,9.892278167933869,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.88013458251953,-1
29,06/25/2025,10:50:34 PM,5,1,Max Qu,,Right,Interns,Connor Al,,Right,Interns,,1,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,87.26545084368644,1.687854726863983,-2.894282010400472,,,,4.361544049770686,1.660189907197497,6.000000192000004,,,,2.9790017429804925,-1.032027819477436,77.96196619284797,-5.037672191698751,-2.8942820104005085,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,1cb1c310-3c48-4c55-8fab-a5d3896b90e4,87.50710808188565,4.355687145498907,1.6601899071975084,1.7577696359613773,-2.894282010400497,78.15017994054213,2.9843840085363063,-1.0320278194774366,-4.953663316048984,-2.8942820104004983,0.4407629431518108,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-1
30,06/25/2025,10:50:53 PM,5,2,Max Qu,,Right,Interns,Connor Al,,Right,Interns,,1,Top,0,0,1,Slider,,BallCalled,,,,,,,74.6406606191644,0.4799528109856664,-4.891710338702767,,,,4.769505514736531,2.766041113628237,6.000000192000004,,,,1.1635061524025434,-1.7913620945426172,67.1880113196837,-8.682360991033267,-4.8917103387027545,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,082e64ea-26c7-4c65-8d22-5e4e22ac30b7,74.8430940932103,4.761296154237469,2.766041113628233,0.5771123251498637,-4.891710338702756,67.33305994097115,1.1710772711045625,-1.7913620945426136,-8.568951090766053,-4.891710338702752,0.5164581527502785,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
31,06/25/2025,10:51:08 PM,5,3,Max Qu,,Right,Interns,Connor Al,,Right,Interns,,1,Top,0,1,1,Fastball,,StrikeCalled,,,,,,,87.32610094141066,-0.1857191780880668,2.403288901687269,,,,4.603997755298732,-2.583096978766191,6.000000192000004,,,,1.487341115863271,-0.3481846156662242,78.30653269635835,-6.872142706884106,2.4032889016872243,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,94bc3d06-ac07-440e-bc0e-d94bb862e4fd,87.56457464920179,4.597888713560296,-2.5830969787661933,-0.1146702875694889,2.4032889016872536,78.48764201795962,1.4927925499687211,-0.348184615666221,-6.789588879029083,2.4032889016872545,0.4401017098577958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
32,06/25/2025,10:51:28 PM,5,4,Max Qu,,Right,Interns,Connor Al,,Right,Interns,,1,Top,0,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,,0.0,,85.57029034611068,0.8841129595745354,-2.155461581638362,,,,4.930594504809494,1.6544791388788802,6.000000192000004,,,,2.687219888347633,-0.3497388027601149,76.61210897764975,-6.091218292495345,-2.155461581638356,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,a7fb0c39-ef41-4003-9c44-a0488cf1ae45,85.80657454696531,4.924329876630254,1.6544791388788804,0.9576965700800804,-2.1554615816383578,76.79168518423863,2.692919388176037,-0.3497388027601143,-6.004801866021861,-2.155461581638358,0.44908529285664,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,,-1
33,06/25/2025,10:52:46 PM,6,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Fastball,,,,,,,,,67.43171198511459,1.4329628458436618,-2.341865272602529,1543.161198980154,216.23433065451573,1:15,6.317326726762604,1.455966476813655,6.000000192000004,-44.89687093025054,18.19732441803464,9.83399838727642,3.913912513270249,-0.118062599043627,60.45703673083669,-7.0120481417412615,-2.420660712390318,0.569489866098233,,,,,,,,,,,,-6.071519962355911,9.114776568360996,-1.2707440682482198,49.99999999999999,6.408213809628012,3.766299539090961,-97.90623468542069,1.3572514892064906,-5.766982020776006,18.546533100573463,-23.51645594898068,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,3cdb6edd-d7e4-46c4-8981-b2c7901bf33c,67.65387984059872,6.314444222067456,1.4631444761057857,1.46449841298746,-2.427324170073025,60.62739006107726,3.9174400222433343,-0.1231994495437295,-6.953935579268702,-2.5025768720519,0.5692080233509471,10.630092496372995,15.69716394332582,-33.56478170266852,10.743622857097533,1285.8564088197772,-853.1821505018567,83.32612365251117,-0.6721137516428323,-0.5528794730360694,-0.492531616394273,,,,,,,,,,,,,,,,,0.9198428580109944,0.0,,,medium,high,99.66926057138777,32.96261519594579,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.33480072021484,-1
34,06/25/2025,10:53:00 PM,6,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Fastball,,,,,,,,,69.63906941811734,-0.3302404980417758,-3.30969885774926,1727.602174962766,210.63211249769947,1:00,6.357395426297388,1.192462269099504,6.000000192000004,-39.05565942425202,19.61383190880517,8.685885031579316,2.795317355644078,-1.16315305346937,62.78759632836902,-7.697171116110227,-1.6635540993675288,0.5512869142584792,,,,,,,,,,,,-5.808810640826219,10.718050770163286,-0.9276055336233652,49.99999999999997,6.30781751662989,5.625800229775105,-101.06922888525052,-1.5681564811420772,-5.890432614657098,19.490709998550965,-21.30539510131179,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,39786ac5-abb6-4b15-8114-dc8cf06b3972,69.86232869183279,6.355879312253279,1.1986366909001651,-0.3145323129249509,-3.383389764077234,62.962643410848216,2.7978738256321307,-1.1678358105114164,-7.656356426822818,-1.7353079652343526,0.5510239899419469,9.380263472329604,17.45221264651834,-31.5101265905116,37.49117019118588,1472.86343499255,-902.9299955135092,85.2547800840951,-0.7335803735141712,-0.5226492583762633,-0.4343933566636935,,,,,,,,,,,,,,,,,0.7871589130076867,0.0,,,medium,high,56.25794682793273,32.48021064633902,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99.29405975341797,-1
35,06/25/2025,10:53:31 PM,6,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Curveball,,,,,,,,,55.466204481566514,7.493656391768351,-0.6080641371637885,1428.7188819404084,19.834041401849827,6:45,5.446116596137206,0.4416945878853127,6.000000192000004,-106.66055077696596,-12.19453822976115,-6.883315288861624,3.5626731848518736,-0.697067228787638,50.0440519323864,-12.586411965209187,-1.9198214378163443,0.6995347839915798,,,,,,,,,,,,3.511267078385114,-9.31770111749822,-0.3882011268725732,50.00000000000003,5.9986544933837855,0.9842681830503516,-79.89837457098498,8.39841763487522,2.206965415903204,12.94751182478718,-38.030580480112114,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,42fc3f89-bb31-4a87-85d0-76771d3ad162,55.54145585884937,5.42099209192375,0.4451044675601462,7.790440113078143,-0.6492050610018316,50.01013316878747,3.5813003605029032,-0.6995108070826171,-12.312698552183694,-1.9575318921448928,0.6994785619792064,-6.4946681739555165,-18.53136263010527,-30.61410242817592,48.76969656714121,1229.5793382551756,-727.5797513324676,86.06167061957126,0.8095643612037896,-0.5092532621563091,0.2920045548477924,,,,,,,,,,,,,,,,,0.7354718828010487,0.0,,,medium,high,46.1072730895729,81.48544118069186,54.667001749344,Grant Sn,,Interns,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56.269439697265625,-1
36,06/25/2025,10:53:44 PM,6,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Changeup,,,,,,,,,62.225371873960434,1.7904821502553705,-2.707320119483416,,,,5.4344045335104445,0.2241621153569878,6.000000192000004,,,,1.2943180001795855,-2.293878380586768,56.45251047681155,-11.312066043242098,-2.707320119483416,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,d1b2d4c1-9232-4d2c-a495-bbb5f8033203,62.396197386274494,5.422258238201664,0.2241621153569871,1.931483085235061,-2.707320119483415,56.552422174977,1.305008599482818,-2.293878380586768,-11.153671685573997,-2.707320119483411,0.618166880884333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Changeup,Offspeed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-1
37,06/25/2025,10:54:22 PM,6,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Fastball,,BallCalled,,,,,,,69.00145312027811,-1.1614251916986902,-3.310204510682031,1617.2817685974765,203.8520706892164,12:45,6.551949412188981,1.3828852160809586,6.000000192000004,-38.81863302906283,20.92074502050112,6.851958900716053,2.235689848097455,-1.1260288143327142,62.37794560172522,-8.464517012716609,-2.012456760613022,0.5562907913651428,,,,,,,,,,,,-4.808859109784764,11.699328019712937,-1.1169269637984236,50.00000000000004,6.434664602948812,5.620116971170437,-100.1302039393775,-3.003551597229672,-4.790014492049534,19.013870538221543,-20.52056806735048,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,94db2b98-898c-4dad-acf7-1f8cf3acf2a5,69.22310427442991,6.550504010114526,1.3877638257129574,-1.146259235897933,-3.3689399955726738,62.55355794461951,2.2382539672212065,-1.1298199623733387,-8.42406891657339,-2.06996516669775,0.5560229327544768,7.405212996259666,18.76950762187868,-27.514151474238737,30.32607416999516,1434.361955612034,-747.131915615042,88.68967569305674,-0.811149163035158,-0.4619676856080326,-0.3586403390045805,,,,,,,,,,,,,,,,,0.9056024063804,0.0,,,medium,high,62.70653324700434,32.045389831211345,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,105.873779296875,-1
38,06/25/2025,10:54:33 PM,6,2,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,1,0,Fastball,,Foul,,,,,,,67.40637624759397,0.7103136747945316,-2.028024023229725,1577.740851772668,207.63819750823103,1:00,6.3090947961294255,1.0708108410938144,6.000000192000004,-43.59937524559108,18.974486896355565,7.301329551173468,3.336421980000154,-0.2063652316564099,60.71019854843987,-7.529820702309812,-0.6414478286480406,0.5693351572725914,,,,,,,,,,,,-4.638568154042169,10.023446641675006,-0.9097764494484072,49.99999999999997,6.341754608136555,3.289114365142677,-97.9159954943203,0.1509760911653202,-4.408785741162665,18.486303313272305,-22.64713801251968,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,5899056c-b337-455f-a942-b7a2e9fc4824,67.62989530343748,6.306595085466543,1.076900282353157,0.7374091940839341,-2.100734943538896,60.883842911065386,3.3399830083478887,-0.211050327860295,-7.474605374252103,-0.7120575307206102,0.5690495725556006,7.98401364394485,16.476200810452035,-35.25968557251019,30.13839939350641,1288.2947893537998,-910.8033437994138,81.6543976728712,-0.7233718308040223,-0.5772832355681747,-0.3787839230104364,,,,,,,,,,,,,,,,,0.6731528755808684,0.0,,,medium,high,117.1245594541558,0.96044741481993,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.55783081054688,-2
39,06/25/2025,10:54:50 PM,6,3,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,1,1,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,67.16284819506902,-0.2910253328854599,-2.326524455081892,1652.7878725633857,205.7632022133972,12:45,6.378885652497772,0.783303020490983,6.000000192000004,-41.651416634663725,21.314253219739903,7.864135136800876,2.6372315230021592,-0.7247986280782237,60.655918005828966,-8.144097450563978,-0.8344608119975222,0.5711148285088694,66.35901223617101,-11.409366065163365,-5.756045005018778,,12.12319683975379,-109.32990486262628,6.4213457226830535,15.073835114559053,,-1.5824852499703137,0.1332223197525448,-5.033395532659572,11.62418991963885,-0.5982503226203004,50.0,6.331022222639633,3.7722065717296847,-97.5584783115627,-1.5095884596519444,-4.7559225649849735,18.15319897549222,-21.190659391494428,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,bd9a1eaa-d28a-45c4-959a-468fe0d243ec,67.38508374060294,6.377159447482574,0.7887854792017462,-0.2730519828633184,-2.392094302253396,60.829515945774766,2.6401306104475304,-0.7290116331626351,-8.098548472372233,-0.8983892414904701,0.5708301690973234,8.480313402746955,18.96855164083307,-25.081790325919044,77.19733766756057,1496.935876881268,-700.6359484056685,90.5703570149992,-0.8156749231597518,-0.4239115981163509,-0.3936665806374406,-6.523829465637085,64.71970772844399,-13.126979302503916,0.7753491198524317,2.598302673881467,2.808849757333112,-0.4162800337177293,15.06808600965768,,,,,,,,,0.9858986246358596,0.0,,36.5073854469707,medium,high,20.522396099195465,25.329642453894927,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,69.36625671386719,-1
40,06/25/2025,10:55:13 PM,7,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Sinker,,BallCalled,,,,,,,63.63851267610728,6.5008213166720825,-0.2806826566407037,,,,5.65846003844356,0.4404469364576475,6.000000192000004,,,,6.121123998106574,0.1795801642352064,56.64077959349591,-6.250137931751439,-0.2806826566407088,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,98192960-ee62-481c-82dc-d41d8cbc0e2e,63.83828012892964,5.646988925359924,0.4404469364576482,6.633438021413662,-0.2806826566407066,56.76659409694416,6.131454913618815,0.1795801642352065,-6.0924233914682056,-0.2806826566407067,0.6072239911076933,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Sinker,Fastball,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1
