,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak
0,87.5173003125221,2034.03052797206,5.25544388839726,3.8645214693160495,6.000000192,17.1743618539363,14.069260914336
1,86.170374223518,2005.70485772719,5.84770640352517,3.50960984889221,6.000000192,17.5521007108821,13.7291768299257
2,77.5149697916966,2289.76110514753,5.66591110831974,3.58644817628775,6.000000192,5.9791569717837,-5.16690693106626
3,87.4770155701206,2141.02678671549,5.27942278137107,2.00436495416765,6.000000192,17.6387546179961,14.4620900842724
4,87.8108090924949,1952.5283995464,5.928817249049151,2.7378192841558,6.000000192,18.7744806952255,10.6064048357271
5,87.0352599952486,2018.49099905784,5.3487451761063,2.59433903139016,6.000000192,17.3295685736466,14.2509603528087
6,78.9971268184983,2234.35470042451,5.64335339109259,1.8720885552811,6.000000192,6.48427323489337,-2.22867674860815
7,79.7984584769774,1514.01315355929,4.90625524877522,3.35578739287695,6.000000192,11.8696787727235,16.6880000755089
8,79.7206645220129,1513.85003294475,4.89881455025717,3.28311925907716,6.000000192,11.2767071546822,16.9642546616474
9,,,,,,,
10,86.9707467878311,1933.40035204099,5.5432352791898,2.62476679944063,6.000000192,17.2360121773111,13.4314442903534
11,77.5145263511511,2244.80557081298,5.68528124328509,2.39563249347761,6.000000192,4.48996757034299,-4.99598795341347
12,86.577867267964,2090.80672696388,5.23848163580308,2.21200558288116,6.000000192,17.0964344251033,15.0316490917729
13,86.5745502768826,2006.5403849834,5.57446769356784,1.62867010083152,6.000000192,18.0492888345154,13.6791833709248
14,80.3525399896558,2192.38596691035,5.70282598691832,1.9036454470296,6.000000192,6.47323152819597,-2.69641732540942
15,88.2314495875648,2077.53277266926,5.95437503301875,1.86004042444003,6.000000192,18.9372534510388,12.3247702681396
16,87.5303920825195,1987.2982341306,5.56659183098092,2.25796323032344,6.000000192,18.5435342070267,12.8244077763847
17,85.8801562566112,1779.96371783797,5.53723389563797,2.02251031807351,6.000000192,16.0930053518751,13.6045123714313
18,80.8370821134722,1005.63892118351,5.663215222344,1.96518311398394,6.000000192,9.16595931028144,13.7370448384042
19,85.8970153895109,1781.25870867377,5.76580461965524,2.35758940606397,6.000000192,14.1540666347589,13.701725098288
20,80.9169237910063,2165.57488575144,5.27100634409583,2.01155488987101,6.000000192,-1.00654851671755,4.59512135199861
21,80.4137099887177,2070.33115975923,5.55445067262297,2.96805436050168,6.000000192,-0.19904002047781,2.13725710457976
22,81.1758371770649,1154.33016668665,5.82590130655474,2.38361169624256,6.000000192,11.2569156748607,13.7576731799687
23,86.9323862686696,1678.33008429829,5.81695843320196,2.70403333677974,6.000000192,15.1709296416409,11.8971865796443
24,79.5350509557823,2180.04288118259,5.43039578863606,1.5890764168566,6.000000192,-2.45139801587138,0.21587185226223
25,87.779880836537,1862.43625834813,5.63592137735269,2.26197234537969,6.000000192,15.2471297807676,12.391872796196
26,81.2588082056641,1087.85028710976,6.24250758621431,3.28267901616168,6.000000192,7.99847747950059,14.0735946844047
27,87.4514907261378,1766.452427517,5.74297685944098,4.2344315970654,6.000000192,14.2400577288779,12.7871948026985
28,85.0230463891795,1722.17211452798,5.83709254484968,2.93578234364541,6.000000192,14.2982276011005,13.3497950462652
29,79.6704484333348,2137.44981576918,5.03157010435743,2.25759613876793,6.000000192,-0.809149939006829,3.37792158043719
30,87.2960941660855,1585.98028542342,5.84866322207196,1.97289435158648,6.000000192,13.6755916391838,11.7148182371571
31,86.4945114798127,1634.7041397008,5.90507297562932,2.51433224873949,6.000000192,13.4372728083053,12.6224282425553
32,87.7593279321361,1746.77734418325,5.58563368685798,-0.688524697179701,6.000000192,14.7022023193067,13.1043492295254
33,79.5313674381862,2176.33309261867,5.21468066094487,2.40435896531167,6.000000192,-3.24345605821897,-0.37909071566321
34,78.7552343445136,2080.77609213638,5.29081984249445,1.67276530859737,6.000000192,-1.34684072560761,1.62920179717849
35,85.9635252402195,1662.10911659464,5.81181847526511,2.27832154616604,6.000000192,13.3586394027011,12.4113951646597
36,77.0872518842457,2085.84882377785,5.35813990110343,2.17493563371789,6.000000192,-1.98829307760639,0.225713832680332
37,82.8406806089539,1959.0628040108,5.31470124112282,2.20514582132485,6.000000192,18.1541162621233,14.2028848774939
38,79.208197602704,2208.27652804876,5.48993632479128,2.3854544242442,6.000000192,8.36433120635697,-1.34110686907965
39,85.5006227199619,2049.32741377049,5.62349168014079,2.08600828790352,6.000000192,20.0686558137486,11.947075761545
40,87.0334800159224,2170.01504092865,5.66035876036496,2.35770430786204,6.000000192,20.0743333360401,12.1294781446268
41,86.7510750528394,2091.31555414777,5.6575694812715,2.78765635841859,6.000000192,18.3887005494228,13.8043945194895
42,83.6760192138008,2001.85893502107,5.31764816568649,2.06094320177064,6.000000192,18.3875034336444,14.4044256751303
43,82.7780944653261,1901.31714169679,5.66032810669429,2.42079495881075,6.000000192,18.4460992105343,13.4397409579063
44,82.9842144452727,1974.35330166461,5.20462954955384,2.44032701845466,6.000000192,17.814699379618,14.6729779987654
45,82.7192360301597,1882.41917182184,5.2590900892608,2.69660909098676,6.000000192,17.0889732180084,14.541134601512
46,76.2562983043171,2108.68888552667,5.74770440181129,2.81600734032529,6.000000192,4.93435838519508,-3.53578714861966
47,84.3417706497662,2010.83826864096,5.65485890557061,2.63310720487397,6.000000192,18.9341443512874,13.135110414892
48,85.7416811058931,1981.80199190892,5.28641835325549,2.74602696739345,6.000000192,17.8793385921928,14.1417947505076
49,85.2163056385776,2012.51871630202,5.49958796602729,2.41598967412764,6.000000192,18.6641802281554,13.7277034419485
50,84.618915426691,1955.65425265997,5.14153500869178,3.15934825163904,6.000000192,17.4130951054953,14.7607295827916
51,80.6274715572056,2086.25967284518,5.29762908907432,2.72979023662013,6.000000192,10.1235814513896,0.979588779013887
52,86.6685357027712,2119.35752249328,5.70550945569834,1.92597192017613,6.000000192,19.8995804209857,12.163700446817
53,83.5333768678551,1766.92000035966,5.54407703751402,2.49089196192314,6.000000192,15.7578336076958,13.3660524764728
54,77.5532887774367,2133.23657082961,5.17956779395792,2.26930893992788,6.000000192,-2.23144793777862,2.09519633292031
55,84.7812483725756,1800.84301200134,5.50966400836902,2.23366180271311,6.000000192,14.9164067494419,14.4276731424679
56,84.6642400713876,1754.8957023605,5.65151150689318,2.64288632365222,6.000000192,15.2538808147071,13.7060679611121
57,84.9939446406919,1877.09407855497,5.45598221709697,2.94000393797199,6.000000192,15.8433433089434,13.5844157161686
58,85.6788996453732,1783.43506008723,5.40373709030339,2.580052412269,6.000000192,14.0893398381176,15.0870518523597
59,77.8737906512382,2120.36667886875,5.36364276813944,2.60320402418691,6.000000192,-1.80268178171891,1.80813504837021
60,85.5763419078843,1747.12697452294,5.62716066132368,2.50545279362614,6.000000192,13.8178616905925,14.6820131703109
61,85.6415448579645,1766.71577338625,5.59463243480271,3.33261118384911,6.000000192,15.3594003599789,13.5094343507229
62,87.2539890714129,1696.34419449834,5.6277889271959,2.40742978280023,6.000000192,15.3779204913142,13.3629245637333
63,79.3637533389388,1027.25494038228,5.97816986354057,4.60878684596897,6.000000192,6.63989639111033,14.6863171083173
64,86.8839506119751,1563.04017255065,5.44241363310529,2.75212746711554,6.000000192,10.3079309522758,15.0822726338012
65,,,,,,,
