Pitcher,PitcherTeam,TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ABS_Horizontal,ABS_RelSide,differential_break,xWhiff_xg,xWhiff_rf,xWhiff_nn,xWhiff,stuff+
Nolan Bowles,Kcl groundsloths 2025,Fastball,BallCalled,Walk,81.35830715,2160.133614,5.348508981,1.470440019,6.000000192,18.17422428,7.37995183,0.994713163,-2.379680578,7.37995183,1.470440019,10.794272450000001,0.00090625574,0.02,0.05372998,0.02487874564016238,28.370681575835093
Nolan Bowles,Kcl groundsloths 2025,Fastball,InPlay,Out,80.60179126,2091.513589,5.713115294,1.392806167,6.000000192,19.02722821,3.189100262,2.195970857,-0.457510228,3.189100262,1.392806167,15.838127948,0.00076254277,0.0,0.04869619,0.016486244295568515,18.80022385597851
Connor Hale,Kcl bobcats 2025,Fastball,BallCalled,Walk,77.12541585,2034.88998,5.239463563,2.508506322,6.000000192,21.31889735,10.20309034,3.282862294,0.804077465,10.20309034,2.508506322,11.115807010000001,0.00032858865,0.02,0.062104244,0.02747761081128071,31.33431878225838
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Single,79.00290984,2044.52904,5.147033495,2.302609753,6.000000192,21.71444702,9.059555498,1.781434711,-0.667171506,9.059555498,2.302609753,12.654891522000002,0.0027805218,0.0,0.052808877,0.01852979961161812,21.130608916094026
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Out,74.84978562,1887.740476,5.353491884,2.812692033,6.000000192,20.22277926,8.742832609,3.828030784,-0.977109395,8.742832609,2.812692033,11.479946650999999,0.00068116235,0.01,0.053754427,0.02147852962836623,24.49321736783273
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Double,74.61201554,1849.546961,5.243286773,4.116705403,6.000000192,19.97601915,9.086636717,2.522105233,-0.71608127,9.086636717,4.116705403,10.889382433,0.004194927,0.05,0.051624835,0.03527325382456183,40.2241442102593
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Out,77.12662815,1941.092018,5.150694124,3.973717205,6.000000192,20.960671,9.226032993,2.431881367,-0.027437109,9.226032993,3.973717205,11.734638007000001,0.0017522457,0.05,0.05076876,0.034173668269068,38.97022280636252
Braden Deverman,Kcl groundsloths 2025,Fastball,BallCalled,Walk,85.15411013,2150.52394,5.209998511,2.383932105,6.000000192,17.24126506,11.89334784,3.625771502,0.46939432,11.89334784,2.383932105,5.347917219999999,0.0008523985,0.03,0.034565974,0.021806124181021003,24.866792501956176
Braden Deverman,Kcl groundsloths 2025,Fastball,InPlay,Single,86.03249212,2316.517373,5.196972254,3.774297597,6.000000192,16.76427113,10.45731369,3.029872814,0.129682414,10.45731369,3.774297597,6.3069574400000015,0.016175114,0.06,0.05139262,0.04252257739504178,48.490969782295664
Braden Deverman,Kcl groundsloths 2025,Fastball,BallCalled,Walk,86.64542875,2201.884106,5.260740027,2.048202938,6.000000192,17.1788723,11.41786043,3.23294316,1.972746012,11.41786043,2.048202938,5.761011869999999,0.012457863,0.02,0.03355943,0.022005764606098335,25.094454097578982
Braden Deverman,Kcl groundsloths 2025,Fastball,InPlay,Single,88.45669849,2446.384273,5.611908926,3.13151748,6.000000192,16.47255247,7.485634065,1.664174936,-1.185684577,7.485634065,3.13151748,8.986918405,0.020511515,0.09,0.05522044,0.05524398515621821,62.997931427743715
Braden Deverman,Kcl groundsloths 2025,Fastball,BallCalled,Walk,85.25100916,2102.106148,5.477541865,4.260915328,6.000000192,15.59764267,13.97636855,2.80077457,1.609994036,13.97636855,4.260915328,1.6212741200000007,0.33472043,0.22,0.029589301,0.1947699112445116,222.10746523937837
Braden Deverman,Kcl groundsloths 2025,Fastball,InPlay,Out,83.12209244,2227.680044,5.623444389,2.749230416,6.000000192,18.55921328,9.602874067,2.826232014,-0.137288212,9.602874067,2.749230416,8.956339213000001,0.004196991,0.0,0.053756367,0.01931778620928526,22.02919589358017
Braden Deverman,Kcl groundsloths 2025,Fastball,InPlay,Out,83.09470384,2110.471221,5.765806361,2.687027006,6.000000192,17.98742426,13.37475683,2.164065085,-0.627290992,13.37475683,2.687027006,4.61266743,0.0006769823,0.0,0.037781198,0.012819393285705397,14.618700241744683
Braden Deverman,Kcl groundsloths 2025,Fastball,InPlay,Single,81.58687355,2069.388801,5.697850695,3.132226115,6.000000192,18.35644674,10.94626659,1.983779466,-0.854435045,10.94626659,3.132226115,7.410180149999999,0.08301345,0.11,0.041532233,0.07818189531564712,89.1553653498835
Matt Brummer,Kcl bobcats 2025,Fastball,InPlay,Out,86.12597653,2111.512441,5.512495368,3.485765044,6.000000192,18.18107232,13.16287634,2.925126063,-0.388067744,13.16287634,3.485765044,5.018195979999998,0.0056753787,0.11,0.028309321,0.04799489991739392,54.731377639165004
Matt Brummer,Kcl bobcats 2025,Fastball,InPlay,Out,86.36134806,2196.848764,5.58486949,2.295452646,6.000000192,19.34278047,11.80365408,2.45116497,-0.079374093,11.80365408,2.295452646,7.539126390000002,0.024936799,0.03,0.03468916,0.029875319053729376,34.068565035753274
Ethan Plym,Kcl bluecaps 2025,Fastball,InPlay,Double,52.3434582170315,1128.92717340192,5.95497297812321,2.03121181020577,6.000000192,24.5130783910476,2.32982179284576,2.24026660151724,0.127022374666493,2.32982179284576,2.03121181020577,22.18325659820184,0.04029306,0.2,0.0765381,0.10561038702726365,120.43367076410397
Payton Knoll,Kcl bluecaps 2025,Fastball,BallCalled,Walk,80.9862929361973,1950.39988045311,4.96792261390044,-2.69895539384558,6.000000192,15.7939805573479,-12.3457970577637,1.2655756658972,0.237172454293773,12.3457970577637,2.69895539384558,3.4481834995842,0.0054845414,0.13,0.03154166,0.055675400613496705,63.489899581700115
Payton Knoll,Kcl bluecaps 2025,Fastball,InPlay,Out,78.2813067651103,1832.35075176379,5.00363284955913,-2.68661230826934,6.000000192,14.355904764163,-13.5860725321763,2.26807496115753,-0.987891800937271,13.5860725321763,2.68661230826934,0.769832231986701,0.0024157453,0.01,0.029633584,0.014016442929084104,15.983765617385648
Payton Knoll,Kcl bluecaps 2025,Fastball,StrikeCalled,StrikeoutLooking,80.0542521517861,1862.35728921639,5.21212038288116,-0.923038589732141,6.000000192,14.1775519223822,-14.7013918522604,1.87333672909038,-0.568044692413604,14.7013918522604,0.923038589732141,0.5238399298781999,0.0008489786,0.05,0.024940724,0.025263234045511732,28.809136081361203
Marshall Ingold,Kcl bobcats 2025,Sinker,InPlay,Out,71.8280280313073,1570.07689614853,5.94565324334865,-0.939375216051553,6.000000192,20.0476316604902,-11.2196094494446,1.43206824315306,0.119181722999824,11.2196094494446,0.939375216051553,8.8280222110456,0.7587544,0.44,0.029065022,0.40927313161393003,466.7179713361092
Ethan Robbins,Kcl bluecaps 2025,Fastball,InPlay,Double,77.3223183903686,1871.12010935405,5.07129890785537,-0.989293496218268,6.000000192,15.3323366944674,-13.8796188073147,2.8030070798828,-1.25519098516717,13.8796188073147,0.989293496218268,1.4527178871527013,0.00021960428,0.02,0.0351336,0.01845106817064031,21.040826871842473
Ethan Robbins,Kcl bluecaps 2025,Sinker,InPlay,Out,69.5795838979408,1530.06460535284,4.29548532176615,-2.43097678730228,6.000000192,7.29134410389309,-18.7593928042082,1.99154646123134,-1.09017492585971,18.7593928042082,2.43097678730228,11.46804870031511,0.013932277,0.13,0.038180947,0.06070440825074911,69.22476967453167
Ethan Robbins,Kcl bluecaps 2025,Sinker,StrikeSwinging,StrikeoutSwinging,71.8119805516349,1607.90415980806,4.73013088673595,-1.26233930161671,6.000000192,9.68370571928887,-19.2898392975519,1.99584646843637,-1.13138528618046,19.2898392975519,1.26233930161671,9.60613357826303,0.8236786,0.62,0.034857657,0.49284542317191765,562.0203192377232
Marshall Ingold,Kcl bobcats 2025,Sinker,InPlay,Out,70.8814723360615,1706.27768795687,5.48494536190787,-0.619045703726325,6.000000192,18.6420632197813,-14.6679598878881,1.76389730784293,-1.05339879130772,14.6679598878881,0.619045703726325,3.9741033318931986,0.03707636,0.09,0.045707185,0.0575945154329141,65.67837790117224
Ethan Robbins,Kcl bluecaps 2025,Fastball,InPlay,Out,75.2498751144196,1889.10257656652,5.08087606547529,-1.24923893743654,6.000000192,16.1940905919878,-14.1668759151535,2.42281631835414,-0.193422412771669,14.1668759151535,1.24923893743654,2.027214676834298,0.0027311253,0.02,0.046748597,0.02315990750367443,26.410590413844215
Ethan Robbins,Kcl bluecaps 2025,Fastball,InPlay,Single,73.4046901279863,1778.89838005798,5.10088496386007,-0.733217274339087,6.000000192,16.48778529321,-12.769066955188,2.17094110312904,-0.0950831327260345,12.769066955188,0.733217274339087,3.718718338021999,0.017223613,0.04,0.04295135,0.03339165416856607,38.078446614988245
Ethan Robbins,Kcl bluecaps 2025,Fastball,InPlay,Out,76.5916548051226,1954.97572945836,4.95567917950877,-1.63136934157034,6.000000192,16.8691429628011,-13.7387335341409,2.70650770602351,-1.44664678625411,13.7387335341409,1.63136934157034,3.130409428660199,0.00027539252,0.03,0.049695034,0.02665680870064534,30.398310365498936
Ethan Robbins,Kcl bluecaps 2025,Fastball,InPlay,Single,75.2276274223658,1840.05574166922,4.96338060618884,-1.04655763954374,6.000000192,15.6792591289786,-13.1991736221532,2.60374675719344,-0.703837823967973,13.1991736221532,1.04655763954374,2.4800855068254,0.009394671,0.03,0.041402135,0.026932268626987933,30.7124333510466
Cole Mcclusky,Kcl bluecaps 2025,Fastball,InPlay,Single,77.0021472667471,1961.78537772705,5.37683488293097,3.61466410211258,6.000000192,18.6908762678927,10.2114924764994,2.87362272565316,-0.338790814172581,10.2114924764994,3.61466410211258,8.479383791393301,0.0054103914,0.0,0.052347504,0.019252631658067305,21.954896366885503
Connor Hale,Kcl bobcats 2025,Fastball,StrikeSwinging,StrikeoutSwinging,83.7095775948113,2066.78742310992,5.29966282347265,4.02942700376102,6.000000192,20.8129487305508,8.91098114343892,2.88642659029825,0.219984230824788,8.91098114343892,4.02942700376102,11.90196758711188,0.88628125,0.73,0.035197537,0.5504929297665755,627.7591260446735
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Out,82.2697482684782,2023.5300024768,5.04547094743363,4.17983126100654,6.000000192,21.2701771488813,9.16427256621802,3.47373237478309,-0.624533505186224,9.16427256621802,4.17983126100654,12.105904582663278,0.048582405,0.12,0.037221905,0.0686014365653197,78.23021066213339
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Double,82.2780084557554,2021.64023259458,5.28261682479983,3.7039057520295695,6.000000192,20.2950049908376,8.29146409569953,3.13551618721481,-0.392352629695804,8.29146409569953,3.7039057520295695,12.003540895138071,0.0050271596,0.05,0.036080368,0.030369175815333924,34.63173864306478
Connor Hale,Kcl bobcats 2025,Fastball,InPlay,Out,83.7449643953308,2120.26056757955,5.13452981541925,1.68327527902258,6.000000192,21.4095288385672,8.74588360353608,2.50239561379184,0.084179898225257,8.74588360353608,1.68327527902258,12.66364523503112,0.0045128013,0.04,0.038640264,0.02771768857414524,31.608093427579448
Cole Mcclusky,Kcl bluecaps 2025,Fastball,InPlay,HomeRun,73.2244145812846,1448.02977875722,4.99216954303804,4.42936256721952,6.000000192,17.848344356667,9.61209999240209,2.61971510973198,0.435535511983335,9.61209999240209,4.42936256721952,8.236244364264909,0.02678776,0.05,0.020658975,0.032482245067755385,37.04139449047856
Cole Mcclusky,Kcl bluecaps 2025,Fastball,InPlay,Out,76.0089975315666,1977.80626060223,5.1539851249799,3.22601203327722,6.000000192,19.346205154067,11.1851657761825,2.22732681459862,-0.706818108828795,11.1851657761825,3.22601203327722,8.161039377884501,0.006873663,0.04,0.06056608,0.035813247306893274,40.839930205334554
Roy Rolston,Kcl merchants 2025,Slider,StrikeCalled,StrikeoutLooking,78.9971268184983,2234.35470042451,5.64335339109259,1.8720885552811,6.000000192,6.48427323489337,-2.22867674860815,2.16369757481528,0.523032705778182,2.22867674860815,1.8720885552811,4.25559648628522,0.019447189,0.26,0.019225806,0.09955766494075458,64.83753870327973
Devan Tupper,Kcl groundsloths 2025,Slider,StrikeCalled,StrikeoutLooking,80.9169237910063,2165.57488575144,5.27100634409583,2.01155488987101,6.000000192,-1.00654851671755,4.59512135199861,1.95062025115638,-1.34630627146605,4.59512135199861,2.01155488987101,5.60166986871616,0.007839119,0.08,0.022757165,0.036865428065260254,24.008835687505332
Devan Tupper,Kcl groundsloths 2025,Slider,InPlay,Single,77.8737906512382,2120.36667886875,5.36364276813944,2.60320402418691,6.000000192,-1.80268178171891,1.80813504837021,2.03052366675766,-0.75731850255587,1.80813504837021,2.60320402418691,3.61081683008912,0.049504258,0.08,0.014842558,0.04811560515314341,31.335582380373744
Kam Ross,Kcl groundsloths 2025,Slider,InPlay,Single,72.3473819710332,2324.0018721553,5.0160163623092,-0.525097081108871,6.000000192,3.7333326689274497,11.8351390251559,2.07550902520043,-1.05121545607438,11.8351390251559,0.525097081108871,8.101806356228451,0.026068935,0.02,0.011635314,0.019234749637544155,12.526748440859048
Kam Ross,Kcl groundsloths 2025,Slider,InPlay,Out,70.4298952982418,2308.6880642732,5.11295254629364,-0.883505453055502,6.000000192,3.8414857204804895,14.6025753171489,2.55601087458944,-1.15198195548629,14.6025753171489,0.883505453055502,10.76108959666841,0.07215371,0.16,0.01327791,0.0818105398491025,53.279614853953895
Kam Ross,Kcl groundsloths 2025,Slider,InPlay,Out,70.7283514030014,2402.37425148113,4.98903133365143,-0.885249633906569,6.000000192,4.50205101844889,13.8708812342611,2.34711945633309,-0.368955790598812,13.8708812342611,0.885249633906569,9.36883021581221,0.03179254,0.13,0.00839716,0.05672990006705125,36.9456946727255
Kam Ross,Kcl groundsloths 2025,Slider,InPlay,Out,71.71400669573,2316.73250418564,4.9594568217857,-1.02074162911681,6.000000192,3.5066360509213,10.8584770853273,2.57444819470031,-0.11976910885374,10.8584770853273,1.02074162911681,7.351841034406,0.039914913,0.12,0.0102958605,0.05673692464828491,36.950269474252664
Kam Ross,Kcl groundsloths 2025,Slider,StrikeSwinging,StrikeoutSwinging,74.5756078932703,2366.12607825478,4.8482612414974,-0.660376998560741,6.000000192,5.41866161801095,10.0149183185589,2.09958032794234,0.346699999018164,10.0149183185589,0.660376998560741,4.59625670054795,0.9051209,0.63,0.01159275,0.5155712198838591,335.7689128547725
Ethan Plym,Kcl bluecaps 2025,Slider,BallCalled,Walk,74.6564116446257,2086.58500670831,4.89340749721375,1.37838940374793,6.000000192,-1.81381781547435,-10.2938345948544,0.30811153305234,-2.27807971938627,10.2938345948544,1.37838940374793,12.10765241032875,0.024032367,0.11,0.029386403,0.05447292347749074,35.475824853409144
Ethan Plym,Kcl bluecaps 2025,Slider,BallCalled,Walk,71.6562529349925,1778.01483558965,4.66612593514549,3.44349296893447,6.000000192,-2.14138269241607,-12.203265958813,5.38036673208118,2.11608060321424,12.203265958813,3.44349296893447,14.34464865122907,0.023432657,0.1,0.074892186,0.06610828091700872,43.05342260803888
Jack Wisdom,Kcl bobcats 2025,Slider,InPlay,Out,73.2389681369796,2432.27433609158,5.10273915044187,1.75683196617951,6.000000192,2.28080932052404,-8.08645552221435,1.48851821839375,-1.40152170110609,8.08645552221435,1.75683196617951,5.805646201690311,0.060257986,0.11,0.004782112,0.0583466993458569,37.99864509977076
Jack Wisdom,Kcl bobcats 2025,Slider,BallCalled,Walk,71.412912441958,2381.84216444521,5.37096776373517,1.63320354034156,6.000000192,2.08280196457803,-7.91977332429693,1.19186759881495,-1.17156104655828,7.91977332429693,1.63320354034156,5.8369713597189,0.061205626,0.18,0.004862218,0.08202261456598837,53.41772981147381
Ethan Plym,Kcl bluecaps 2025,Slider,InPlay,Single,73.3835688178191,1967.48681530901,4.89416707038146,2.57085313767969,6.000000192,-2.31929398522557,-11.8547141539099,2.14489677247084,-0.133119540654754,11.8547141539099,2.57085313767969,14.17400813913547,0.008877617,0.04,0.049211487,0.03269636816034715,21.293709904855103
Jack Wisdom,Kcl bobcats 2025,Slider,BallCalled,Walk,70.1870022379408,2327.48933500203,5.55890664178112,2.56597159302374,6.000000192,2.28196805230306,-9.56813511937511,0.545887614188487,0.427978906863892,9.56813511937511,2.56597159302374,7.28616706707205,0.094118044,0.26,0.0067005265,0.12027285674586892,78.32843416782521
Jack Wisdom,Kcl bobcats 2025,Slider,InPlay,Out,73.4581320457546,2199.52009980379,5.65834934883982,2.67855135397432,6.000000192,4.5254990816265,-7.89069941519323,3.07707073623881,-0.696370374066529,7.89069941519323,2.67855135397432,3.3652003335667295,0.009974172,0.05,0.018560212,0.026178128148118655,17.048666197556113
Jack Wisdom,Kcl bobcats 2025,Slider,StrikeSwinging,StrikeoutSwinging,70.061138209307,2249.36733229909,5.45239913151264,1.08227815308192,6.000000192,3.28105953094401,-8.62570743895365,3.9800605363804498,-0.154582262214021,8.62570743895365,1.08227815308192,5.344647908009641,0.86126155,0.71,0.009554868,0.5269388047481577,343.17212208070583
Jack Wisdom,Kcl bobcats 2025,Slider,InPlay,Out,71.2541697774885,2277.22741044504,5.47458855368048,-2.13577773688462,6.000000192,1.1236163706517,-9.71465408804461,3.01923437053005,-0.699502407273618,9.71465408804461,2.13577773688462,8.59103771739291,0.009619032,0.1,0.009002989,0.03954067373027404,25.751105802511887
Cade Starrick,Kcl groundsloths 2025,Slider,StrikeSwinging,StrikeoutSwinging,76.0489711025759,2439.60508724857,4.96475654633101,4.57890427759473,6.000000192,1.85205452674647,-7.14331460634211,0.598887248932259,-0.822432486466734,7.14331460634211,4.57890427759473,5.29126007959564,0.8341059,0.69,0.005900644,0.5100021843674282,332.1420443856154
Cade Starrick,Kcl groundsloths 2025,Slider,InPlay,Out,75.7234748788779,2455.18990691034,4.86063945331301,4.48790130802238,6.000000192,-0.0398401712211935,-8.42646139146766,2.06660481671628,-0.0296146889950528,8.42646139146766,4.48790130802238,8.466301562688853,0.12362592,0.12,0.005141611,0.0829225101446112,54.003792315476794
Braden Mehn,Kcl merchants 2025,Slider,InPlay,Out,65.7471245166729,2062.8377598531,4.86410115109802,-1.83254013727915,6.000000192,-1.12955708198849,12.3031063038982,2.10542123142201,-0.566080973042232,12.3031063038982,1.83254013727915,13.432663385886691,0.0035988376,0.04,0.016440894,0.020013244034101565,13.033747681923158
Braden Mehn,Kcl merchants 2025,Slider,InPlay,Single,67.9045211502681,1983.36183395849,4.76955056303165,-1.95063581898418,6.000000192,-4.06375728770842,12.7350783784643,1.82107829107018,0.144704258269465,12.7350783784643,1.95063581898418,16.79883566617272,0.007666495,0.05,0.026049769,0.027905421238392594,18.173576395672853
Cade Starrick,Kcl groundsloths 2025,Slider,InPlay,Single,75.2704958671624,2430.95274293656,5.0803108728462,4.16193397276345,6.000000192,0.919521246339428,-9.19114310753065,1.78516292601969,-0.658820774714958,9.19114310753065,4.16193397276345,8.271621861191221,0.01944138,0.11,0.0062737693,0.04523838284735878,29.461773741729342
Cade Starrick,Kcl groundsloths 2025,Slider,InPlay,Single,74.554994600831,2386.18178070427,4.93763127252021,5.01594895299134,6.000000192,3.03757380890271,-5.91788991213021,1.96816271643455,0.226873031727839,5.91788991213021,5.01594895299134,2.8803161032275004,0.0074252407,0.12,0.0065451344,0.04465679168701172,29.083008938527822
Cade Starrick,Kcl groundsloths 2025,Slider,StrikeSwinging,StrikeoutSwinging,74.8072995404843,2448.32859051331,5.16459012287838,3.53547005746622,6.000000192,0.0218394506478106,-8.2230608517907,0.644083138849264,-1.38785780270143,8.2230608517907,3.53547005746622,8.20122140114289,0.84179723,0.7,0.0045941686,0.5154638004178802,335.6989552700196
Cade Starrick,Kcl groundsloths 2025,Slider,InPlay,Single,75.253490642039,2395.22902320081,4.79677744034011,3.6901047382005,6.000000192,-0.826422853721617,-7.06047363973411,1.87998747331927,0.254911309640306,7.06047363973411,3.6901047382005,7.886896493455727,0.0013058492,0.07,0.005480376,0.025595408415732285,16.6691664049058
Cade Starrick,Kcl groundsloths 2025,Slider,InPlay,Single,76.6997502300121,2467.38346664898,5.1478475124817,3.72214871771162,6.000000192,-0.362971287987534,-7.46557920341585,1.93491698209328,-1.13513059540135,7.46557920341585,3.72214871771162,7.8285504914033845,0.04547157,0.14,0.0046508256,0.06337413234015306,41.27279161113984
Braden Mehn,Kcl merchants 2025,Slider,StrikeCalled,StrikeoutLooking,61.9650638457014,1818.08170247821,4.96036781052774,-1.64467099137557,6.000000192,-1.52121619955531,14.9329831143481,2.35076813616273,-1.9315649273787,14.9329831143481,1.64467099137557,16.45419931390341,0.0566377,0.09,0.046073202,0.06423696756362915,41.83471833200031
Kam  Ross,Kcl groundsloths 2025,Slider,InPlay,Out,71.8094186430032,2292.84742626629,5.04058002102846,-0.70840989378254,6.000000192,6.96162566810727,9.02954687094995,1.66708393694786,0.6242550774929,9.02954687094995,0.70840989378254,2.0679212028426806,0.04593878,0.11,0.012778434,0.05623907087991634,36.62603916014898
Braden Mehn,Kcl merchants 2025,Slider,StrikeCalled,StrikeoutLooking,66.3842378427112,1982.85957447645,4.76791672815199,-1.69447012135603,6.000000192,2.56059479564504,12.3851223757103,2.99179038067135,-0.952766443298823,12.3851223757103,1.69447012135603,9.82452758006526,0.530151,0.15,0.034939554,0.23836352104942005,155.2357021499933
Braden Mehn,Kcl merchants 2025,Slider,InPlay,Out,65.3274491662752,2048.98649051588,4.91993872466304,-2.35506932461494,6.000000192,-1.43402294987354,13.9611392006529,2.0014182975495,-0.478272499883024,13.9611392006529,2.35506932461494,15.39516215052644,0.0010627832,0.03,0.019267427,0.01677673666117092,10.925952444050534
Braden Mehn,Kcl merchants 2025,Slider,BallCalled,Walk,66.7365388871091,2015.93810817925,4.5653856150579,-2.4954711515362,6.000000192,1.7049077172765,12.9655167803168,4.54902213531175,-0.195093874062298,12.9655167803168,2.4954711515362,11.2606090630403,0.10099544,0.21,0.031166224,0.11405388670663037,74.27829186232198
Joe Stellano,Kcl merchants 2025,Slider,StrikeSwinging,StrikeoutSwinging,78.3121079264446,2140.47571759397,4.92935550862104,3.6398070603957104,6.000000192,5.18234254447945,-7.97613098615062,1.56379299500531,-0.369434061306572,7.97613098615062,3.6398070603957104,2.79378844167117,0.885837,0.63,0.046520554,0.5207858573397001,339.16497741763527
Reed Frazier,Kcl bluecaps 2025,Slider,InPlay,Double,69.9245908885082,2028.39455052949,4.94488966255478,1.35814773805204,6.000000192,-1.92663915255297,-9.52198998129258,1.92566776093331,0.184517284467673,9.52198998129258,1.35814773805204,11.44862913384555,0.009634303,0.03,0.022125376,0.020586559772491454,13.407123065919704
Reed Frazier,Kcl bluecaps 2025,Slider,StrikeSwinging,StrikeoutSwinging,72.1286086145735,1898.1611389902,5.02577726105963,1.68189198589809,6.000000192,0.617787279908896,-8.66949254776707,2.00562519462857,-1.22794481387331,8.66949254776707,1.68189198589809,8.051705267858175,0.9113036,0.68,0.05835014,0.5498845727245013,358.1156939305277
Reed Frazier,Kcl bluecaps 2025,Slider,InPlay,Single,70.7103905817876,1893.51572309923,4.94682909027984,2.01960133776346,6.000000192,-0.82094999939541,-10.2234124393572,2.48306129926658,-0.747237934183919,10.2234124393572,2.01960133776346,11.044362438752609,0.028646803,0.06,0.05461725,0.04775468366841475,31.10053005417801
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Single,74.9587346999256,2508.55850928859,4.78673741755657,1.13662131560403,6.000000192,-5.53532877564559,-12.1431754836101,2.01251867757869,-0.833568841202616,12.1431754836101,1.13662131560403,17.67850425925569,0.0926621,0.37,0.0031248187,0.1552623073818783,101.11552807133113
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Out,75.9436213300358,2439.62957190824,4.88698960175284,3.35573195222598,6.000000192,-2.06030939534379,-10.7235096334006,2.3066615728074,0.499085464237684,10.7235096334006,3.35573195222598,12.78381902874439,0.0073013674,0.04,0.0058881263,0.017729831226170063,11.546661113571776
Matt Brummer,Kcl bobcats 2025,Slider,InPlay,Single,74.0095087134099,2081.1988856972,5.70530525574652,3.27193683197817,6.000000192,-5.69952510126075,-7.31303098669078,1.82707756719469,-0.4077080259432,7.31303098669078,3.27193683197817,13.01255608795153,0.0014025918,0.09,0.014312604,0.03523839875434836,22.949222889430988
Noah Suttles,Kcl groundsloths 2025,Slider,StrikeSwinging,StrikeoutSwinging,78.5123208005755,2476.22993884545,4.62421538521965,1.89938138042326,6.000000192,-1.90534070990915,-10.2669478291689,1.19160097037772,-1.16427285568439,10.2669478291689,1.89938138042326,12.17228853907805,0.7280433,0.71,0.0061484124,0.48139724338427187,313.5129014742773
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Single,73.6734743881004,2344.51175364863,4.78250450248456,2.71856175729495,6.000000192,1.77308228844294,-9.06835059848948,2.11945590741913,-0.274524946483043,9.06835059848948,2.71856175729495,7.2952683100465405,0.009895448,0.14,0.008593022,0.05282948984454076,34.40552864019365
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Out,78.2725845757231,2569.40949252069,4.6693000322405,2.27068515333608,6.000000192,-1.81665448963967,-11.7602039045665,2.18004741918542,-1.13082448106254,11.7602039045665,2.27068515333608,13.57685839420617,0.06777816,0.18,0.00429002,0.08402272758384545,54.72031565740958
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Out,76.5096577937339,2508.30237672129,4.980729174720951,2.86662134937561,6.000000192,-0.281484611529677,-10.4780773654338,2.04796615933981,-0.209510907556029,10.4780773654338,2.86662134937561,10.759561976963477,0.008687165,0.08,0.0048372173,0.031174793969839812,20.302775399454244
Madden Johnson,Kcl groundsloths 2025,Slider,InPlay,Out,71.9554163049255,1965.10239945165,4.49164632210652,3.8886193830752305,6.000000192,1.7139050701597,-7.67721088917112,2.60555881246337,0.332175714343298,7.67721088917112,3.8886193830752305,5.9633058190114205,0.116754435,0.17,0.044891473,0.11054863596955937,71.99547586352583
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Out,75.03916876,2479.747439,4.775410679,2.072223648,6.000000192,-1.627370766,-10.00450946,0.90230003,-0.766187053,10.00450946,2.072223648,11.631880226,0.014051487,0.16,0.0041246577,0.059392048151542746,38.67943490824424
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Single,74.69079934,2223.893812,4.693773419,2.099000431,6.000000192,-3.272930256,-10.20967468,1.476410707,-0.062119533,10.20967468,2.099000431,13.482604936,0.003155608,0.06,0.013409997,0.025521868433182437,16.621273041118574
Noah Suttles,Kcl groundsloths 2025,Slider,StrikeCalled,StrikeoutLooking,73.53868242,2207.605553,4.63318437,2.091980045,6.000000192,-0.508245511,-10.85613238,1.608588951,-0.247312936,10.85613238,2.091980045,11.364377891,0.001245355,0.09,0.016839497,0.036028283930694065,23.463640445557267
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Out,76.29043707,2437.190306,4.639389548,1.954102131,6.000000192,-4.185780922,-9.358240833,2.401899799,-0.582482266,9.358240833,1.954102131,13.544021755,0.004591544,0.13,0.004596437,0.04639599367355307,30.215674878235237
Noah Suttles,Kcl groundsloths 2025,Slider,InPlay,Out,76.24257092,2344.667485,4.65963776,3.279061933,6.000000192,-3.713774116,-9.080344796,1.963353751,-0.491759499,9.080344796,3.279061933,12.794118912,0.0040907944,0.05,0.0076342076,0.0205750006561478,13.399595120645442
Brody Stonecipher,Kcl bluecaps 2025,Slider,InPlay,Out,71.64383697,2310.414888,4.095260899,2.237134166,6.000000192,-0.91272647,-11.82251334,2.805533964,-0.278130069,11.82251334,2.237134166,12.73523981,0.0010932346,0.04,0.008882967,0.01665873381930093,10.8491023709658
Brody Stonecipher,Kcl bluecaps 2025,Slider,InPlay,Out,72.29285224,2286.824098,4.116093209,1.880505951,6.000000192,-0.064359433,-12.15209322,2.272875854,-0.536802773,12.15209322,1.880505951,12.216452653,0.018069217,0.09,0.011699889,0.03992303527891636,26.000121101569928
