PitchNo,Date,GameID,Batter,Pitcher,WPA,WP_before,WP_after,Inning,Outs,Runners,Score_Diff,PlayResult,Batting_Team,Current Team1,Current Team2
1,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Sammy Descarpentrie,Logan Lynch,0.2089890080382743,0.3017393631791126,0.5107283712173869,1,2.0,1.0,0.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
13,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cameron Steinbaugh,Logan Lynch,0.4191422019407144,0.5107283712173869,0.9298705731581013,1,2.0,2.0,1.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
18,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Will Vogel,Logan Lynch,0.06422708211827932,0.9298705731581013,0.9940976552763806,1,2.0,3.0,2.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
23,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Adan Nieves,Logan Lynch,0.0,0.9940976552763806,0.9940976552763806,1,2.0,3.0,2.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
28,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Jackson Newton,Devan Tupper,0.18141786680593913,0.2108892659564462,0.3923071327623853,1,0.0,4.0,-2.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
30,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cole Yates,Devan Tupper,0.0,0.3923071327623853,0.3923071327623853,1,0.0,4.0,-2.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
33,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lawson Shickel,Devan Tupper,0.21601805344070552,0.3594486036677586,0.5754666571084641,1,1.0,5.0,-2.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
34,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Gavin Kleist,Devan Tupper,0.30150119882801873,0.5754666571084641,0.8769678559364829,1,1.0,5.0,-1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
40,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Noah Dill,Devan Tupper,0.07633799801861929,0.8610323722128992,0.9373703702315185,1,2.0,6.0,-1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
45,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Deegan Aeilts,Devan Tupper,0.0,0.9373703702315185,0.9373703702315185,1,2.0,6.0,-1.0,StrikeoutSwinging,home,Kcl merchants 2025,Kcl groundsloths 2025
47,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Braden Mehn,Devan Tupper,0.06163033082341007,0.9373703702315185,0.9990007010549286,1,2.0,7.0,1.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
50,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brayden Elliott,Devan Tupper,0.0,0.9990007010549286,0.9990007010549286,1,2.0,7.0,1.0,StrikeoutSwinging,home,Kcl merchants 2025,Kcl groundsloths 2025
54,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Clint Goodman,Logan Lynch,0.0,0.968500031199617,0.968500031199617,2,0.0,7.0,-1.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
55,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lucas Rink,Logan Lynch,0.0,0.9639324748469227,0.9639324748469227,2,1.0,7.0,-1.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
60,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Trey Thompson,Logan Lynch,0.0,0.9587308357328294,0.9587308357328294,2,2.0,7.0,-1.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
62,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Owen Shissler,Devan Tupper,0.0,0.9987184968157429,0.9987184968157429,2,0.0,7.0,1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
63,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Jackson Newton,Devan Tupper,0.0,0.9985260076681287,0.9985260076681287,2,1.0,7.0,1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
66,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cole Yates,Devan Tupper,0.0009928162456100953,0.9983046546240042,0.9992974708696143,2,2.0,8.0,1.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
68,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lawson Shickel,Devan Tupper,0.00041157961962856593,0.9992974708696143,0.9997090504892429,2,2.0,9.0,1.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
72,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Gavin Kleist,Devan Tupper,0.0,0.9997090504892429,0.9997090504892429,2,2.0,9.0,1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
78,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brandon Schultz,Logan Lynch,0.005472079543165753,0.9906257941060296,0.9960978736491953,3,0.0,10.0,-1.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
85,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Sammy Descarpentrie,Logan Lynch,0.0,0.9960978736491953,0.9960978736491953,3,0.0,10.0,-1.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
88,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Ty Cribbett,Logan Lynch,0.0,0.995513520123082,0.995513520123082,3,1.0,10.0,-1.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
92,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cameron Steinbaugh,Logan Lynch,0.0030161764054280615,0.9948421112701978,0.9978582876756259,3,2.0,11.0,-1.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
100,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Will Vogel,Logan Lynch,0.0,0.9978582876756259,0.9978582876756259,3,2.0,11.0,-1.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
106,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Noah Dill,Devan Tupper,3.749009131626124e-05,0.9999360247340248,0.999973514825341,3,0.0,12.0,1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
110,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Deegan Aeilts,Devan Tupper,0.0,0.999973514825341,0.999973514825341,3,0.0,12.0,1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
112,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Braden Mehn,Devan Tupper,1.7855449198078688e-05,0.9999695308486652,0.9999873862978633,3,1.0,13.0,1.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
113,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brayden Elliott,Devan Tupper,-1.7855449198078688e-05,0.9999873862978633,0.9999695308486652,3,1.0,12.0,1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
117,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Adan Nieves,Tyson Sorensen,0.0006668528488146253,0.9988615368541887,0.9995283897030033,4,0.0,13.0,-1.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
121,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Clint Goodman,Tyson Sorensen,0.0,0.9995283897030033,0.9995283897030033,4,0.0,13.0,-1.0,StrikeoutLooking,away,Kcl groundsloths 2025,Kcl merchants 2025
125,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lucas Rink,Tyson Sorensen,0.00043929923893815115,0.9994574850424416,0.9998967842813797,4,1.0,13.0,0.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
128,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Trey Thompson,Tyson Sorensen,9.8389156693246e-05,0.9998812596446031,0.9999796488012963,4,2.0,15.0,0.0,Double,away,Kcl groundsloths 2025,Kcl merchants 2025
134,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brandon Schultz,Tyson Sorensen,1.192620407075573e-05,0.9999796488012963,0.9999915750053671,4,2.0,16.0,0.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
139,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Sammy Descarpentrie,Tyson Sorensen,0.0,0.9999915750053671,0.9999915750053671,4,2.0,16.0,0.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
141,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Owen Shissler,Donte Frantz,0.0,0.9999930556541894,0.9999930556541894,4,0.0,16.0,0.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
143,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Jackson Newton,Donte Frantz,0.0,0.9999920110420978,0.9999920110420978,4,1.0,16.0,0.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
145,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cole Yates,Donte Frantz,0.0,0.9999908092943418,0.9999908092943418,4,2.0,16.0,0.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
146,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Ty Cribbett,Tyson Sorensen,0.0,0.9999891927410245,0.9999891927410245,5,0.0,16.0,0.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
153,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cameron Steinbaugh,Tyson Sorensen,0.0,0.9999875670525089,0.9999875670525089,5,1.0,16.0,0.0,StrikeoutLooking,away,Kcl groundsloths 2025,Kcl merchants 2025
159,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Will Vogel,Tyson Sorensen,0.0,0.9999856968223056,0.9999856968223056,5,2.0,16.0,0.0,StrikeoutLooking,away,Kcl groundsloths 2025,Kcl merchants 2025
163,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lawson Shickel,Donte Frantz,6.908893058321652e-06,0.9999882105189333,0.9999951194119916,5,0.0,17.0,0.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
172,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Noah Dill,Donte Frantz,-8.446085042468354e-07,0.9999943852415611,0.9999935406330569,5,2.0,17.0,0.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
177,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Adan Nieves,Brett Granger,0.0,0.9999924044912866,0.9999924044912866,6,0.0,17.0,0.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
183,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Clint Goodman,Brett Granger,5.120707233130517e-06,0.9999912619280394,0.9999963826352726,6,1.0,18.0,0.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
188,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lucas Rink,Brett Granger,2.1198618043172246e-06,0.9999963826352726,0.9999985024970769,6,1.0,19.0,0.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
189,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Trey Thompson,Brett Granger,1.3796104674224097e-06,0.9999985024970769,0.9999998821075443,6,1.0,20.0,1.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
194,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brandon Schultz,Brett Granger,0.0,0.9999998821075443,0.9999998821075443,6,1.0,20.0,1.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl merchants 2025
197,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Sammy Descarpentrie,Brett Granger,0.0,0.9999998643732819,0.9999998643732819,6,2.0,20.0,1.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
201,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Deegan Aeilts,Donte Frantz,1.8114811680680631e-06,0.9999969088613981,0.9999987203425662,6,0.0,21.0,-1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
206,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Braden Mehn,Donte Frantz,7.499104308639204e-07,0.9999987203425662,0.9999994702529971,6,0.0,22.0,-1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
209,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brayden Elliott,Joey Kahwaji,0.0,0.9999994702529971,0.9999994702529971,6,0.0,22.0,-1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
214,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Owen Shissler,Joey Kahwaji,3.5714412605081236e-07,0.9999993905645391,0.9999997477086652,6,1.0,23.0,-1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
217,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Jackson Newton,Joey Kahwaji,0.0,0.9999997477086652,0.9999997477086652,6,1.0,23.0,-1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
219,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cole Yates,Joey Kahwaji,0.0,0.9999997097571268,0.9999997097571268,6,2.0,23.0,-1.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
220,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Ty Cribbett,Brett Granger,0.0,0.9999999876571445,0.9999999876571445,7,0.0,23.0,1.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
221,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Cameron Steinbaugh,Brett Granger,8.321292321866736e-09,0.99999998580044,0.9999999941217323,7,1.0,24.0,1.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
223,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Will Vogel,Brett Granger,3.4448099928141573e-09,0.9999999941217323,0.9999999975665423,7,1.0,25.0,1.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
226,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Adan Nieves,Brett Granger,0.0,0.9999999975665423,0.9999999975665423,7,1.0,25.0,1.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
231,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Clint Goodman,Brett Granger,1.6405858893620007e-09,0.9999999972004834,0.9999999988410693,7,2.0,26.0,1.0,Walk,away,Kcl groundsloths 2025,Kcl merchants 2025
232,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lucas Rink,Brett Granger,1.1415799416880645e-09,0.9999999988410693,0.9999999999826492,7,2.0,27.0,3.0,Single,away,Kcl groundsloths 2025,Kcl merchants 2025
235,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Trey Thompson,Brett Granger,0.0,0.9999999999826492,0.9999999999826492,7,2.0,27.0,3.0,Out,away,Kcl groundsloths 2025,Kcl merchants 2025
236,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Lawson Shickel,Joey Kahwaji,1.7718854694592778e-07,0.9999996976431583,0.9999998748317053,7,0.0,28.0,-3.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
240,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Gavin Kleist,Joey Kahwaji,7.33517050433008e-08,0.9999998748317053,0.9999999481834103,7,0.0,29.0,-3.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
244,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Noah Dill,Joey Kahwaji,0.0,0.9999999481834103,0.9999999481834103,7,0.0,29.0,-3.0,Out,home,Kcl merchants 2025,Kcl groundsloths 2025
245,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Deegan Aeilts,Joey Kahwaji,5.945828229769745e-08,0.9999999403887718,0.9999999998470541,7,1.0,32.0,-1.0,Triple,home,Kcl merchants 2025,Kcl groundsloths 2025
252,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Braden Mehn,Kellen Hershberger,8.963008113482829e-11,0.9999999998470541,0.9999999999366842,7,1.0,33.0,-1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
257,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Brayden Elliott,Kellen Hershberger,3.710454166139243e-11,0.9999999999366842,0.9999999999737887,7,1.0,34.0,-1.0,Walk,home,Kcl merchants 2025,Kcl groundsloths 2025
260,6/8/25,06c69396-5582-4f92-b0db-9567bae2f35c,Owen Shissler,Kellen Hershberger,2.4147794874807005e-11,0.9999999999737887,0.9999999999979365,7,1.0,35.0,0.0,Single,home,Kcl merchants 2025,Kcl groundsloths 2025
1,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Ethan Hamrick,Cooper Stolfa,0.0,0.15390165288765462,0.15390165288765462,3,0.0,0.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
5,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Cal Darling,Cooper Stolfa,0.0,0.13652520995413592,0.13652520995413592,3,1.0,0.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
14,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Jake Morrill,Cooper Stolfa,0.0,0.12083049617403292,0.12083049617403292,3,2.0,0.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
16,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Gabe Peters,Payton Knoll,0.0,0.10464787401852339,0.10464787401852339,4,0.0,0.0,0.0,Out,away,Kcl groundsloths 2025,Kcl bluecaps 2025
22,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Clint Goodman,Payton Knoll,0.0,0.09222632011742977,0.09222632011742977,4,1.0,0.0,0.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl bluecaps 2025
28,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Nolan Bowles,Payton Knoll,0.09467356656678151,0.08114556058580365,0.17581912715258516,4,2.0,1.0,0.0,Walk,away,Kcl groundsloths 2025,Kcl bluecaps 2025
31,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Lucas Rink,Payton Knoll,0.0,0.17581912715258516,0.17581912715258516,4,2.0,1.0,0.0,Out,away,Kcl groundsloths 2025,Kcl bluecaps 2025
34,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Michael Lucas,Joey Kahwaji,0.0,0.20559949224832805,0.20559949224832805,4,0.0,1.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
39,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Trey Schilling,Joey Kahwaji,0.0,0.18365301792937774,0.18365301792937774,4,1.0,1.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
44,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Andrew Schweigert,Joey Kahwaji,0.0,0.163566842955323,0.163566842955323,4,2.0,1.0,0.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl groundsloths 2025
51,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Brandon Schultz,Brody Stonecipher,0.0,0.14258890303221172,0.14258890303221172,5,0.0,1.0,0.0,StrikeoutSwinging,away,Kcl groundsloths 2025,Kcl bluecaps 2025
56,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Ty Cribbett,Brody Stonecipher,0.0,0.12629907669523935,0.12629907669523935,5,1.0,1.0,0.0,Out,away,Kcl groundsloths 2025,Kcl bluecaps 2025
60,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Luke Mcclure,Brody Stonecipher,0.12122521013898024,0.11162796627240229,0.23285317641138253,5,2.0,2.0,0.0,Single,away,Kcl groundsloths 2025,Kcl bluecaps 2025
64,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Kaden Griswold,Brody Stonecipher,0.0,0.23285317641138253,0.23285317641138253,5,2.0,2.0,0.0,StrikeoutLooking,away,Kcl groundsloths 2025,Kcl bluecaps 2025
68,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Chase Peterson,Joey Kahwaji,0.0,0.269139346623426,0.269139346623426,5,0.0,2.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
70,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Ethan Hamrick,Joey Kahwaji,0.0,0.24248065355818432,0.24248065355818432,5,1.0,2.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
74,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Cal Darling,Joey Kahwaji,0.0,0.21767608766950866,0.21767608766950866,5,2.0,2.0,0.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl groundsloths 2025
81,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Gabe Peters,Brody Stonecipher,0.17235444456357743,0.19134602361690187,0.3637004681804793,6,0.0,3.0,0.0,Single,away,Kcl groundsloths 2025,Kcl bluecaps 2025
84,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Clint Goodman,Brody Stonecipher,0.0,0.3637004681804793,0.3637004681804793,6,0.0,3.0,0.0,Out,away,Kcl groundsloths 2025,Kcl bluecaps 2025
86,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Will Vogel,Brody Stonecipher,-0.1613349311298381,0.3319292206204919,0.1705942894906538,6,1.0,2.0,0.0,Out,away,Kcl groundsloths 2025,Kcl bluecaps 2025
93,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Nolan Hunter,Joey Kahwaji,0.0,0.17824572744859557,0.17824572744859557,6,0.0,2.0,0.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl groundsloths 2025
94,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Cameron Anderson,Joey Kahwaji,0.0,0.15863602641971844,0.15863602641971844,6,1.0,2.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
97,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Michael Lucas,Joey Kahwaji,0.0,0.14081400572267727,0.14081400572267727,6,2.0,2.0,0.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl groundsloths 2025
107,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Lucas Rink,Brody Stonecipher,0.12955014889297017,0.1223274138915126,0.25187756278448276,7,0.0,3.0,0.0,Walk,away,Kcl groundsloths 2025,Kcl bluecaps 2025
111,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Brandon Schultz,Brody Stonecipher,0.0,0.25187756278448276,0.25187756278448276,7,0.0,3.0,0.0,StrikeoutLooking,away,Kcl groundsloths 2025,Kcl bluecaps 2025
114,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Ty Cribbett,Brody Stonecipher,0.0,0.22639902970667658,0.22639902970667658,7,1.0,3.0,0.0,StrikeoutLooking,away,Kcl groundsloths 2025,Kcl bluecaps 2025
116,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Luke Mcclure,Brody Stonecipher,0.17781513392129797,0.20279912441653106,0.380614258337829,7,2.0,4.0,0.0,Single,away,Kcl groundsloths 2025,Kcl bluecaps 2025
121,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Kaden Griswold,Brody Stonecipher,0.2168732080319432,0.380614258337829,0.5974874663697722,7,2.0,5.0,0.0,Walk,away,Kcl groundsloths 2025,Kcl bluecaps 2025
123,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Cameron Steinbaugh,Brody Stonecipher,0.0,0.5974874663697722,0.5974874663697722,7,2.0,5.0,0.0,Out,away,Kcl groundsloths 2025,Kcl bluecaps 2025
126,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Trey Schilling,Joey Kahwaji,0.1701214944282785,0.6429712303897708,0.8130927248180493,7,0.0,6.0,0.0,Single,home,Kcl bluecaps 2025,Kcl groundsloths 2025
128,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Grayson Schnierle,Joey Kahwaji,0.10001473735600286,0.8130927248180493,0.9131074621740521,7,0.0,7.0,0.0,Single,home,Kcl bluecaps 2025,Kcl groundsloths 2025
133,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Chase Peterson,Joey Kahwaji,0.048991189984427974,0.9131074621740521,0.9620986521584801,7,0.0,8.0,0.0,Walk,home,Kcl bluecaps 2025,Kcl groundsloths 2025
137,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Ethan Hamrick,Joey Kahwaji,0.0,0.9620986521584801,0.9620986521584801,7,0.0,8.0,0.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl groundsloths 2025
140,6/10/2025,0c6143d7-17cd-44cb-8742-2e9416f1cc29,Cal Darling,Joey Kahwaji,0.0,0.9504457535152329,0.9504457535152329,7,2.0,8.0,0.0,Out,home,Kcl bluecaps 2025,Kcl groundsloths 2025
4,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Lawson Alwan,Cameron Clifton,0.38662692844029495,0.36383404068606845,0.7504609691263634,1,0.0,0.0,1.0,Out,away,Kcl merchants 2025,Kcl bobcats 2025
9,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Jaxson Grubbs,Cameron Clifton,0.21516666848093924,0.7233097109952489,0.9384763794761881,1,1.0,2.0,1.0,Double,away,Kcl merchants 2025,Kcl bobcats 2025
12,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Jake Parpet,Cameron Clifton,0.0,0.9384763794761881,0.9384763794761881,1,1.0,2.0,1.0,Out,away,Kcl merchants 2025,Kcl bobcats 2025
13,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Lawson Shickel,Cameron Clifton,0.0,0.9298705731581013,0.9298705731581013,1,2.0,2.0,1.0,Out,away,Kcl merchants 2025,Kcl bobcats 2025
15,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Sammy Driscoll,Jack Piper,0.21645889537587776,0.36779489879205,0.5842537941679278,1,0.0,3.0,-1.0,Single,home,Kcl bobcats 2025,Kcl merchants 2025
17,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Kaileb Hackman,Jack Piper,0.3070528908547536,0.5842537941679278,0.8913066850226814,1,0.0,5.0,-1.0,Double,home,Kcl bobcats 2025,Kcl merchants 2025
22,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Cody Delfavero,Jack Piper,0.0,0.8913066850226814,0.8913066850226814,1,0.0,5.0,-1.0,StrikeoutSwinging,home,Kcl bobcats 2025,Kcl merchants 2025
27,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Nick Guidici,Jack Piper,0.11848073418603966,0.8769678559364829,0.9954485901225225,1,1.0,7.0,0.0,Double,home,Kcl bobcats 2025,Kcl merchants 2025
37,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Brady Veselack,Jack Piper,0.0,0.9954485901225225,0.9954485901225225,1,1.0,7.0,0.0,StrikeoutLooking,home,Kcl bobcats 2025,Kcl merchants 2025
44,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Blake Willan,Cameron Clifton,0.003210137402963942,0.9938528213227991,0.997062958725763,2,1.0,8.0,0.0,Walk,away,Kcl merchants 2025,Kcl bobcats 2025
45,6/10/2025,12d685e0-ed41-4887-989e-bce93e07fe53,Cole Yates,Cameron Clifton,0.0,0.997062958725763,0.997062958725763,2,1.0,8.0,0.0,Out,away,Kcl merchants 2025,Kcl bobcats 2025
