PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
11,7/1/2025,6:38:24 PM,1,4,Brody Meyers,,Right,Clinton lumberkings 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,2,1,Fastball,,BallCalled,,,,,,,87.99342598,-0.304120712,-3.729920499,1840.803321,187.3282782,12:15,5.645984756,3.755593849,6.000000192,-16.85748232,20.00964997,1.963590806,3.957943985,0.447756573,78.63682353,-3.49971123,-3.357985925,0.437009825,,,,,,,,,,,,-2.344709727,10.93275081,-3.452480368,50,5.611412317,8.257834398,-127.6272796,-1.214420203,-3.781300375,31.71684653,-14.54286298,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,15f95913-76e9-4229-99ed-a032f1be3196,88.25952213,5.648363153,3.757269138,-0.333659157,-3.749777768,78.85769317,3.956876634,0.446498409,-3.515065927,-3.377486827,0.436809413,2.150798246,18.94281596,-28.96028098,72.67974679,1610.621134,-891.3228534,87.49555782,-0.867808599,-0.484203197,-0.111604207,,,,,,,,,,,,,,,,,0.984389255,0,,,medium,high,24.58822789,20.85377646,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
12,7/1/2025,6:38:37 PM,1,5,Brody Meyers,,Right,Clinton lumberkings 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,3,1,Fastball,,InPlay,,GroundBall,Out,1,0,,89.78014782,-2.128472691,-5.985082185,1884.35576,193.1937884,12:30,5.493802274,4.557386019,6.000000192,-16.73187547,18.91050142,3.039707027,2.109532653,-0.772123488,80.4616464,-5.280945008,-5.41332893,0.429689609,91.85134849,-3.783991231,6.427111384,1785.347988,,,,21.46274203,,8.23543069,0.161437844,-3.674097693,10.95235493,-4.069853195,50,5.309708509,13.50085437,-129.7120497,-5.388307872,-6.131510764,32.31173706,-13.89623344,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,7110ace6-d2ce-4247-bde2-e98f0fbfcc06,90.04590098,5.495873707,4.559729974,-2.154019508,-6.012597432,80.68005685,2.108655334,-0.773894737,-5.29293098,-5.440162478,0.42949843,3.300583182,17.92913365,-36.84444989,65.34417123,1507.986611,-1129.943808,80.02664059,-0.779142296,-0.599644628,-0.182657062,10.25934743,91.07508619,-6.061739514,0.766086722,0.202563231,2.033173903,3.074343909,21.24141485,-0.207356058,-2.39389503,-0.029804083,-0.974465217,0.006743566,-0.224437218,,,0.984179711,0,0.984240795,51.73617772,medium,high,31.19024589,37.94726378,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
13,7/1/2025,6:39:03 PM,2,1,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,89.18947019,-0.945805911,-3.923423428,1845.387894,190.0455458,12:15,5.558440927,2.739559635,6.000000192,-16.96701189,18.9241299,2.437355687,3.263352194,-0.709442399,79.79224807,-4.158387417,-3.462038426,0.431186505,,,,,,,,,,,,-2.660854128,10.56306442,-2.42088856,50,5.471397045,8.790918263,-129.322136,-2.686418742,-4.40846303,32.42064454,-14.6733236,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,b6811f0f-8919-4823-b764-9d610a1d74f8,89.45489641,5.56046804,2.741573246,-0.971291008,-3.947486941,80.01351221,3.262493134,-0.710998341,-4.170287983,-3.485782414,0.430991772,2.664164908,17.87890096,-34.31669495,63.46468519,1524.168707,-1040.368316,82.59340551,-0.813271994,-0.56376674,-0.144068478,,,,,,,,,,,,,,,,,0.987867375,0,,,medium,high,32.88178333,26.78943783,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
14,7/1/2025,6:39:36 PM,2,2,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,0,1,Fastball,,InPlay,,LineDrive,Double,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,ce5ad022-4be9-4cb9-8f12-98cf7fd3d61f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bryk Barnard,,Clinton lumberkings 2025,2019-02
15,7/1/2025,6:39:50 PM,3,1,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Stanek,,Left,Normal cornbelters,,1,Bottom,1,0,0,Changeup,,BallCalled,,,,,,,82.75487038,-0.010868331,-4.134976446,1847.155696,213.4969985,1:00,5.760018735,2.212466923,6.000000192,-22.94443702,18.71405529,10.36948037,3.8378549,-0.773116491,74.04153568,-4.358347016,-2.171123553,0.464540193,,,,,,,,,,,,-7.010281364,10.12653683,-1.881072753,50,5.745845211,8.364229076,-119.9862855,-0.709019689,-10.00927688,27.67332566,-17.71538442,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,b7ce2102-e21e-4c3e-9664-d8b2257bd7a0,83.00305991,5.761240895,2.218057947,-0.02690818,-4.201411033,74.24335223,3.837788807,-0.777492014,-4.357868085,-2.237206475,0.46433127,10.99474362,17.41555496,-21.61653081,30.24032089,1717.245672,-680.4788532,92.96702357,-0.775265708,-0.368392797,-0.513078775,,,,,,,,,,,,,,,,,0.997736126,0,,,medium,high,62.7837112,10.18198591,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
16,7/1/2025,6:40:04 PM,3,2,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Stanek,,Left,Normal cornbelters,,1,Bottom,1,1,0,Fastball,,StrikeCalled,,,,,,,89.61394709,-2.512176327,-3.643388688,1895.345765,194.7959468,12:30,5.543658517,3.330810153,6.000000192,-16.20938834,19.32303624,3.772883564,1.851846499,0.254503298,80.39077774,-5.572444315,-2.929199964,0.429026328,,,,,,,,,,,,-3.267969139,11.29812547,-3.03582474,50,5.329093544,8.1483834,-129.8876195,-6.23525252,-5.471294397,32.27339834,-13.25851889,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,dd82ca36-ec46-4fe4-b239-68db11aa1634,89.87464505,5.545895058,3.333317068,-2.539989534,-3.673287386,80.60677489,1.850809522,0.25257242,-5.587013886,-2.958714008,0.428838475,4.054445095,18.37566006,-30.91882659,58.28243336,1626.009767,-973.8725815,85.78961145,-0.829449529,-0.513823177,-0.219087246,,,,,,,,,,,,,,,,,0.99520495,0,,,medium,high,37.54580998,38.9451829,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
17,7/1/2025,6:40:20 PM,3,3,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Stanek,,Left,Normal cornbelters,,1,Bottom,1,1,1,Fastball,,StrikeSwinging,,,,,,,89.63957585,1.482230546,-3.033346445,,,,4.343361632,3.579700683,6.000000192,,,,2.924431224,0.757890832,80.07611662,-4.890138686,-3.033346445,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,06b42b28-8655-48ae-905b-99c1bf23d372,89.89018624,4.337635958,3.579700683,1.549282282,-3.033346445,80.2690124,2.929564341,0.757890832,-4.811091996,-3.033346445,0.429089183,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
18,7/1/2025,6:40:40 PM,3,4,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Stanek,,Left,Normal cornbelters,,1,Bottom,1,1,2,Fastball,,Foul,,,,,,,89.56720537,-1.878623031,-3.844632359,1882.019133,193.1258818,12:30,5.630447765,2.683921613,6.000000192,-15.76436446,19.80791912,3.54146282,2.566204816,-0.599506013,80.25187266,-4.859143159,-3.174384932,0.429266893,,,,,,,,,,,,-3.216923732,11.35084654,-2.372338819,50,5.467896123,8.610968413,-129.840498,-4.778591261,-5.379116337,32.37936885,-13.19395271,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,f6a0f401-4489-4260-a104-eb99b55f1011,89.83065339,5.632947147,2.686252023,-1.909258366,-3.872153596,80.4685986,2.565048171,-0.601207376,-4.876299548,-3.201398439,0.429079379,3.801414449,18.86581862,-28.22428871,65.04500006,1658.252794,-890.0526312,88.1103048,-0.858082895,-0.472924327,-0.200090794,,,,,,,,,,,,,,,,,0.996263755,0,,,medium,high,31.45949995,45.21031219,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
19,7/1/2025,6:41:08 PM,3,5,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Stanek,,Left,Normal cornbelters,,1,Bottom,1,1,2,Curveball,,BallCalled,,,,,,,74.26373486,5.43697835,-1.043088388,1909.747629,30.56914785,7:00,5.31362497,1.862624193,6.000000192,-64.37933218,-12.17847639,-9.296747754,5.017835704,0.118348309,66.26420088,-6.770624384,-2.812048453,0.52000837,,,,,,,,,,,,4.66576503,-8.529983721,-1.772291775,50,5.72079041,2.203511504,-107.4125975,8.509026731,5.309244371,23.11240568,-41.88044666,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,6fa55158-0ec2-4bd1-a18c-a13605de8a7c,74.40890764,5.296689015,1.862723386,5.635534251,-1.044555694,66.33105442,5.030876905,0.118446756,-6.572646927,-2.810331091,0.519881899,-9.280386815,-16.00950284,-34.57047405,82.68590283,1572.541352,-1083.628028,82.34288803,0.708985446,-0.567419491,0.418777695,,,,,,,,,,,,,,,,,0.997358257,0,,,medium,high,15.58268746,67.22995046,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
20,7/1/2025,6:41:25 PM,3,6,Brody Meyers,,Right,Clinton lumberkings 2025,Jackson Stanek,,Left,Normal cornbelters,,1,Bottom,1,2,2,Curveball,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,76.19406464,1.548652712,-1.950063284,2086.662528,21.96395875,6:45,5.547206661,1.628438998,6.000000192,-63.25612311,-13.83574121,-7.958309034,1.716355683,-0.847830068,68.64235662,-10.39359255,-3.466164565,0.505969771,,,,,,,,,,,,3.597744802,-8.072515833,-1.464966014,50,5.637130142,3.982762331,-110.5829582,1.261720643,4.319504304,25.30465472,-41.86602853,Normal Cornbelters,Clinton LumberKings 2025,,,,91703472-b632-4519-a074-9907bc36731b,dd2a7a96-3bc2-4d3f-9255-5741c244dd71,76.32020111,5.530638035,1.629294681,1.746012136,-1.960623172,68.69548243,1.72950792,-0.848303682,-10.19980515,-3.473085591,0.505850844,-7.856351818,-17.72534537,-34.39508659,62.77368406,1721.834502,-1178.747833,82.51619411,0.765271121,-0.564896248,0.30862978,,,,,,,,,,,,,,,,,0.996310143,0,,,medium,high,33.50368435,-67.39223663,54.66700175,Bryk Barnard,,Clinton lumberkings 2025,2022-11
