PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
11,07/22/2025,6:38:25 PM,4,2,Nicholas Currie,,Right,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,Stretch,1,Top,2,0,1,Fastball,,BallCalled,,,,,,,85.31877768400100,0.6754821836212920,-10.047522653323900,1818.2026274138000,226.64397344475700,1:30,5.682977278849820,8.064996418320250,6.0000001920000000,-23.936041756035100,16.173349183929100,13.464546567466800,4.325903558294590,-0.24797590971971500,76.12728706189740,-3.8153924272703200,-7.553586691541100,0.45582123774087400,,,,,,,,,,,,-10.62202875349670,8.516090545862070,-7.245902391146970,50.00000000000000,5.724963064132480,21.230312285631400,-122.14093234124400,0.7319995344743080,-15.763490584917500,28.009585140051600,-19.535850588863100,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,102110a8-882e-4946-939f-0a26ea9b5a17,85.57253868273980,5.683466278423160,8.07217896823209,0.6682224024561910,-10.130761252250400,76.33074126226970,4.3263276291334700,-0.2534327084375070,-3.8070670041704500,-7.636363339761500,0.4556322616582290,14.27060249192710,15.005059233714000,-26.27245485838960,58.093491039137,1630.3810831619100,-804.8094917446270,89.669933294561,-0.6156107024813670,-0.4426401544086320,-0.6519916845294120,,,,,,,,,,,,,,,,,0.9965526756720710,0,,,medium,high,37.715858064776700,-63.00370002183120,54.667001749344000,Kannan Kleine,,Normal cornbelters,2022-11
12,07/22/2025,6:38:42 PM,4,3,Nicholas Currie,,Right,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,Stretch,1,Top,2,1,1,Fastball,,BallCalled,,,,,,,84.78914676950950,-2.380862325632980,-6.236681592436690,1797.0300888146700,227.57257403318000,1:30,5.507616732755760,5.564466289349670,6.0000001920000000,-24.28190557530760,15.62561600842280,13.456877179138200,1.256910119519830,0.8665388053405830,76.21022406763740,-6.953459233926550,-3.703643588466690,0.4546727235300700,,,,,,,,,,,,-9.33525010851945,9.234927098277150,-5.062256374424100,50.000000000000000,5.298321417166200,12.969600860986500,-122.446917890402,-5.86429305692865,-13.924127182909700,28.137957352475500,-18.39956063856840,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,0e704dd3-d6af-461f-b4ef-6c77dcd41b6f,85.02353539596150,5.507664112819720,5.571294902135360,-2.382357158081270,-6.318124952721560,76.39831263911400,1.2576018881531900,0.8614807290217500,-6.9408080155994400,-3.7846798217253500,0.4544955800273350,14.233543341945900,14.40036823432440,-21.911820194296800,64.66408299845510,1667.2113503389200,-670.6142359109060,92.77592850093080,-0.6259181726748890,-0.37317919164795100,-0.6848092669030620,,,,,,,,,,,,,,,,,0.9953817730493210,0,,,medium,high,31.80232530139040,-81.54139535413150,54.667001749344000,Kannan Kleine,,Normal cornbelters,2022-11
13,07/22/2025,6:39:01 PM,4,4,Nicholas Currie,,Right,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,Stretch,1,Top,2,2,1,Fastball,,BallCalled,,,,,,,83.98044856452890,0.21291734152400400,-7.260581118197690,1824.6593069482400,231.73809322784600,1:45,5.653278367682590,5.844817726214160,6.0000001920000000,-26.28280712620330,14.534027023007500,14.207964306167300,3.6625288113705400,0.2445231597235790,75.10885899836710,-4.747049350966350,-4.593463293806990,0.4598235190814910,,,,,,,,,,,,-10.10505512286510,7.786427735127490,-5.258465911842430,50.00000000000000,5.655515792025000,15.001332010143200,-121.11880451824000,-0.3410749024298310,-14.733164608844600,27.736031615837300,-20.821442386764800,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,b1eb6b7d-8d6a-4a52-a568-639a7b113384,84.22241589927480,5.652962195903520,5.85251089888251,0.2152314162902490,-7.351186199818320,75.30145569389220,3.6636102450162600,0.23852285301657500,-4.729095321172110,-4.683409600373800,0.4596335057901990,15.070745812456100,13.202627496156800,-26.784862906184300,76.68579962155630,1628.8823109132500,-822.2675985509470,89.27049037102560,-0.5528138806426430,-0.45064171454900100,-0.7009414087333960,,,,,,,,,,,,,,,,,0.9966101806986740,0,,,medium,high,20.98278034059930,-72.37784716378990,54.667001749344000,Kannan Kleine,,Normal cornbelters,2022-11
14,07/22/2025,6:39:20 PM,4,5,Nicholas Currie,,Right,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,Stretch,1,Top,2,3,1,Fastball,,InPlay,,FlyBall,Out,1,0,,85.37524223338100,-1.5413651384198900,-6.535819258271760,1975.5763662689800,232.53192536663100,1:45,5.467906412045800,5.146372323820490,6.0000001920000000,-24.362479860947700,15.001626876072400,15.685538144163900,1.9954455978775700,0.35266650787082600,76.60318345680320,-6.1372045407875500,-3.584424157842380,0.4515665072911710,87.92518784085960,19.655349037388100,-26.886372512258200,1255.821788085350,-54.33596724420090,95.6431004192562,29.388622721758400,265.1518141797300,,-33.77039363610820,3.024311427568340,-10.637263524654400,8.61884983364775,-4.620785614523130,50.00000000000010,5.327359054809080,13.641298699810800,-123.28404996759800,-4.0896094360278700,-16.08562514667900,28.499274391695600,-19.140661130572100,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,d38de04d-3ef3-495b-ace4-2e28e31246fb,85.61088005350650,5.4678717611655600,5.154383724535710,-1.5419390747340500,-6.629858306421460,76.78822050433080,1.9962157891440900,0.3465978995623590,-6.123940827029640,-3.676671928551930,0.4513884939336760,16.579336824516100,13.789574554956000,-17.86334922717000,68.86045086833570,1880.3354440416600,-606.0037927613990,95.17908171744380,-0.5789927006700170,-0.30674784488634200,-0.7554291576504210,-37.44495608971490,73.85156943782540,29.57464474613050,-0.16412931909167900,0.48291791599210600,1.802510626857270,-147.38891754851400,220.41322906459000,-43.39825558124960,14.866923963282200,0.5315398888363320,0.644478234323564,0.1006750843059800,0.7579659180221530,,,0.9969931226982580,0,0.9957074501426900,48.94322016372450,medium,high,28.025594218497800,53.78425222650480,54.667001749344000,Kannan Kleine,,Normal cornbelters,2022-11
15,07/22/2025,6:41:38 PM,1,1,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,0,Fastball,,Foul,,,,,,,86.90400388736360,-0.5210078995364300,-5.356320047758900,1886.9289986209800,223.1117470710610,1:30,5.07221143522151,3.768213471928060,6.0000001920000000,-21.0414748059686,16.82822252359010,13.283872355509800,2.8323965960616000,-0.11748011438083400,77.76181547787670,-4.50338507888865,-2.847543984560700,0.44291199235672800,65.33437533743390,27.615637075593100,61.665589554260100,,96.62389548561950,52.57207263528060,29.03140534757270,182.76330598496600,,61.535736703107700,2.636938080032190,-8.980591880878770,9.275032691283700,-3.3383414552790900,50.0,5.017388863810500,11.376531026863700,-125.78490199865300,-1.8092119955971700,-14.109704859585400,30.117123215607700,-17.60173903309980,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,5f8c5cb8-ef26-40dd-b01c-3c4b8d6d5757,87.15310275930440,5.073197802060250,3.7748896555313100,-0.5338526278060330,-5.434945683417900,77.96165876417320,2.8323861273393500,-0.12262430729472100,-4.5021679641549000,-2.9254246614463200,0.44272521459938500,14.026740679311300,15.691903780220400,-15.944406773415900,78.98820113995280,1814.3363671667400,-518.3479455085720,96.15286894698800,-0.7019372633116130,-0.2747045309534150,-0.6571312647015570,50.95548108658370,27.476187511492000,30.28495778106420,0.5908628786063960,1.3296661606189400,3.053781773522120,160.66988271400000,87.10691593222560,,,,,,,,,0.9926323475254050,0,,24.999677740824300,medium,high,18.910618974042500,-34.84458400534370,54.667001749344000,Danny Rollins,,Burlington bees 2025,2022-11
16,07/22/2025,6:41:56 PM,1,2,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,1,Fastball,,Foul,,,,,,,86.47018588869690,0.4649782089301930,-5.380711823790910,1941.841099736320,221.77162381736600,1:30,5.078153816672540,3.7842408679432400,6.0000001920000000,-21.10274793414130,17.179159174064300,12.942199976252100,3.753661383332500,-0.15279517588601300,77.2234360677977,-3.532100652724790,-2.9357603273132100,0.445316005714231,,,,,,,,,,,,-8.818828221467210,9.13422148628193,-3.352161202469220,50.00000000000000,5.103973070200040,11.383423364777700,-125.14590607109300,0.3616448637559760,-13.703546414416600,30.006600352514400,-17.980414677438300,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,57f032c7-f8e3-465a-bd04-82238f1a952d,86.72229276940270,5.079378313814360,3.7908847043845300,0.44903327730842200,-5.4594825410165200,77.42727084226600,3.753491928537160,-0.15796327004499900,-3.533301224436530,-3.0142174972467700,0.44512505243027000,13.686873797758000,16.024465062279000,-19.34646226605040,84.55099322408040,1832.190419915740,-643.2924076920010,94.35326197208020,-0.7036923018718300,-0.33127963342590300,-0.6285466957701110,,,,,,,,,,,,,,,,,0.9911835725370030,0,,,medium,high,13.904106098327600,54.85728576854590,54.667001749344000,Danny Rollins,,Burlington bees 2025,2022-11
17,07/22/2025,6:42:15 PM,1,3,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,86.42156624738140,-0.348193786336109,-9.606615090205180,1942.319577410960,223.70096455994600,1:30,5.071970183166230,6.0924837929114000,6.0000001920000000,-21.43839807911480,17.515789282113900,13.958225152027600,2.957221190432060,-1.7572747489835300,77.24251564792350,-4.376527684668270,-7.015730797550270,0.44920915305123100,,,,,,,,,,,,-10.713266647470300,9.581154654514770,-5.31067380827731,50.00000000000000,5.030750610436760,20.538143973295500,-123.89825407049000,-1.4277724299705300,-16.373816073199800,28.62572081142780,-17.53051748284360,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,9d998797-39da-48d9-99d6-0ff15702528f,86.67373659336120,5.073089030120790,6.099510824389150,-0.36235809075580700,-9.687727872717640,77.443792695658,2.957128471649520,-1.762486299971420,-4.376188502037520,-7.09586311953856,0.4490265516389860,14.742129711583400,16.47999039058970,-17.036016762613300,72.2619553275293,1857.0921057803000,-569.0467919621210,95.61207781552280,-0.691232789551037,-0.2929727932416960,-0.6605786653152300,,,,,,,,,,,,,,,,,0.9972313911017140,0,,,medium,high,24.964240205223600,79.02649742646650,54.667001749344000,Danny Rollins,,Burlington bees 2025,2022-11
18,07/22/2025,6:42:45 PM,2,1,Danny Harris,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,1,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,86.85990915745620,0.4679617626272750,-4.731426858739340,2003.2161197273300,220.9609105587420,1:15,5.093324614987330,3.8844251115893900,6.0000001920000000,-20.200179813939800,17.675954857099000,13.184555891143500,3.8463937674404900,0.5757570109643620,77.56444514412050,-3.3615753308371500,-2.2363089060378400,0.4429496353112060,,,,,,,,,,,,-8.735343675725110,9.402434052349140,-3.5057852024745200,50.00000000000000,5.119876130587740,10.00128558982090,-125.83274044201500,0.39768723890604800,-13.717961235707900,30.426087801687100,-17.408491339006500,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,119f1a76-fae5-43fd-ba52-f11a68f57572,87.11317363515090,5.094817020094250,3.891119540284390,0.4490055087649810,-4.810272407809150,77.76799307341010,3.846018891699900,0.5706166046047730,-3.3659761563013200,-2.314346527947090,0.4427581131896960,13.928005755235300,16.546419239246700,-15.222130851231500,66.40720384203050,1932.9335819715400,-525.9682405070590,96.49151496617570,-0.7286624237880170,-0.2625619049923840,-0.6325443211397470,,,,,,,,,,,,,,,,,0.9782829412181170,0,,,medium,high,30.233516542172600,89.1150210117837,54.667001749344000,Danny Rollins,,Burlington bees 2025,2022-11
19,07/22/2025,6:42:58 PM,2,2,Danny Harris,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,1,Bottom,1,1,0,Fastball,,InPlay,,FlyBall,HomeRun,0,1,,86.8852259444263,-1.3351619556219000,-7.375090177636480,2054.5886205450400,219.86416038223000,1:15,4.975212642625220,4.84632210969846,6.0000001920000000,-19.64677873729650,18.488626260815300,13.043832665270300,2.086511937271590,-0.9591625599107610,77.81958158840430,-5.041213309691750,-4.929814855631270,0.4444630927314070,94.86862829055590,33.47670937023860,19.100507457227300,2714.065049270270,39.78127164511750,102.5546216714200,68.67262060434260,363.7376903518030,,25.194924207787700,5.514802539027370,-9.488521163256110,10.43576618527500,-4.249820808101290,50.00000000000000,4.854123600173820,15.803780604297400,-125.25220305342600,-3.558571390332250,-14.810967617261500,29.40587331339290,-15.884493777244300,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,a3797e9a-11f4-4b08-bb9a-db59cc705f51,87.13379687714200,4.9768830068688500,4.8528062664281600,-1.3559559633182000,-7.45126418279241,78.02056547366010,2.0859623992882100,-0.9641419496851800,-5.0479102201771500,-5.005433457948330,0.444280455287186,13.770199793044500,17.503631818447000,-16.083059298171200,56.94420476472030,1974.1742930203600,-569.1838546996180,96.08611053713790,-0.7375245466275500,-0.27703056904336600,-0.6158827866869920,25.893703349501800,74.77441191885990,52.32934246451330,1.0281276726332300,3.4774291050689800,2.6256252385748900,154.84281902631000,329.1334209381510,49.711615526830600,25.95041825767160,1.4429023593060100,0.957379576565024,-0.1284629389349100,-0.25869213303921900,,,0.9976067450456460,0,0.9950780407120020,53.009264011348700,medium,high,38.75021571175170,-68.33136620229260,54.667001749344000,Danny Rollins,,Burlington bees 2025,2022-11
20,07/22/2025,6:43:41 PM,3,1,Danny Harris,,Right,Burlington bees 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,1,0,0,Changeup,,Foul,,,,,,,80.19846003766240,0.5840391089712160,-5.998804561485950,1957.7819813271700,256.5889068230840,2:30,4.929792682299750,3.1789076283392800,6.0000001920000000,-37.28875093183210,7.261829471380250,21.05501736868210,2.3682064806891400,-0.6622199367463400,71.90086301677900,-6.459359518545600,-2.0232952743321200,0.48039469807970100,,,,,,,,,,,,-13.3913721948461,3.7307147957303100,-2.700693338492370,50.000000000000000,4.956006755045120,11.575266642176800,-115.95203024692900,0.10935043153922400,-17.886321472190300,25.509014192805600,-27.191082703549300,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,2075cf55-8675-4ebc-981b-8d4bc44c4b60,80.39847995053180,4.924467913115500,3.1882657698422500,0.6459116304192900,-6.109235625807360,72.04484011724230,2.3730593174735200,-0.6695123820709500,-6.386036416503470,-2.132612260636150,0.4802257267725590,22.100671238007400,5.254013193176210,6.191177124428800,61.18023306273650,1946.3633798501800,211.13947993572400,99.41675827104860,-0.23058349174158300,0.10784626784265000,-0.9670576176467830,,,,,,,,,,,,,,,,,0.9963474782628240,0,,,medium,high,34.937790243537100,-22.822101450866800,54.667001749344000,Danny Rollins,,Burlington bees 2025,2022-11
