PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,Good Swing Decision
92,06/29/2025,3:48:40 PM,3,3,Will O'gorman,,Left,Normal cornbelters,James Love,,Right,Illinois valley shripm 2025,Stretch,3,Top,2,1,1,Cutter,,Foul,,,,,,,74.0925220887999,-0.1828659945045813,1.9387147347636933,1832.6352672562705,248.26392824583365,2:15,5.908209473559541,-2.023013178592712,6.000000192000004,-45.14141201958784,6.84110491888147,8.950867172573357,1.97637253140547,-0.525409643583839,66.78405312278677,-8.694739959726837,3.6391773174666566,0.518919719085033,,,,,,,,,,,,-4.163808999752099,3.769355377975925,1.859873454450235,49.99999999999999,5.867270893575315,-3.8817438622003286,-107.60988736108168,-1.5498026467552397,-4.758755844817472,23.08109719609197,-27.86610896307396,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,4de93318-e9a7-432e-82e1-be7757e616e1,74.29872699525791,5.900572019527994,-2.023804776591813,-0.0942639756265547,1.9483496311898292,66.93365240405035,1.983350235242488,0.5257240347462032,-8.590539915342674,3.643653304744806,0.5186976256569884,8.85655996865961,3.9932472305633233,68.23102587472948,50.79093956518721,679.6602650924547,1701.9441667827757,37.08649927434868,-0.1373430405239854,0.9286867917427132,-0.3444963454991263,,,,,,,,,,,,,,,,,0.9969040112080948,0.0,,,medium,high,44.28815439133151,9.80465285968054,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Cutter,Fastball,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.81845092773438,-2
93,06/29/2025,3:49:06 PM,3,4,Will O'gorman,,Left,Normal cornbelters,James Love,,Right,Illinois valley shripm 2025,Stretch,3,Top,2,1,2,Cutter,,Foul,,,,,,,78.05269935820162,-0.9182947023723008,1.327242838014826,2018.5342054893376,248.3340441132558,2:15,6.017153779373379,-1.2748189809317372,6.000000192000004,-39.66929383246514,7.307647578046058,10.423343730599695,1.861643197969932,-0.9200546153735968,70.2181097928954,-8.265078167299592,4.338970103590574,0.4933031526763212,,,,,,,,,,,,-4.809962512933529,4.237561906792989,1.945216557832626,50.000000000000014,5.814807914658517,-4.959848791067103,-113.21650053651344,-2.6767320676844824,-6.082348030378761,25.62991367967896,-26.81552002405732,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,f3294373-8fb1-4d4a-81ed-ad0361279eba,78.26459305959409,6.010528871630908,-1.2742689270940069,-0.8401275353377251,1.3208750518270902,70.37651447840204,1.8671949924274216,0.9193921675567636,-8.175553700632877,4.328022731949834,0.4931011048852274,10.482690632790744,4.747950538997984,64.26250188894134,25.66421786023709,876.5458676566595,1818.2815185291045,43.4248706448928,-0.1603222854290752,0.900793017816764,-0.4035699491381455,,,,,,,,,,,,,,,,,0.9976459393679624,0.0,,,medium,high,113.0977960742134,-7.225005748718834,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Cutter,Fastball,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104.6258316040039,-2
94,06/29/2025,3:49:32 PM,3,5,Will O'gorman,,Left,Normal cornbelters,James Love,,Right,Illinois valley shripm 2025,Stretch,3,Top,2,1,2,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,8ff120cf-fdac-4e9f-b786-7811c9ae1c1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Graham,,Normal cornbelters,2019-02,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
95,06/29/2025,3:49:48 PM,3,6,Will O'gorman,,Left,Normal cornbelters,James Love,,Right,Illinois valley shripm 2025,Stretch,3,Top,2,2,2,Cutter,,HitByPitch,,,,,,,76.91169051202581,-2.031770316478539,3.808908242322238,2028.284866635085,228.19382815288236,1:30,5.5655193477607,-1.8800704386454048,6.000000192000004,-40.25943743524843,8.19254408336949,6.413600571521302,0.3172776835930714,-2.1995955266140226,69.47945912549434,-9.576043474599745,5.022924213231533,0.5009879658576997,,,,,,,,,,,,-2.130813001691178,5.153419456732359,1.565660145977363,49.99999999999998,5.376363667330133,-7.597645755018366,-111.45336741124927,-5.076970785443648,-2.612847837881556,24.724174513160392,-25.854817971337923,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,1cca13c2-e079-41b2-ae1e-4f2d2d13161b,77.12632306009563,5.559357622107333,-1.881793411606024,-1.960773655549831,3.829449356014473,69.64075674639929,0.3230450330032888,2.200647036870519,-9.489854890269926,5.038472395005101,0.5007710003603905,6.21678409428714,5.662891859660254,75.07918952134756,33.80605651251257,522.2504211718887,1959.8964252752464,25.748376362847868,-0.1716419644778396,0.966282625046996,-0.191929478096707,,,,,,,,,,,,,,,,,0.9828894939588104,0.0,,,medium,high,59.57454913873871,62.27091035671307,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Cutter,Fastball,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6802978515625,-1
96,06/29/2025,3:50:42 PM,4,1,Will O'gorman,,Left,Normal cornbelters,D'andre Gaines,,Right,Illinois valley shripm 2025,Stretch,3,Top,2,0,0,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,c751384a-6887-4752-be14-21ebd3d40280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Graham,,Normal cornbelters,2019-02,Other,Other,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,,-2
97,06/29/2025,3:53:23 PM,1,1,Ben Fawcett,,Right,Illinois valley shripm 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,3,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,85.9231700631639,-1.157790294455037,0.3327316943781366,1923.6968003039403,136.04160990371082,10:30,5.621517992425648,-0.3726787254262151,6.000000192000004,-22.323242529410926,16.207074425795703,-13.295375332336198,2.6850400796087586,1.1713845179332874,77.02726487881364,-5.383503821988051,-2.194683877312161,0.4467584888008242,,,,,,,,,,,,7.309970214819891,9.169938554892518,0.3532613983255667,50.00000000000005,5.514292169767743,-0.3120061173474628,-124.86009172892688,-3.2170656997972538,11.278852297068376,30.44218273572057,-18.025375994397184,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,e52fae52-29ab-4f4c-8f31-3b40ddcb6adc,86.16311719702871,5.622190156332137,-0.3794137053786435,-1.1671790692740425,0.4138113995270069,77.22314650534051,2.685309905162496,-1.1660367251352182,-5.378580948138388,-2.1130469027756407,0.4465669762145051,-14.054680132516852,14.889643101782056,17.54418270755056,0.3472331817598098,1834.2156242729304,579.881387158341,95.34847820005356,-0.6863603873495936,0.3014411559382543,0.6618479041168936,,,,,,,,,,,,,,,,,0.994936519197321,0.0,,,medium,high,89.68749013641617,-18.35095990075189,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,88.04781341552734,-1
98,06/29/2025,3:53:39 PM,1,2,Simon Skroch,,Left,Illinois valley shripm 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,3,Bottom,0,1,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,86.02832171132644,-1.2554755161797366,0.6328706990634997,1919.8664401364688,132.75268247329913,10:30,5.553619958025947,-0.3238337501123905,6.000000192000004,-22.64132751456083,15.796611635938614,-14.575541694812497,2.4997535865348124,0.9502523402835534,77.14198944994112,-5.540166292425933,-2.137886356006723,0.4462226077296951,94.47656297798235,-5.67949042775102,-0.8609392444513593,2093.9401796017164,,,,19.642260235397835,,1.594530060125152,0.1408601427637284,8.105667822177516,8.980732783990188,0.2807078458349489,50.00000000000005,5.43824379172542,-0.9273685049788803,-125.0039640613988,-3.444080652867332,12.537014116442526,30.482992974619744,-18.28357490101144,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,3123bc57-b4c2-4098-90b2-873571b17e25,86.26589842333104,5.553996730367621,-0.3309849525678137,-1.2612350051382315,0.7182721999224614,77.33345722699805,2.500236851244537,-0.9446136255513946,-5.532121177787648,-2.0524058913477865,0.4460331308921727,-15.374654629188084,14.455816888749036,11.462586368107996,4.701366086102133,1881.5740911974383,381.5312402632462,98.00546808160736,-0.6652955410664504,0.198728011640292,0.7196450655889992,-1.4126040225617928,94.0021698204346,-9.349736416513862,0.9437807091573516,0.6429451961887718,2.4212277158845605,0.5465696062798916,19.634654283194852,-0.0591525760618085,-1.5915249094817747,-0.0175143265761107,-0.9218821342098868,-0.0994329565701716,0.374494883506222,,,0.997171274143542,0.0,0.9958352827379549,54.67260982804535,medium,high,85.76877052250806,-9.733639650204015,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,102.97897338867188,-1
99,06/29/2025,3:54:11 PM,2,1,Simon Skroch,,Left,Illinois valley shripm 2025,Zach Zychowski,,Right,Normal cornbelters,Windup,3,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,86.01994323373545,-0.2626930188654002,0.145433204118153,1947.49929144955,136.45889195731883,10:30,5.787251174043494,0.8675381495904017,6.000000192000004,-21.794579030615605,16.66163616997809,-13.694039343852904,3.726888435452112,0.1384668635595721,76.97031729669268,-4.396568225346419,-2.4584493038538886,0.4463286776408031,,,,,,,,,,,,7.46307525858264,9.110112815241983,-0.8714738564558798,49.99999999999998,5.753263533162745,0.1084114934557902,-125.0196634414707,-1.250797434016932,11.534947468415895,30.710213828377697,-18.09343682059744,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,f8d59a7a-9099-4310-9eb6-db212c23098f,86.2649122289909,5.788131898520079,0.860618027485174,-0.2744850946158927,0.2276800579025567,77.16788463038641,3.727009350075029,-0.1330206880415389,-4.393888972431012,-2.3764940715794967,0.4461315263015917,-14.462930082698566,15.335331792438163,13.228233787276867,7.11133994398739,1895.824849963948,445.6474261741821,97.34662591598992,-0.7056465238324116,0.228830597336177,0.670596407033323,,,,,,,,,,,,,,,,,0.9968521650267506,0.0,,,medium,high,96.40020594958864,-17.03688782805099,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,94.51404571533203,-1
100,06/29/2025,3:54:36 PM,2,2,Simon Skroch,,Left,Illinois valley shripm 2025,Zach Zychowski,,Right,Normal cornbelters,Windup,3,Bottom,0,1,0,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,d243a89d-87c8-4426-8acc-77231d9ce16d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Mahler,,Illinois valley shripm 2025,2019-02,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
101,06/29/2025,3:54:44 PM,2,3,Simon Skroch,,Left,Illinois valley shripm 2025,Zach Zychowski,,Right,Normal cornbelters,Windup,3,Bottom,0,2,0,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,85.02307713055625,-1.0732471519165208,1.129036634746521,2007.3810067755448,135.81548727672026,10:30,5.576951523355725,0.1749793947020614,6.000000192000004,-22.46720406819753,16.86911062263137,-13.990763217771018,2.706904915895453,-0.0585377454869432,76.22632411535879,-5.327475465686901,-1.530216519742898,0.4514070705072845,85.10440277320305,48.6962872871068,-6.265063290225647,,-11.455717976790488,109.40185796238812,91.00512008869455,277.0617699638364,,-6.151008322752675,4.94670376544636,7.956786538001422,9.49522908903913,-0.258864097410465,49.999999999999964,5.476508247940201,-2.004360692828949,-123.53986428550508,-3.005925498624172,12.027446894637926,29.6372390746929,-17.82109904806526,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,a422711c-7b19-4f52-9466-2fd9e433e6c1,85.26347047284358,5.577767959609456,0.1678100364540235,-1.084151910259894,1.2136836917626537,76.41773443353749,2.707088365494067,0.0640229694967436,-5.3237566468076,-1.4469503927142229,0.4512121192656773,-14.783348317856584,15.560822338104622,14.051126672688852,13.361063999040615,1947.3190943157977,487.3672652900504,97.007946560368,-0.6956430418221704,0.2427876240957904,0.6761175400404277,-6.130079885059868,55.83770650969876,63.93224557078455,0.1296650020949488,1.9982979522662976,2.844878504885842,-29.68696128935032,275.4667107018531,,,,,,,,,0.9959460825740118,0.0,,45.03334325905863,medium,high,102.02495759913656,-23.708602423057304,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,90.67037200927734,-1
102,06/29/2025,3:55:19 PM,3,1,Simon Skroch,,Left,Illinois valley shripm 2025,Jack Novak,,Right,Normal cornbelters,Windup,3,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,86.71980859252628,-0.9216348868315668,0.9117602786031954,1963.142405654557,136.13625709114336,10:30,5.792976741350016,0.5795283923238728,6.000000192000004,-21.51314110455284,16.305238452440218,-13.359213810790166,3.143470898918383,-0.313716288193426,77.68716522547625,-4.997826423499985,-1.6279848227267633,0.4426117924092596,,,,,,,,,,,,7.542632569615897,9.140325556610678,-0.6460774177083826,50.00000000000003,5.705450562006395,-1.5864659845081883,-126.01582111637772,-2.7022410181149503,11.85776767488258,30.93985250999075,-17.804549822789262,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,9b9ede15-d7a3-4c14-95a6-309432551b6c,86.96343695986191,5.793856602882016,0.5727108624974491,-0.933446297812542,0.9934244590955356,77.88478896576368,3.143564035355421,0.319131071912377,-4.9955024726225625,-1.5463670161607996,0.4424209203410305,-14.12345603978421,15.045657164483677,17.691189983683195,5.253039224456971,1870.301903810476,596.5726221358723,95.27082184274218,-0.6868928658988459,0.303886575124417,0.6601750830169387,,,,,,,,,,,,,,,,,0.9972090214432758,0.0,,,medium,high,94.72773530201128,-12.620666718034256,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,88.60206604003906,-2
103,06/29/2025,3:55:37 PM,3,2,Simon Skroch,,Left,Illinois valley shripm 2025,Jack Novak,,Right,Normal cornbelters,Windup,3,Bottom,1,0,1,Fastball,,StrikeSwinging,,,,,,,84.82242441231857,-1.72486414131955,0.8383511266666698,1842.6518773426865,130.94014168288683,10:15,5.604036575754504,-0.7268326364613737,6.000000192000004,-24.347166614328003,15.194487100504304,-14.686887616340526,1.9713719707005453,1.1715261571074067,76.17616367359172,-6.3249228367235695,-1.9530905135433656,0.4525837292548056,,,,,,,,,,,,8.234446226960703,8.812990602745819,0.6670344823806945,49.999999999999964,5.4493997454005125,-1.3525638462881928,-123.2238919788944,-4.458059682501116,12.382182481759996,29.5107159563868,-18.92190671621628,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,3dc70814-0285-42dd-bd3d-fb89fdd89a94,85.05707041540336,5.603914436708035,-0.7342368817049553,-1.7246522794564043,0.925679244792471,76.3610887579269,1.9722639470102088,-1.165837020628776,-6.310802028276088,-1.8672654538022664,0.4523913156280768,-15.503944428905363,13.776188099784989,12.570684998841967,0.9568996474500008,1798.480278532132,401.0419289868718,97.6028245294898,-0.6395622306764047,0.2176438935200391,0.7372864359973395,,,,,,,,,,,,,,,,,0.9970640459704044,0.0,,,medium,high,90.86120968270504,-2.651919793593601,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.83809661865234,-2
104,06/29/2025,3:56:00 PM,3,3,Simon Skroch,,Left,Illinois valley shripm 2025,Jack Novak,,Right,Normal cornbelters,Windup,3,Bottom,1,0,2,Fastball,,InPlay,,FlyBall,Single,0.0,0.0,,87.53071971920683,-2.3948110022493783,1.4550700478195215,1979.6390483883413,130.17351383551355,10:15,5.719110979780048,-0.6462637334731706,6.000000192000004,-21.735705309553648,15.41853036511117,-15.626943599240134,1.6800645399498515,0.5958854005858976,78.6241929147503,-6.4974825572909385,-1.5140991752579187,0.4387081355861693,75.9649141754577,20.201617043286653,-6.8830752614166,1344.403414702566,-12.38775239636111,109.30024515287374,28.37886033855408,238.1679238265865,,-6.564727016380266,3.03986197811624,8.949576028842417,9.157215035658156,0.5367598548290918,50.00000000000004,5.511287139070024,-2.7333550458497387,-127.08406360424036,-6.004719154642998,14.32495310918577,31.20552871664417,-17.516743410402203,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,bc8750ec-dbe5-4281-a6e4-f91b7267d3ef,87.76222696334335,5.719353318204487,-0.6533754759808783,-2.398710082782813,1.541696433543407,78.81215739656147,1.6805659247977736,-0.5902872399701845,-6.488994811347949,-1.4264199726692863,0.4385349389224402,-16.441206126424976,14.161185026245404,5.632050516267342,9.427514445869331,1970.082652831845,194.2809895870855,99.51726575790288,-0.6419903976848111,0.0981396026438521,0.7604057783009048,-8.543864772171576,70.77798634062556,26.23256011154308,0.6006812805534891,2.1909050710692277,1.8349029818407891,-27.228685784052157,236.6063367924453,-5.142292985547982,46.24173770302356,0.7810761081828947,0.9985563917187968,-0.0409058906855139,-0.0348115019032737,,,0.9963225666754384,0.0,0.997453243069336,39.86082687178644,medium,high,81.5152369987176,-8.657714382338387,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,91.48065948486328,-1
105,06/29/2025,3:56:39 PM,4,1,Simon Skroch,,Left,Illinois valley shripm 2025,Caleb Royer,,Left,Normal cornbelters,Windup,3,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,84.52165477279335,-2.827016229144295,3.0816454403550995,1978.0153326923933,125.63355437073444,10:15,5.422301513021862,-1.4057296154533805,6.000000192000004,-25.35719756393161,14.545849448620078,-17.25757090879343,0.6758484011947706,-0.02296610866174,76.08790154785896,-7.603334303832155,-0.1923086429307313,0.4546472330659321,,,,,,,,,,,,10.366831125097873,8.816145669227637,1.1644747265630435,50.00000000000001,5.176811861538566,-6.07008239536506,-122.54930465337182,-6.835538804602152,15.456795607105942,28.640638631671678,-19.02930361615212,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,17317163-6d00-4bc1-89c5-81e2a02785f9,84.74263401519595,5.421333907303652,-1.4134186221014895,-2.816434339358973,3.17331280157817,76.26128117632398,0.6773001505830013,0.0289281574278387,-7.580518278536783,-0.1010142521242736,0.4544702005999905,-18.119151334429976,13.127357969430708,-2.320613929855262,2.144813344722161,1976.3931460522276,-80.09237544222034,99.91798917766944,-0.5821212556862322,-0.0404912813962882,0.8120931595630951,,,,,,,,,,,,,,,,,0.9858030365281104,0.0,,,medium,high,88.06966798975026,-16.5523303070513,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,95.18675994873047,-1
106,06/29/2025,3:56:58 PM,4,2,Simon Skroch,,Left,Illinois valley shripm 2025,Caleb Royer,,Left,Normal cornbelters,Windup,3,Bottom,1,1,0,Fastball,,Foul,,,,,,,84.73414348403742,-2.3217983525791794,2.3771247935155198,2087.4840600549805,133.68667936185847,10:30,5.660724065831764,-1.1786364642266471,6.000000192000004,-22.55640645292589,17.080949848224837,-15.332159371499923,1.6201172749969357,0.2457632384497538,76.16279094146329,-6.579535150670111,-0.5333192616435009,0.4531310920123259,,,,,,,,,,,,9.091931698129622,10.019770707970569,0.9937807648594632,50.0,5.458267813534312,-4.634792441341642,-122.97533479482207,-5.682133332610958,13.645666875732866,28.9164998541759,-17.135831329221894,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,cabcd523-38c8-4802-9a22-8f1eee9b058b,84.96674638675589,5.661306765633317,-1.1860575569687886,-2.329742368083116,2.464606905207269,76.34617922411795,1.6204344354487386,-0.2401291235995896,-6.573786940354152,-0.4476366711701667,0.4529442231382955,-16.152904751186618,15.819059266091136,6.2488647938355735,1.7074763280555545,2075.08126288598,227.2167542307401,99.40584949095737,-0.6866104279105302,0.108847180478473,0.7188312817249994,,,,,,,,,,,,,,,,,0.9958060809747896,0.0,,,medium,high,91.53672869525002,-25.989209519074983,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.04466247558594,-2
107,06/29/2025,3:57:21 PM,4,3,Simon Skroch,,Left,Illinois valley shripm 2025,Caleb Royer,,Left,Normal cornbelters,Windup,3,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,85.0745442612169,-1.5954326427078305,2.528350727526398,1871.72809232698,124.45866869299049,10:15,5.138990195394729,-0.9863281620953208,6.000000192000004,-25.561067090720407,13.77158822767992,-16.95428067332275,1.5242875531594169,0.0478253320865162,76.39598075744777,-6.426857933768193,-0.6915624687576143,0.4513860733063514,,,,,,,,,,,,10.030339682290798,7.992114903650776,0.7900630754707665,50.00000000000002,4.994078102903328,-4.931610927621646,-123.5001466807715,-4.229784449974578,15.1668099499469,29.400634038977916,-20.089225773320745,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,8f9d6963-2745-4fab-a826-5a2d11390b03,85.30196469119005,5.137795140286742,-0.9939473114452636,-1.5823042938868583,2.6188734675803884,76.57307664642445,1.5259209403501854,-0.0419315296462434,-6.401437108505927,-0.6018706230792571,0.4512049502843852,-17.803740252829378,12.288284839464026,-2.736470229148076,31.728236921384003,1869.5937385571328,-89.36053017949637,99.88596881253228,-0.565166390169793,-0.047742260505585,0.8235943345994206,,,,,,,,,,,,,,,,,0.9963377395074088,0.0,,,medium,high,61.444586770754405,13.88878898230403,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,72.71220397949219,-2
108,06/29/2025,3:57:39 PM,4,4,Simon Skroch,,Left,Illinois valley shripm 2025,Caleb Royer,,Left,Normal cornbelters,Windup,3,Bottom,1,2,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,84.83462900055184,-0.8327702606525698,2.995092286270139,1888.1600754812707,130.39649235118395,10:15,5.214400498662941,-1.6418876466516743,6.000000192000004,-24.073511646367955,15.48263011040023,-15.377933560211115,2.4331897533143865,0.1372240763600386,76.04075569469443,-5.391827482250252,0.0760991439291571,0.4526666348861823,85.2810399287344,48.43557734218365,-17.51230638040238,,-32.05709073382395,105.22520103857484,90.76993448991226,278.14059097995124,,-17.287345508071073,4.939629265839571,9.33387703188402,8.657641099036256,1.4066048349369356,49.99999999999998,5.132531895204766,-5.970978599668983,-123.14011315466128,-2.531174245545995,14.0347319965896,29.178552813931603,-19.156128722829244,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,612346e9-5851-46d0-8f60-0ef1207f2f9b,85.06938009245637,5.214331098550312,-1.6492001749125806,-0.8330816847567389,3.082904279302938,76.22806278243907,2.43402144476736,-0.1314468156505718,-5.378206861301562,0.1637935746925135,0.4524797368392572,-16.202959532741232,14.11924501415631,8.500521043042498,36.46179995641653,1867.4177287681312,279.1048135090339,98.90145189581702,-0.6409538817433458,0.1478184064652957,0.7532116835181183,-17.025736852858657,53.958324282518745,63.80814443757278,0.3560288280820292,1.9170525642204088,2.771028236734614,-82.65336944379574,265.57599452937,,,,,,,,,0.9956873247040968,0.0,,44.967378418088046,medium,high,57.18438003922509,-1.2850920142760636,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,94.46798706054688,-1
