PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
94,07/15/2025,11:46:22 AM,3,4,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,,3,Bottom,1,1,2,Slider,,Foul,,,,,,,76.46686299935394,2.675847596089484,-4.763584000359194,2409.44918190312,76.61171440689013,8:30,4.777562650765521,4.999709181872452,6.000000192000004,-46.58476927856012,2.7499235182972086,-10.0290978389279,3.392850079966165,0.2735229419889882,68.36936131084593,-6.1335849572910695,-6.657506317254994,0.5055309349875041,70.6603197955465,30.302055594945383,53.419681849991264,,88.16154520791564,65.78405541275299,38.0493239815301,208.9820360878084,,53.341196492828544,3.0114832464237606,3.707634654549517,0.5179432988449194,-4.60502823130716,49.99999999999996,4.969641058223645,9.490779039146672,-110.59422347543126,3.910686163692594,4.461354653848669,24.950809763241367,-31.550814299347337,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,07824a10-ce16-45a8-8ad2-e21ae08408c4,76.67697472174333,4.768501700972587,5.000480171636897,2.7826761003501104,-4.773178471073456,68.52017150922299,3.400882740392696,-0.2738006189229986,-6.0108878089161735,-6.661393089927904,0.505327363794492,-9.933932786328462,-0.2889866888441499,-66.23849109017009,49.18508446268211,970.8406343835044,-2205.20153791064,40.29305293821052,0.0932981650920454,-0.9152305657548028,0.391980183043226,48.989597625754655,36.35678230883337,35.65227199245026,0.1162774758402558,0.0400729445646198,3.190607949789484,167.64646311303088,124.77241206732047,,,,,,,,,0.9972925841148428,0.0,,33.57362870348653,medium,high,45.733423983586086,48.27633153829937,54.667001749344,Danny Rollins,,Burlington bees 2025,2022-11,0.0,9.724781357397745,16.815130619891818,20.728486461997072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97.62375,0.0,,-2
95,07/15/2025,11:46:45 AM,3,5,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,,3,Bottom,1,1,2,Slider,,Foul,,,,,,,78.59266778692941,0.5548700173270904,-3.2737352583376143,2583.035168602081,73.04416490095646,8:30,4.695366407738063,2.8431554004614537,6.000000192000004,-44.563368925417,1.826748021638501,-9.37481682095758,1.4983039090988108,0.983983578055817,70.60192638234898,-7.859531267104578,-5.051446382233888,0.4902123588118673,,,,,,,,,,,,3.9039313097380255,0.7904159073747927,-2.5708069124462893,50.00000000000001,4.714982223110119,6.785908640726637,-114.0037509970317,-0.1534445330956102,4.997030518199986,26.30975975782489,-31.1623175400569,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,c547a4c6-213b-42d3-b303-b8400c3ee6bf,78.79854054262478,4.686352569628738,2.844239876353761,0.6609343222996495,-3.287067739378813,70.74872351804002,1.5061539761339375,-0.9845027258980183,-7.741287650606677,-5.058945391094996,0.4900185214163787,-9.244878345126546,-1.0374899216503342,-69.92549667417462,29.16536301149411,886.6055180619469,-2426.1082699618514,34.32417525084535,0.1001011287362569,-0.9392470917362084,0.3283209781460847,,,,,,,,,,,,,,,,,0.9969591954503874,0.0,,,medium,high,63.75117328965529,-71.11810387981919,54.667001749344,Danny Rollins,,Burlington bees 2025,2022-11,0.0,7.59897656982227,17.738306116550525,20.074205444026752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22628,0.0,,-1
96,07/15/2025,11:47:07 AM,3,6,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,,3,Bottom,1,1,2,Fastball,,BallCalled,,,,,,,85.68572116352578,-2.046995634842212,-5.3927920283700415,2137.052071297979,211.18628704672756,1:00,5.113810674012268,2.5188778028005467,6.000000192000004,-19.47549857630862,20.577082610196616,10.23603860083484,1.6198702022034204,1.8270700380888916,76.08483078830041,-5.615429660057451,-5.5724535905769725,0.4492937703012266,,,,,,,,,,,,-7.217464308805461,11.526838899373065,-2.0841298492785234,50.00000000000004,4.935291038302212,11.39032591458358,-123.94891520398023,-5.035129252111148,-11.022562720582686,29.00657004324424,-14.570179403589574,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,f674c41e-1ed1-4b15-b65e-02fd53bd190e,85.93265363409834,5.116073686798913,2.5241569347063666,-2.075063434154974,-5.455432975930041,76.28731676439295,1.6189436238615638,-1.8310122094201184,-5.628360109280834,-5.635080479968731,0.4491023842744966,10.839139683592066,19.602614486289998,-22.19867513616936,94.5415089757944,1978.6523189055704,-807.4196903275221,92.5879320153298,-0.7920788499300131,-0.3778193808057846,-0.4794409358628874,,,,,,,,,,,,,,,,,0.9977558151957208,0.0,,,medium,high,4.912641921785165,-47.94798720951171,54.667001749344,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.12059,0.0,,-1
97,07/15/2025,11:47:25 AM,3,7,Danny Harris,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,,3,Bottom,1,2,2,Slider,,InPlay,,GroundBall,Out,2.0,0.0,,77.87674702774538,0.8966411669400903,-3.512660515959655,2507.6721180094933,69.36073787517753,8:15,4.628387102083569,3.1319486982389675,6.000000192000004,-46.37857917887542,0.9294285055563164,-10.502977588060348,1.598474640562384,1.0120402722496016,69.93928798936278,-7.8603971643675905,-5.503163326024598,0.4950383583115971,81.8873161615619,-17.65448815831612,-19.53158546755831,,38.20974763689825,-103.15044926747596,23.952888806320544,5.9614420959941885,,-4.708648565496039,0.0409789248085806,4.422706754064323,0.1794794877939739,-2.839424318948163,49.99999999999997,4.674880773680896,7.225559804950477,-112.92334748765744,0.4731834467669535,5.550250087290841,25.947902825733117,-31.94881284791421,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,7bf94830-436c-4412-97fd-4d5e3f3110b3,78.0770141635772,4.618650027638216,3.13254139891397,1.0113191155753631,-3.5201272607426706,70.07884607294498,1.606865329246052,-1.012178916969797,-7.734409639136881,-5.504912436435411,0.4948469894323855,-10.428164740705109,-2.0773091740044887,-65.91725375775403,38.845472136833045,1023.2695159408177,-2289.397071105941,40.80555462542109,0.143832644611626,-0.9129571025909036,0.381865813045431,-26.087708666519905,73.54055177532125,-24.834477028028463,1.0348143122862308,1.5449196653082662,1.5675822751159436,-0.4893684986975795,5.941322271714779,,,,,,,,,0.9962259006689332,0.0,,45.718946797512665,medium,high,124.96092492314972,9.623978824858156,54.667001749344,Danny Rollins,,Burlington bees 2025,2022-11,0.0,8.3148973290063,18.63562563263271,21.202366211129522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,53.705345,0.5,0.233,-2
98,07/15/2025,11:49:56 AM,1,1,Nicholas Currie,,Right,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,,4,Top,0,0,0,Fastball,,Foul,,,,,,,84.19426731404027,-0.4226272945264636,-4.178352040387223,1855.6511715001163,220.69365468115757,1:15,5.819068816037071,2.253931359828438,6.000000192000004,-22.86485667122744,17.370744306930103,12.532901917894796,3.5198229398956715,0.5918928404703618,75.38213428570089,-4.75331268915282,-1.8047332750008571,0.4565378284136155,,,,,,,,,,,,-8.188590906995842,9.537877307111028,-1.9202409991949287,50.00000000000002,5.77130641474205,8.536218583336044,-122.06719249829496,-1.5987573397391177,-12.106545994556946,28.53608626963736,-18.072630719131304,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,466d3cd9-cda0-45c6-9811-649ecf4295a2,84.43802290598576,5.819895001945112,2.260275871211574,-0.4338061376815043,-4.2544217812162906,75.57960342317642,3.52000288509188,-0.5969121699822455,-4.7492320378765776,-1.880718485673559,0.4563416622380701,13.249531784237764,16.102705335278404,-17.791984780772523,68.16384538125175,1766.8993598517204,-567.0166862142017,95.217214689297,-0.7219431578338148,-0.3055621093676906,-0.6208299881414452,,,,,,,,,,,,,,,,,0.9970758040131122,0.0,,,medium,high,28.65253915687341,-49.411845905221206,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89.02223,0.0,,-1
99,07/15/2025,11:50:15 AM,1,2,Nicholas Currie,,Right,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,,4,Top,0,0,1,Fastball,,InPlay,,FlyBall,HomeRun,0.0,1.0,,80.37347008797262,-1.190922478856567,-6.754528805223105,1587.9972993049228,231.222830150801,1:45,5.883960496838571,4.231143264943419,6.000000192000004,-29.56274951610956,14.882609456040644,14.856299501663296,2.305665492840443,0.8376922412231855,72.20872195804199,-6.759239851389885,-3.96164801960146,0.4798270545278468,107.16296987423937,20.85603343944155,-8.218157439187848,2239.3238324414065,-13.082970644420037,109.21921021050836,41.64474205406157,411.4321540450021,,-4.554350831883183,4.881518358350354,-10.263544653978393,8.438998314187751,-3.687017892571256,49.99999999999996,5.7690998641844216,13.311187046214124,-116.0261155740136,-3.2859408400605044,-13.745855241517823,25.256785523168453,-20.871789682519875,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,dcf89843-ecc4-4e5a-94f4-0533da1b8181,80.60147706069299,5.882570584970514,4.238416094694969,-1.175731431730472,-6.839718301964946,72.38588863225516,2.307570310960568,-0.8432303815272125,-6.728801351344631,-4.045668462097826,0.4796311478803226,15.666160671323054,13.353787424974133,-12.11974554280354,69.63645460817361,1552.6023299292965,-333.4087996706865,97.77109385569366,-0.612333737423482,-0.2099555205897527,-0.7622113049456011,-14.31447602088037,99.11307773307549,38.152270060798685,0.7806835333294233,1.9326751642620927,2.374102214567066,-32.66966199882772,410.1330400821088,10.813580579067432,101.89901917896508,1.832472450905681,0.9683025339821504,0.151582474714396,-0.198526965531653,,,0.9973284565015776,0.0,-1.0,65.46680947291271,medium,high,27.32719085264375,85.92493707162444,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,2.078,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,122.220856,0.9166666666666666,0.7459,-1
100,07/15/2025,11:51:10 AM,2,1,Nicholas Currie,,Right,Normal cornbelters,Kooper Schulte,,Right,Burlington bees 2025,,4,Top,0,0,0,Fastball,,BallCalled,,,,,,,86.32728386408428,-0.3235896314408807,-9.570134825593849,1885.7253995435165,214.63489512831987,1:15,6.250153456740803,6.450273573641873,6.000000192000004,-19.769687769711165,19.30283822183881,11.318740931776674,4.297689441497185,1.5845699396663966,77.12359225665512,-4.037663295598079,-7.47006649544351,0.4498909601691582,,,,,,,,,,,,-9.31016676038851,10.542913284200404,-5.669980052585554,50.000000000000014,6.211950189298162,20.5172899640114,-123.76666562103756,-1.320055937208562,-14.182132846797364,28.835969490976183,-16.11407980920135,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,45dcc4cb-f420-43b0-9f39-178687088bde,86.58506076657073,6.25198603700849,6.455943932422386,-0.3461942686985153,-9.635673827493145,77.33362512337511,4.297068604590681,-1.588887901683479,-4.045436328124191,-7.535602352440955,0.4496986417707728,11.95074271460536,18.294125251829023,-17.373725981390425,87.43684704786801,1799.6936246302582,-563.0835994315206,95.43773579471942,-0.7852525082903198,-0.2986031792157161,-0.5424155598671816,,,,,,,,,,,,,,,,,0.9977927847562652,0.0,,,medium,high,11.306837656918772,20.981471081080915,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,87.206924,0.0,,-1
101,07/15/2025,11:51:35 AM,2,2,Nicholas Currie,,Right,Normal cornbelters,Kooper Schulte,,Right,Burlington bees 2025,,4,Top,0,1,0,Fastball,,Foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,15cdb487-e43a-4b2e-bde3-77939bd725d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nolan Mccrossin,,Normal cornbelters,2019-02,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.71344,0.0,,-1
102,07/15/2025,11:51:46 AM,2,3,Nicholas Currie,,Right,Normal cornbelters,Kooper Schulte,,Right,Burlington bees 2025,,4,Top,0,1,1,Fastball,,BallCalled,,,,,,,86.08127333665894,-1.7504635537336029,-7.714311630567993,1890.672648791281,218.86485717761212,1:15,5.872620918366593,4.034788883988592,6.000000192000004,-20.557790392684502,18.357232079043463,12.501556349069023,2.517232771991083,2.136687216144621,77.17660934156832,-5.622572204866954,-5.374639857555726,0.4489832768058842,,,,,,,,,,,,-9.300380803957736,10.500333603492114,-3.409858919821632,49.99999999999999,5.7167513684806,16.40615911825565,-123.97471380059125,-4.460447525234594,-14.227670919868617,28.72936662521372,-16.110697535323805,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,2ce41b61-71df-433e-ae2d-ca1c723f77eb,86.32747512385438,5.873908712063793,4.0408460976590375,-1.7666971577641812,-7.785601106202626,77.37740927007093,2.5169714770492755,-2.141486232755248,-5.624731515465142,-5.446187620153317,0.4487968930616266,13.181079335756396,17.320908104979303,-14.35877692404385,80.12482225410157,1831.6115081561868,-468.8734883497439,96.8761836866444,-0.7543052545104726,-0.2479929503658381,-0.6078841004556199,,,,,,,,,,,,,,,,,0.993683078195069,0.0,,,medium,high,17.887659971308597,-71.206259413767,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123.28358,0.0,,-1
103,07/15/2025,11:52:07 AM,2,4,Nicholas Currie,,Right,Normal cornbelters,Kooper Schulte,,Right,Burlington bees 2025,,4,Top,0,2,1,Slider,,InPlay,,FlyBall,HomeRun,0.0,1.0,,77.74284497208309,0.7368475082957253,-5.110806370287064,2244.6209204640545,66.08617469162745,8:15,5.381282460948272,4.503214924141856,6.000000192000004,-43.962960103418965,3.62589896438471,-4.150554126226954,2.405295111201069,0.6052539333807149,69.79417517607227,-7.552382879217243,-5.894362298195151,0.4965056201788915,97.67960988755988,31.37591168246195,-19.75447542832278,3025.719287328751,-34.83975565251782,104.33691305604216,65.86560431824367,379.80008094963,,-17.091256305831436,5.647720541272106,0.4269312777405706,1.7011572926073688,-4.083417069080874,49.99999999999999,5.416210915668281,10.178562345449611,-112.51071329117396,0.2256031542424545,0.5328519539551949,25.41734586506828,-30.05083904928737,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,4701b5f8-a488-4651-94ee-22e0a51526f5,77.95946121245059,5.373492599564882,4.506795901568367,0.8272551896211032,-5.153388720193703,69.95285477930129,2.4123377885918127,-0.6077217558666218,-7.446458229430476,-5.930928857688316,0.4962994475527458,-3.7443997861265874,0.9050514815560554,-82.35348096207754,63.03527175322905,298.67175570169815,-2224.6613807343724,13.306111200280114,0.053937942681914,-0.991107834936531,0.1216386364058087,-28.186998863173933,78.48801709251761,50.8569607404727,0.5543318561465667,1.808938724580164,2.448439664861841,-111.62114038960388,363.0273027025238,-3.0288668411440773,57.32732095507666,1.68971268284652,0.9311779941493024,0.3441708628924759,-0.120224624548926,,,0.9967214605608502,0.0,0.9974866364859342,58.13782271913847,medium,high,33.26825542209385,-64.46738174466033,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,2.078,7.261993515628234,14.140051021277866,17.724900604113444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,113.27891,0.75,0.7313999999999999,-1
104,07/15/2025,11:53:48 AM,3,1,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,,4,Top,0,0,0,Slider,,BallCalled,,,,,,,79.32806849474873,-0.5625894333549647,-6.691802203691715,2005.5630203191429,259.800248226292,2:45,5.533522356321021,4.3547459689017725,6.000000192000004,-40.56539231125548,5.349208612909351,-0.6279292917654988,1.6266022918748508,1.94533416230294,71.33227969457525,-8.176589205232698,-6.809721952459775,0.4876934573924261,,,,,,,,,,,,-2.02541018826198,3.0960947803669927,-3.806814005815173,50.000000000000064,5.463981549404839,13.45086033118127,-114.49110388015816,-2.2853237878644537,-2.6208590354688592,26.08817561064419,-28.167736184981777,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,623e4130-7cc5-4b83-b02d-95d558493540,79.5508248776448,5.527408211338826,4.359233580357947,-0.4908311931335954,-6.745477990271182,71.50135367713405,1.632440907052659,-1.9486302518494607,-8.088243913075367,-6.858697562413884,0.4874911771063525,-0.1143949361997928,2.92744811842459,-87.35368132696354,37.26835760872327,92.59792910508156,-2003.42423165866,4.617054072444284,-0.0081759013481571,-0.9989335719502136,-0.0454408788199858,,,,,,,,,,,,,,,,,0.9876570121095936,0.0,,,medium,high,123.54152184785092,11.256503639498955,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,5.6767699929625905,12.416741372753226,14.202275769651987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,102.14399,0.0,,-1
105,07/15/2025,11:54:06 AM,3,2,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,,4,Top,0,1,0,Slider,,BallCalled,,,,,,,78.21710762575232,2.591083285637492,2.157794066727707,1987.658591980817,59.65956692042655,8:00,5.51411936882992,-0.6923889827794983,6.000000192000004,-45.30409486998574,2.4909408277156544,-5.40174762866269,3.9675751195672646,0.2689143032733814,69.60167341837563,-6.343284873952236,-7.168542537237536,0.4919009568512535,,,,,,,,,,,,3.5837326551377027,-1.2805793749159156,0.5195599774873186,50.000000000000064,5.698108179230245,-4.128278876687549,-113.47694927700468,3.8022613004506938,4.5592161135299865,25.475516194300138,-33.803199604319786,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,4cedd4a6-0acd-497a-8d83-a9edc2f1a5c6,78.42457894744389,5.504377437492796,-0.6893592568427206,2.705010113693891,2.1214850286994467,69.75947573569383,3.974719528215017,-0.2706930179783017,-6.229748454219815,-7.196205313200076,0.4917069526647124,-5.08006140115691,-0.358085034571743,-75.93019003672826,40.82478308755033,483.2076069417983,-1928.029327284402,24.310392584083264,0.1228007362637329,-0.9700002480622234,0.2098082408589094,,,,,,,,,,,,,,,,,0.9969573845836632,0.0,,,medium,high,126.7423047787953,-1.6659156965285016,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,6.787730861959005,15.275009157946922,18.976094106549176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.546295,0.0,,-1
106,07/15/2025,11:54:24 AM,3,3,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,,4,Top,0,2,0,Fastball,,StrikeCalled,,,,,,,85.24197015110782,-0.931987639597002,-5.078644849196674,2002.0551090917209,222.76759185602955,1:30,5.895020396969926,2.5847879962640983,6.000000192000004,-21.57801843930962,17.738045273900152,14.130738916893652,3.227178054873209,0.9701113930242662,76.36642775308859,-5.014284280617291,-2.4083456684085944,0.451290859680257,,,,,,,,,,,,-9.336705265690767,9.902540610622928,-2.178216718159853,49.999999999999964,5.806286981680826,10.533841859794242,-123.42672385241426,-2.680544116551136,-14.131227264179016,28.889063262379388,-17.18642302187479,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,a2fc32ee-575c-4cb0-be4b-d2d5a0175525,85.48511221712886,5.896024662324551,2.5916713391166866,-0.944936317542684,-5.15943906584292,76.56019546811059,3.227176240421366,-0.97538905439476,-5.012923301704669,-2.4880446554718305,0.451101074931102,14.893113761231929,16.572094340377483,-8.846643437886911,79.31417164515014,1978.2376821784171,-307.89662656421706,98.81035108348696,-0.7253806787449039,-0.153790285375262,-0.6709481492841142,,,,,,,,,,,,,,,,,0.9972280814409824,0.0,,,medium,high,18.61724551936488,72.95692566746011,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,99.1204,0.0,,-2
107,07/15/2025,11:54:40 AM,3,4,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,,4,Top,0,2,1,Fastball,,Foul,,,,,,,86.16970695844026,-0.6555854709800528,-6.423292395130134,1883.2260217917496,223.7861457437873,1:30,5.750302754660082,5.014680424987831,6.000000192000004,-21.568383765208853,17.063393247734485,14.119634238655951,3.33976459000808,-0.1964134101321071,77.12745848613623,-4.731559721327174,-3.765543655526145,0.4473463160594525,,,,,,,,,,,,-9.771580115506415,9.443475095965876,-4.497462696468605,49.99999999999995,5.684049576949422,13.57594656750885,-124.48853242977108,-2.1039549793861765,-15.053439431698587,29.259801108573686,-17.626066690553102,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,6444462f-2517-4803-9b6d-76f5f0f083b5,86.41575846503585,5.751020826948779,5.021395050935609,-0.6651330763082789,-6.501988348226695,77.32433547823977,3.3399506781839614,0.1912437038122534,-4.727287952549412,-3.843780341563773,0.4471602667119203,14.865958275168088,15.914824321603486,-7.538300870023518,39.96867394192987,1866.9500262906,-247.05839084537797,99.13573860424547,-0.7156882275847388,-0.131188921556171,-0.6859882125499999,,,,,,,,,,,,,,,,,0.9977308485000508,0.0,,,medium,high,54.028193452263096,-60.11654153513974,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.74018,0.0,,-2
108,07/15/2025,11:55:01 AM,3,5,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,,4,Top,0,2,2,Slider,,Foul,,,,,,,77.86458595135718,-0.0799011228569228,-4.448137071377241,2275.949571603897,70.71899297789095,8:15,5.442492645947188,4.33076911900226,6.000000192000004,-43.03346893236216,4.266767043212013,-2.417861651148696,1.781886056590723,0.0131154248232389,70.0338623950707,-8.189189344530059,-4.905547228171928,0.4949976944557008,95.51818318146688,15.19018933832643,-43.27386006641609,2564.219054876344,-80.5310671797665,74.93161680714881,19.55087983358396,226.08410568305453,,-52.279782433107705,2.1678390675152164,-0.2622014158295359,2.3389914970878665,-3.966324034013041,50.0,5.411146615303148,8.84351185405905,-112.8123888901714,-1.363174486308525,-0.329326572614201,25.37540791908877,-29.236262043271804,Normal Cornbelters,Burlington Bees 2025,,,,66ca68c7-abd7-4cc9-961e-d5900dc35ca8,7b7e3251-d89d-4e23-b777-36a62d698140,78.08047691433603,5.435306463664408,4.335087848350618,0.0037290646384246,-4.499666021848081,70.19349231125382,1.788465872361564,-0.0161680343636943,-8.089782389868487,-4.951168001335873,0.4947923055415156,-1.9281112782228007,1.6585367043830264,-87.9476533786921,2.430749743915232,81.50751826137744,-2274.489608011176,3.581253261421686,0.0118253524887838,-0.9993585255091166,0.0338038242031927,-63.18874586025588,67.11558991234877,25.02805037580208,-0.0877043098426003,2.0799833541831374,1.8848549070682548,-178.83426807682616,138.31965660719536,-26.049738916012146,-25.876905737389503,0.0335179465506088,0.2588234174009631,-0.1734350344014498,0.9502266716142286,,,0.9963159663091922,0.0,0.9947321501402528,55.57660318089104,medium,high,87.81232523047629,21.945327555349056,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,7.14025253635414,13.499182942450563,15.992208129035184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.66718,0.0,,-2
