PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
56,06/20/2025,7:13:12 PM,3,2,Cole Noreuil,,Right,Normal cornbelters,Michael Clarkson,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,1,0,Fastball,,BallCalled,,,,,,,91.19849138147076,1.723006670226776,-4.3524158873752326,2090.40236638918,225.1366782784508,1:30,4.9050283283394,3.762611135057592,6.000000192000004,-17.844726466029215,16.55203076028475,14.58666095379698,5.0244349595457045,-0.9252596815487584,81.19557429973108,-1.6630156287228752,-1.5871908491759674,0.4221145021423567,,,,,,,,,,,,-9.386799722544708,8.364446280431238,-3.415839793305695,49.99999999999994,5.035502874047896,9.575814287060698,-132.11873407062265,3.3988164853589,-16.226212414882752,33.92618411695751,-17.715098069949182,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,62a1c796-a74b-4ccb-815b-a1b2f57b693b,91.4583369965752,4.90659320586018,3.769629825216164,1.702940577406492,-4.436562912871809,81.40766776933498,5.023886631349358,0.9197052299696452,-1.6703607638178388,-1.6721764005968918,0.421936240704537,15.379794330186323,15.508903910297322,-10.633404071399005,81.77116734638557,2054.505843443505,-385.73020709036143,98.28279361318944,-0.6933044950026188,-0.1845243831007739,-0.6966201470316821,,,,,,,,,,,,,,,,,0.997447604464611,0.0,,,medium,high,16.405949388252843,49.80138683778662,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
57,06/20/2025,7:13:40 PM,3,3,Cole Noreuil,,Right,Normal cornbelters,Michael Clarkson,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,2,0,Fastball,,StrikeCalled,,,,,,,92.31493022098304,-1.3478650314459155,-4.512128408729184,2012.1303729456895,223.1285769279576,1:30,5.03245521459667,2.1786328247793403,6.000000192000004,-17.138501360942723,16.36167522851247,12.960029246423144,2.3474230559419897,0.943599011662636,82.62669125123782,-4.593893083105977,-2.059609053155496,0.4165767914183503,,,,,,,,,,,,-8.525544172692502,9.301985547227712,-1.817848207056255,49.99999999999999,4.912371938403487,10.122642148908383,-133.75247018394907,-3.728652377907328,-15.14074170103919,34.13488041349778,-15.654404901208544,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,bf263d5e-a2fb-44cb-a491-225460961c55,92.57045340219192,5.03407851757722,2.184997585298154,-1.368280981469506,-4.588626422135382,82.83570307935257,2.34679162162989,-0.9486765730910484,-4.6022122340792775,-2.1363557172822567,0.4164065646857062,13.681286640966489,15.436264544520998,-18.944091117661745,77.20947272331567,1903.1449649752212,-653.2288113823698,94.58358119156478,-0.6902912118592919,-0.3246453709786535,-0.6466091755705008,,,,,,,,,,,,,,,,,0.9974948597968912,0.0,,,medium,high,20.511474549015915,14.224059636391942,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2
58,06/20/2025,7:13:55 PM,3,4,Cole Noreuil,,Right,Normal cornbelters,Michael Clarkson,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,2,1,Fastball,,StrikeSwinging,,,,,,,91.1974504185957,0.3444493930024624,-3.899800827391135,2065.7138987863377,228.08801058164627,1:30,5.025392515374293,2.8807002190336672,6.000000192000004,-18.58076547613554,15.718610076978829,15.211895529808404,3.797871240489084,-0.518300568461192,81.42227572929299,-3.1818592411098727,-1.015024488121231,0.4215165482168909,,,,,,,,,,,,-9.556482360955522,8.386289248712961,-2.5713570117179594,50.00000000000002,5.042760259568664,8.514738793923444,-132.25842004251905,0.184675559765021,-16.570263089795144,33.75338727396145,-17.632818414366284,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,6bce9049-92fc-4b6c-b10b-37cb890b83da,91.45318968083468,5.026533548644681,2.888181744906498,0.3299824969658164,-3.987561593679283,81.625316413873,3.7976701059312026,0.5126048162013896,-3.1838764485568403,-1.1014451948590422,0.4213404780211572,16.037191670012366,14.6572155112662,-9.019872833707298,87.08234123450463,2040.169326648556,-323.8564963705864,98.76340222366755,-0.6597279632709007,-0.1567770331413565,-0.7349693710338023,,,,,,,,,,,,,,,,,0.9973277015784228,0.0,,,medium,high,11.625892888945778,-52.75595349070965,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
59,06/20/2025,7:14:15 PM,3,5,Cole Noreuil,,Right,Normal cornbelters,Michael Clarkson,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,2,2,Fastball,,BallCalled,,,,,,,90.66694915459937,-1.4966945292728806,-6.955753099859888,2073.0378213489957,225.0297965106104,1:30,4.930763690928213,3.751749677468935,6.000000192000004,-18.326460251405283,16.644973040942336,13.8321211694106,2.0019074872372142,1.592153693262942,81.17390624668691,-4.957947930017213,-4.357672518348606,0.4256260870808081,,,,,,,,,,,,-9.781972151048974,9.494616074487,-3.190400747045285,49.99999999999999,4.797281812468518,15.5071309658666,-130.8121027278167,-4.042145726961254,-16.649105183847688,32.159008674834745,-16.014029984284647,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,294013a4-0645-4dfb-8028-09c82dd079d5,90.9168726259549,4.932253028484514,3.75851184184922,-1.5154455039690438,-7.036494362168026,81.37897326288248,2.0014069331593007,-1.597381768972699,-4.964236579661031,-4.439141902004021,0.4254597132741436,14.602284002318456,15.73339452118493,-19.3666493602163,88.29472315780195,1955.7367196275643,-687.44431937707,94.34158409878412,-0.6667487271677048,-0.3316120488963037,-0.6674425696994769,,,,,,,,,,,,,,,,,0.9959185823577872,0.0,,,medium,high,10.534749157978192,-16.855018864361043,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
60,06/20/2025,7:14:30 PM,3,6,Cole Noreuil,,Right,Normal cornbelters,Michael Clarkson,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,3,2,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,90.15847424360769,-0.6088977043458651,-5.162562605190086,2111.582361196432,227.87104695188003,1:30,5.018754069429946,3.603356851026038,6.000000192000004,-19.011830029789884,16.15007706630984,15.428043605800651,2.866202753358738,-0.0779472668690758,80.63433021538482,-4.210034118577734,-2.246353183912462,0.4267836108492265,,,,,,,,,,,,-10.07342410163718,8.937506030567958,-3.1906444379108003,50.0,4.957931704587827,11.291092078136469,-130.53472961492912,-2.0121632302800863,-17.045796201985464,32.41608026857275,-17.05040296753614,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,c843b023-ba3a-49e7-a4ab-86f9243c66c8,90.40777545863996,5.0198789336228336,3.610841752201372,-0.6230941853364238,-5.250493766385797,80.8336466986387,2.8660091093715976,0.0722351140087592,-4.211785547782917,-2.333513068286136,0.4266109519183484,16.258493829687303,15.124823409420818,-9.037097419506958,75.05255307137244,2085.370965001725,-331.67454898390065,98.75868463970993,-0.6624747113200407,-0.157073934258464,-0.7324309087128946,,,,,,,,,,,,,,,,,0.9132709892648364,0.0,,,medium,high,22.45270223576481,-12.361261366383022,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-1
61,06/20/2025,7:15:09 PM,4,1,Cole Noreuil,,Right,Normal cornbelters,Enrico Veach,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,90.85710953668408,-0.0269399643757869,-4.759468375351812,2014.931363586788,229.42826268775232,1:45,4.850548127850884,3.875697121577824,6.000000192000004,-19.48761259526153,15.118645060228978,14.942238318232809,3.2014558606956904,-0.6872613580912695,81.1764803806532,-3.721217690512793,-1.9315338708602623,0.4233980377131177,,,,,,,,,,,,-9.689971188123096,8.186333826551905,-3.495777730659543,50.0,4.837058166705022,10.46876542922745,-131.62562363280216,-0.7016586160539968,-16.65638415458874,33.20107309257961,-18.102313108611742,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,e3a17e5b-69ca-4e38-b0a3-e53b99d82e32,91.10932548772396,4.851468010314142,3.8831153776556255,-0.0389813734102018,-4.847316740764184,81.37984964884704,3.201417464739846,0.6814912538290716,-3.7206573391379623,-2.019322990393816,0.4232248604657073,15.770645100242763,14.058594246666392,-15.814641811138287,76.33470623862924,1938.662948930716,-549.1214532405116,96.21483808161555,-0.6257809288232905,-0.2725261332291827,-0.7308404311668926,,,,,,,,,,,,,,,,,0.9945647838020356,0.0,,,medium,high,21.29876438523365,-73.50203230964588,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
62,06/20/2025,7:15:54 PM,4,2,Cole Noreuil,,Right,Normal cornbelters,Enrico Veach,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,0,1,Fastball,,BallCalled,,,,,,,91.15991057674124,-1.2343797229446425,-3.850669854214853,2029.4709083939329,227.376619376535,1:30,4.883628883835382,3.3241731260075187,6.000000192000004,-18.44635434664903,15.858016855853393,14.922006852245982,2.196434221755293,-0.9834876259942952,81.61389327994435,-4.72924507917328,-1.0223224133524027,0.4215472437059929,,,,,,,,,,,,-9.368204019839212,8.993081766002307,-3.0186903423294127,50.000000000000014,4.772153291482985,8.405783611858128,-132.1932434397563,-3.462947708301609,-16.24581162160883,33.43528650658427,-16.578753843208705,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,7876798c-67ad-4665-bfb8-c07951f4f43c,91.40837241756194,4.884679737967681,3.331219879705512,-1.2478810880953992,-3.934693833690397,81.81456875174615,2.196256395218376,0.9779697741042034,-4.7308880714803845,-1.106350371843294,0.4213769351270374,15.712666825596664,14.829214765501996,-8.152581298028446,75.11418103882099,2008.9609398835248,-287.7987318241685,98.98939332288144,-0.6703327027982745,-0.1418097350564756,-0.7283845595579113,,,,,,,,,,,,,,,,,0.9973313911810412,0.0,,,medium,high,22.397237065061123,-7.112703480340692,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2
63,06/20/2025,7:16:12 PM,4,3,Cole Noreuil,,Right,Normal cornbelters,Enrico Veach,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,1,1,Fastball,,BallCalled,,,,,,,90.50677163422996,-1.1743988332759574,-6.113569124073001,2049.5048411105718,224.66333282182995,1:30,5.020797173588817,2.6808626255542314,6.000000192000004,-18.249625004810117,16.738220757449206,14.065575563848991,2.402119392757152,1.8505805643189623,81.00351757351011,-4.625867238457903,-3.463493437972246,0.4257259508164507,,,,,,,,,,,,-9.639237970707423,9.440791559541784,-2.1891460914945005,49.99999999999997,4.913989097646911,13.551727995646164,-130.8126352502347,-3.293111104578288,-16.39596141699791,32.318278536054414,-16.115637642383824,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,150f4d37-0924-4dbe-851c-3a46090e41f6,90.76064966026485,5.02229100096891,2.6878657896167,-1.1929040504370778,-6.195532955222065,81.20584552000031,2.4016502763779,-1.8558966876699188,-4.631617445286857,-3.5439705001445625,0.4255525950538067,14.842493429095336,15.793224823345046,-14.641465779222736,80.35174306922579,1982.950225724816,-518.0525996784203,96.75264902766996,-0.6881527081244373,-0.252769639420662,-0.6801127551282592,,,,,,,,,,,,,,,,,0.9973118216099506,0.0,,,medium,high,17.683431237696784,-52.92750401974851,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,06/20/2025,7:16:32 PM,4,4,Cole Noreuil,,Right,Normal cornbelters,Enrico Veach,,Right,Springfield lucky horseshoes 2025,Windup,3,Top,2,2,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,89.09464533895475,-1.0826869855314885,-4.229116521837801,1964.760377739385,228.1187693626938,1:30,5.025677286382282,2.6808676455032256,6.000000192000004,-20.26445360007647,15.670403991011431,14.919277769790549,2.3278628387852,0.0135269671000886,79.78447971567071,-4.920387054848479,-1.4033573773850478,0.4314490196242757,,,,,,,,,,,,-9.491131962778768,8.839293715272781,-2.344404982089845,50.0,4.925493825756694,9.069379951040744,-129.1471841346128,-3.10014063223764,-15.713139577014628,31.850899444107142,-17.54006741664399,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,d4be1b38-fe66-48c3-a501-781656580820,89.33874084968106,5.026384031767869,2.6879530162160643,-1.0921605658178322,-4.313921735463141,79.98212268757736,2.3279919197398296,-0.0191460811777778,-4.917283202668879,-1.4885839360497302,0.4312742048019592,15.71790959480232,14.557487761194253,-10.3934702057824,75.5051932281936,1932.522662651637,-354.4566267859,98.35920372514636,-0.6566349223215693,-0.1804070515681566,-0.7323140545778369,,,,,,,,,,,,,,,,,0.9939968163542154,0.0,,,medium,high,22.045326094625764,88.12562164010355,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-1
65,06/20/2025,7:19:06 PM,1,1,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,3,Bottom,0,0,0,Cutter,,StrikeCalled,,,,,,,85.77378641690684,-0.1621972001146764,-2.634401184845358,2457.6993551074424,146.97342976686784,11:00,6.029882831110607,3.4455346884950067,6.000000192000004,-29.48912005626732,9.302660526003322,-4.960637965867668,3.421551097143884,-0.5820255579820949,76.8387394992627,-5.7450298502814405,-3.5758636705325397,0.4482717594664368,,,,,,,,,,,,1.764159221907869,5.09351637009001,-3.227936105803857,50.00000000000002,5.999635967887799,5.8829885675242295,-124.5233030106178,-1.2653638519075208,2.702468520810241,30.685945040661814,-24.371427532694906,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,15592a28-1b88-4ce9-a10e-90cd2037ac2a,86.0239820846745,6.026398073521649,3.446660384053989,-0.1222804563504322,-2.647922504611092,77.03646469886132,3.4250565007422504,0.5813642199363885,-5.691154688700214,-3.585687833786639,0.4480709500181562,-4.830961933324508,7.445457764154599,-71.91634809470374,81.25026802068169,762.8826536571863,-2336.2996761641066,31.04051974753583,-0.260249276278038,-0.9506043411326732,0.169179492895781,,,,,,,,,,,,,,,,,0.9974173342086284,0.0,,,medium,high,16.8747587813866,49.24313849773614,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
66,06/20/2025,7:19:21 PM,1,2,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,3,Bottom,0,0,1,Cutter,,BallCalled,,,,,,,86.78215783066123,-1.9096212339985263,-1.888072784246807,2302.9986853114337,158.90985962829805,11:15,6.108215126526908,3.00999099459674,6.000000192000004,-28.3586213772602,9.507439086391742,-4.169762449598029,1.968584785680313,-0.9071124264428488,77.97769566487851,-7.259737592131508,-2.680132252242356,0.4428907240298834,,,,,,,,,,,,1.6020641694132969,5.809321806317607,-2.853734499925137,50.00000000000001,5.936144111126421,4.283926845049707,-125.99061213896536,-5.091511665063667,2.5147398505166545,31.191414508463325,-23.055230671166942,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,e7e8c68e-44e6-4df1-9657-740a437ddb3f,87.02681791754546,6.105112430805295,3.01124826795672,-1.8733899759140176,-1.9034303438067093,78.1748339750261,1.971783471469704,0.9063154116462908,-7.209742591753753,-2.692312542897449,0.4427000870009446,-4.022947644174411,7.757819928742561,-71.60034467814764,50.136652964771386,726.926146621625,-2185.264588534768,31.56433181043362,-0.2945000988989031,-0.9488779140311386,0.1135799102502351,,,,,,,,,,,,,,,,,0.9953642496613018,0.0,,,medium,high,44.87701233170578,28.89105216187805,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2
67,06/20/2025,7:19:39 PM,1,3,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,3,Bottom,0,1,1,Cutter,,Foul,,,,,,,85.4068989824167,-0.754666716671117,-3.376949687204529,2279.361906020585,153.6356619366194,11:00,6.129078331664653,4.063201721885071,6.000000192000004,-28.829710196361177,10.350082637202531,-4.587279428388007,3.023959259747114,-0.5387734996864667,76.58866290179645,-6.201816835816968,-4.246188451838978,0.4505080856999002,,,,,,,,,,,,1.3032170701998984,5.867586398642371,-3.785166720724973,50.00000000000003,6.050854011651226,7.452093876420467,-123.89743821289196,-2.522546154356843,1.9766717422871216,30.34129274252071,-23.27431024492032,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,cc878b32-b173-41cc-a65e-e1b26346de56,85.65628182077039,6.126041717428387,4.064290007142851,-0.7199719501477585,-3.390033958821677,76.78649500352151,3.0271062343834525,0.5381278725834455,-6.153036384485456,-4.255872868388805,0.4503069954802489,-4.461651045706488,8.534661746864852,-70.18886056516013,50.28501004523344,772.5232276596917,-2144.4576380390563,33.89208293861496,-0.303669109873811,-0.9408148975267157,0.150507143685085,,,,,,,,,,,,,,,,,0.997130554364152,0.0,,,medium,high,44.74349095928992,22.472348568127604,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2
68,06/20/2025,7:20:05 PM,1,4,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,3,Bottom,0,1,2,Cutter,,InPlay,,GroundBall,Single,0.0,0.0,,85.38985460927083,-1.9364458625960523,-2.717263789929766,2390.543381265897,146.02938318519165,10:45,5.995220608164426,2.4700070239550267,6.000000192000004,-30.411742611004016,8.771656082764437,-5.391073163355194,1.6584759068895003,0.5065519168768279,76.77817640080048,-7.665065097641228,-3.740055605923087,0.4505288161796438,83.166640456324,-2.4683770224866497,1.352108389633716,831.2212223522857,,,,22.2478098503015,,2.660374690240597,0.1853239510984573,1.969783383077397,5.425771478805035,-2.245395146067224,50.0,5.819693695700055,6.0458687600534935,-123.88908878135784,-5.129833321593536,2.987460973687179,30.32453649428689,-23.94508355636926,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,468f4b7b-186c-44b9-bdc3-022d33bb2054,85.62971634317037,5.991369883062236,2.471046233832565,-1.891369498982648,-2.729952485194478,76.96836335357716,1.6623243832554186,-0.5071568385106417,-7.606403410625647,-3.749031926669336,0.4503339363036033,-5.268968974405778,6.8681967150119725,-73.51383775387254,54.54725329164499,678.3973812064362,-2292.2640883821477,28.37837566650621,-0.2353487472653742,-0.9588883039504992,0.1585691890234486,1.960625167516881,83.06633857538563,-3.581819289602803,0.4942868697811543,0.1981980228136799,1.5757751085339806,1.0326457795085973,22.223831484000133,0.0713852507022647,-1.6821226715709643,-0.0291125803205833,-0.8138385265152039,0.0882996309927633,-0.5743431273429704,,,0.9968174586012868,0.0,0.9928622012892824,46.0546744802297,medium,high,40.907472037519526,-80.14017728089999,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-1
69,06/20/2025,7:20:43 PM,2,1,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,3,Bottom,0,0,0,Cutter,,StrikeCalled,,,,,,,84.46410155045821,-0.1251288475658485,-1.422968954237312,2534.9394001043875,140.30502562909956,10:45,5.86017756925986,1.8588477582453389,6.000000192000004,-32.65981047821318,7.277439370302474,-4.807726236326417,3.022196539165606,-0.1354335673624378,75.73041852373491,-6.310430349712758,-2.3370244555405497,0.4548420414215899,,,,,,,,,,,,2.106134942559969,3.983738168317912,-1.7401411659226214,49.999999999999964,5.831127829210002,3.1949572007314178,-122.71560406085857,-1.2641542884818902,3.133941363175844,29.759153558925732,-26.24622341804381,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,df167625-3a6c-4979-99d6-df6ae757b9dc,84.70661908266203,5.8554892557457725,1.860617375772534,-0.071157112134049,-1.4440818464352878,75.91843849008137,3.0266149670839804,0.1343238069660566,-6.242745001254131,-2.3536554139932773,0.4546415521447718,-4.606665057214169,5.252719276637871,-76.0935178698324,20.31694679908332,609.2418876655337,-2460.638552188299,24.0337850932628,-0.1849293006832449,-0.9706893001414436,0.1535038642501227,,,,,,,,,,,,,,,,,0.995161285589602,0.0,,,medium,high,71.71474788082503,-62.65715378904842,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
70,06/20/2025,7:20:59 PM,2,2,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,3,Bottom,0,0,1,Cutter,,InPlay,,GroundBall,Out,1.0,0.0,,84.87724027528844,-1.4722010151071063,-1.747344530871474,2545.9349393916464,157.65231982451917,11:15,5.7694664208323,1.2722431908859408,6.000000192000004,-31.218716069185064,8.35074029580906,-3.881152870371822,1.7987144429716435,0.6756608360636831,76.27785119529683,-7.365743630769612,-2.484839934681391,0.4527428123334641,,,,,,,,,,,,1.493562243404179,5.0325633875955225,-1.1276283739883393,50.0,5.631436718470807,3.879170939901795,-123.26040044457744,-4.1260561216985225,2.2433687575988004,29.908794846373244,-24.61501043364766,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,ddbba09d-99ee-403a-b61d-eb44e31d6d01,85.11865670315028,5.765456771382194,1.2742520110989557,-1.425995370504246,-1.771454910757981,76.46714782573818,1.8026565268684775,-0.6769952754794982,-7.305761466112768,-2.5047904075238336,0.4525440155619643,-3.652121866624475,6.43471110413058,-75.77708297106268,25.26684620543908,625.5237680403525,-2467.894797440066,24.569511119943307,-0.2272418417306072,-0.9693471577988446,0.0934196608545729,,,,,,,,,,,,,,,,,0.9969830340709196,0.0,,,medium,high,67.25983841510484,-60.84984229355514,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-1
71,06/20/2025,7:21:38 PM,3,1,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,3,Bottom,1,0,0,Cutter,,StrikeCalled,,,,,,,85.21597907474761,-0.3836806906667173,-5.29158549223325,2347.8868478407744,148.09886918799023,11:00,5.989348918302483,4.290677965672467,6.000000192000004,-30.12953800683086,9.45858249611069,-4.357126719261542,3.120431994752846,1.004412585468561,76.35756362007515,-6.065492786556015,-6.113132207388864,0.4528495747063129,,,,,,,,,,,,0.4901803830499058,5.258038321949808,-3.855911533672826,50.00000000000001,5.940584347952069,11.553974311218068,-123.3068360770773,-1.751796675172801,0.7356278468385915,30.29068696106337,-24.283159735810017,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,99642245-a63f-46d4-b1ce-e3ccbc390ced,85.46546341907649,5.985877297437336,4.2921282398995455,-0.3436711676557482,-5.308997783788175,76.555155393578,3.123969396117407,-1.0053333536620417,-6.010992191415626,-6.126870779691942,0.4526482799071644,-4.189713377233036,7.548489724816603,-74.70781776221486,35.29705198464311,619.2350266116555,-2264.756197051009,26.37414265432479,-0.223906253264146,-0.9645934168990232,0.1393754993687179,,,,,,,,,,,,,,,,,0.9797507525898708,0.0,,,medium,high,121.7673467861788,-2.1061583602844256,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
