PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,VerticalArmAngle,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
1,05/30/2025,7:49:28 PM,1,1,Cayden Rose,,Left,Kcl bluecaps 2025,Kam  Ross,,Left,Kcl groundsloths 2025,Windup,1,Top,0,0,0,Sinker,,StrikeCalled,,,,,,,69.05300970574885,0.066952753370795,2.464576567822426,1344.898751452221,136.9103835830844,10:30,5.30258786229956,-1.6090788521325212,6.000000192000004,-44.0727984525234,15.57150226887002,-10.5312788621645,1.69213757705403,-0.1947098184881072,62.29409275181895,-8.249349702044862,0.4650763517608988,0.5558479368782844,,,,,,,,,,,,6.53311200668558,8.40079584684053,1.4143007593891823,49.99999999999999,5.282531837532153,-4.053292681826429,-100.28653950088643,-0.9841494708724188,6.514692362153489,19.37158646500197,-23.796939185410366,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,88036a9e-5cf5-4d0f-9402-e8014f4591a6,69.2667762005097,5.298987522248394,-1.6161794898430253,0.1074062395141928,2.5489558876844187,62.45511278840399,1.6962447715670574,-0.1893800060630598,-8.185402560858272,0.5470161834876262,0.5555917945759031,-11.324976521033054,13.087091495541111,31.8975932229762,14.5979939577243,1141.8108117894124,710.6480997923978,84.89938819234428,-0.6200084248179506,0.5284026764282742,0.5799829003498295,,,,,,,,,,,,,,,,,0.9942659786731092,0,,,medium,high,76.86180543804814,-50.06253094818128,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,41.46911079285299,Sinker,Fastball,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
2,05/30/2025,7:49:40 PM,1,2,Cayden Rose,,Left,Kcl bluecaps 2025,Kam  Ross,,Left,Kcl groundsloths 2025,Windup,1,Top,0,0,1,Fastball,,BallCalled,,,,,,,75.76485747157065,0.6854945168399112,-0.1566886028293392,1721.009187146737,138.89745363575878,10:45,5.70613273256224,-0.4267491634842077,6.000000192000004,-34.14878374092977,15.42643656222171,-10.748592929529556,3.497527659122359,-1.468091045695589,67.92727791754017,-5.787330145562732,-2.2005582797333387,0.50676177522162,,,,,,,,,,,,5.763876308959087,8.112661325469391,0.4457214776159423,50.00000000000002,5.742245066969065,0.5954468501900744,-110.10869088319122,0.3823282461959568,6.9106556255820335,23.813240947771074,-22.44729529390077,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,b04a8b7f-03a8-4ddf-86b5-0b00ea82e802,75.99604752636579,5.704709806620514,-0.4339105883031135,0.700469043330063,-0.0713245691003738,68.10899130978967,3.49980994185035,-1.4625821693915022,-5.751683234682255,-2.1171238274774207,0.5065237954164005,-11.548594735857566,13.418035232719356,34.35881464484081,40.79728013088677,1420.7264572041247,971.2924153125508,82.55193916538869,-0.6220570747250218,0.5643737538222312,0.5427036592664105,,,,,,,,,,,,,,,,,0.9878506799429057,0,,,medium,high,53.28244788220191,-61.10366607135781,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,43.56196494120862,Other,Other,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2
3,05/30/2025,7:49:52 PM,1,3,Cayden Rose,,Left,Kcl bluecaps 2025,Kam  Ross,,Left,Kcl groundsloths 2025,Windup,1,Top,0,1,1,Changeup,,InPlay,,FlyBall,Out,1.0,0.0,,63.83517572875191,3.327251243649132,-0.8136816366203777,1290.953845618821,257.56634618642204,2:30,5.457375632809946,-0.5768223072282416,6.000000192000004,-65.4920098777471,4.647038839555577,4.810454382030012,3.0958271076875303,-0.9322324969351188,57.46302094670434,-9.058774995620205,0.1019307466543561,0.6027697624642697,82.3285085398909,44.51796658301695,-3.037141293444644,3603.499337213865,-2.587473584471562,109.96956388201912,97.85719542372256,286.8645771911894,,-0.8714986000801441,5.703549573375469,-2.889026746395316,1.3513554093385869,0.6403282331558379,49.99999999999997,5.690925749790371,1.204532415004964,-92.60630938270822,3.877290550620471,-2.44767783782409,16.97148496519345,-31.029137137339283,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,c162e662-c123-4b0a-8117-c7bab866f8e6,64.01910783762541,5.44606582727783,-0.5814820781223965,3.460583864539426,-0.7572605515695792,57.57898767841501,3.106251961971468,-0.92893192359943,-8.902803227878882,0.1515653499004398,0.6025189539840778,4.276611420160333,0.727896110061801,78.27103083476976,64.28095228838964,262.4281439409143,1263.9989322723934,20.328235965331423,-0.0437685130253976,0.9791201572094106,-0.1985145712882684,-3.11026499333966,58.620294010235824,57.7232249638532,0.8312972032489082,6.344361921160863,5.14344934759206,-4.363191138928909,286.831393348366,9.417624894678188,7.771212016339318,1.1294791620961728,0.9822776528048148,0.1829269701939914,-0.0408452736055234,,,0.9703022396368322,0,0.983928560528987,48.66208088120391,medium,high,32.14714294044936,54.77181099973349,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.28848177645787,Changeup,Offspeed,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1
4,05/30/2025,7:50:23 PM,2,1,Cayden Rose,,Left,Kcl bluecaps 2025,Brandon Schultz,,Left,Kcl groundsloths 2025,Windup,1,Top,1,0,0,Changeup,,InPlay,,,Single,0.0,0.0,,64.74227792503311,1.583268292088322,0.2315301707655564,1271.570520461535,256.5661737985316,2:30,5.3869123708388,-1.1532079479906376,6.000000192000004,-63.04490837008411,4.973153007031236,5.291728768625643,1.6050359447408684,-0.4970466809422798,58.57224508648039,-10.303988803579188,1.2387909728043929,0.5935859971637312,28.275376059969744,-59.47731737530448,-48.34612547222997,2272.638360442303,,,,4.742583667353652,,-3.119554693054833,0.0622086009983576,-2.7841641098561576,2.137548025059688,1.131295143877714,50.000000000000014,5.47953149871416,-0.5036993463243188,-94.05145264460133,1.1266150083181306,-2.432184813079253,17.5501984831295,-30.306734428329094,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,3f4c54d1-e5bc-4852-b96d-f9fbed008941,64.9217991666033,5.375952676280051,-1.1573485752440245,1.711868266305978,0.2814036965938949,58.68659153449753,1.6149849101544815,-0.4941713722169714,-10.155513184099368,1.282168960932176,0.5933430778704918,4.819683171678001,1.168624902089043,78.08669115170534,75.05646481694235,262.49215790047106,1244.1822437036994,20.64314591102629,-0.0479586043558763,0.9784610634509724,-0.2007832651856938,-10.729771203602592,9.54439364553371,-24.357205323890227,0.617948077441275,3.8732125281778975,2.12356912965107,-0.258089525973994,4.735555895397302,-0.0007340625559577,-0.0066262371330978,-0.0113771671352641,-0.9181979940437772,0.1124327205962936,0.3798306557839948,,,0.9940145745493774,0,0.994690911559634,-0.3229050153075561,medium,high,22.449181664751897,53.0772848098609,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,41.91808821920536,Changeup,Offspeed,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,-1
5,05/30/2025,7:51:04 PM,3,1,Cayden Rose,,Left,Kcl bluecaps 2025,Bennett Summers,,Right,Kcl groundsloths 2025,Stretch,1,Top,1,0,0,Sinker,,BallCalled,,,,,,,66.9759674866872,3.8498835210306384,-0.0886481094962799,1190.3450623304668,140.92296035603562,10:45,5.174856261373445,-1.033074418815115,6.000000192000004,-49.05724796102709,14.723121282408265,-9.077775146719176,4.670208356961213,-1.8719447773665236,59.80664098854224,-5.4633723017128695,-1.816066501278896,0.5747977203108992,,,,,,,,,,,,4.884079858358515,6.622693290600299,1.0455345295626104,50.00000000000003,5.46060615492958,0.369312488971294,-97.11621314945408,5.35159905450685,4.550392430050695,18.6771052693375,-26.00382831811445,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,0915eab8-c332-4ef3-be5f-54c43aa6bdc4,67.20382231474692,5.170401028165241,-1.0403150795986966,3.899774141905665,-0.0027108787979925,59.97558619842239,4.675287747727063,-1.8664920146981745,-5.384805109648734,-1.7333265295080067,0.5745041757029165,-9.88388903580846,11.757234560114153,37.61620292174827,26.51401927737712,942.8926341270268,726.5499624413452,79.21170624936471,-0.6149197451768661,0.6103691991790179,0.4993226889349036,,,,,,,,,,,,,,,,,0.9960328280570228,0,,,medium,high,66.1373826503606,-59.31753818757935,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,40.77698179255504,Sinker,Fastball,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
6,05/30/2025,7:51:19 PM,3,2,Cayden Rose,,Left,Kcl bluecaps 2025,Bennett Summers,,Right,Kcl groundsloths 2025,Stretch,1,Top,1,1,0,Fastball,,Foul,,,,,,,74.81065720259623,-0.6551300950145412,3.2661187125652447,1619.5193701615276,131.31850598059677,10:30,5.318921603556265,-1.341325083760966,6.000000192000004,-37.22105524754451,13.666356961083345,-10.848642149124652,1.6072758831824685,0.7934236857659859,67.36568924298841,-7.679863392787764,1.2083323002072106,0.5134246379218332,,,,,,,,,,,,6.975506311936253,7.6148235764708705,1.0812776516348377,50.00000000000004,5.243918255774861,-5.901949456349582,-108.56652480356873,-2.250581827639417,8.153138124194607,22.675027891187472,-23.27366219704397,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,c599f62c-ae46-49f4-82f8-d226c5802fc4,75.02958397865994,5.316400117001497,-1.348675484008029,-0.6264945388650183,3.354674958126616,67.5360118172577,1.6104049099452993,0.7991318835841624,-7.631204611850275,1.2951039318400903,0.5132017403808796,-11.68288682325659,11.630257550839984,39.88087207168307,64.44558912288531,1242.7855596773722,1038.4252707757992,76.73792500261477,-0.5066577639139658,0.6411934861095417,0.5763408918655633,,,,,,,,,,,,,,,,,0.9888881282049248,0,,,medium,high,31.998969789403247,-55.35890917616279,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,41.55656824014466,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,05/30/2025,7:51:35 PM,3,3,Cayden Rose,,Left,Kcl bluecaps 2025,Bennett Summers,,Right,Kcl groundsloths 2025,Stretch,1,Top,1,1,1,Fastball,,BallCalled,,,,,,,69.97816974053475,-0.5886772370059812,1.5551035450069903,1337.5112458867216,134.9577443321676,10:30,5.534019364612345,-1.4972353311957618,6.000000192000004,-42.92812848311889,15.107641784245786,-11.050225893856366,1.409341400383049,-0.9724291302764976,63.21261954853978,-8.679453432408517,-0.5444516851530431,0.5483014556731932,,,,,,,,,,,,6.50703488864855,8.373461786260142,1.3769294670854704,50.00000000000002,5.461204195197247,-2.48049817049662,-101.67927748875982,-2.132571947397881,6.6680067746211,19.96248513828692,-23.593443999388526,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,4d3fca3c-0940-4452-ab7b-c700c1d6968a,70.19012495792983,5.530409670546239,-1.5044257269707937,-0.5481903748964445,1.6401031145974474,63.37139387679155,1.413409871612978,-0.9670168166894808,-8.617247862737822,-0.4622583793207507,0.5480499983819558,-11.847707683329752,12.667590371062344,29.54184685309331,5.296242290781687,1163.6291830157045,659.4721050261752,86.99958124421305,-0.6147260757909662,0.493059110384503,0.6156334667718137,,,,,,,,,,,,,,,,,0.9655119683827226,0,,,medium,high,85.23338193829647,-49.7045358408697,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.68647669752889,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,05/30/2025,7:51:49 PM,3,4,Cayden Rose,,Left,Kcl bluecaps 2025,Bennett Summers,,Right,Kcl groundsloths 2025,Stretch,1,Top,1,2,1,Fastball,,InPlay,,LineDrive,Double,0.0,0.0,,76.34815501882919,-0.7746266577665809,2.25099494945356,1763.066520127621,133.5020452441146,10:30,5.486705887856258,-0.7866378777991332,6.000000192000004,-34.08130932471124,14.713973806022535,-11.569520828849504,1.9260636543728675,0.3423728260811712,68.69242857924682,-7.213379393120769,0.0535999759163715,0.5027596828349843,,,,,,,,,,,,7.024211847828213,8.22352322975868,0.6098861946616992,50.00000000000005,5.403830057515514,-4.039031548734262,-110.886493754452,-2.4419987726560626,8.561238304306727,23.72743627718621,-22.151068560344576,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,013ee8ad-0aeb-4cee-b930-fa125be9ab28,76.57020707250692,5.485071191439581,-0.7940017162475063,-0.7567882446053935,2.339477028205334,68.86781693611279,1.928397737499289,0.3480020820548383,-7.176143806877847,0.1408925376554612,0.5025415069859792,-12.402005358131326,12.830688785424533,35.43717693544658,25.45673946975758,1436.4615301911497,1022.2435261109848,81.47517486108069,-0.5608591903348326,0.5798099586378561,0.59098001698985,,,,,,,,,,,,,,,,,0.9950747267920238,0,,,medium,high,112.91106552278184,-8.85729727061959,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.441386143786744,Other,Other,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
9,05/30/2025,7:52:27 PM,4,1,Cayden Rose,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,1,Top,1,0,0,Fastball,,StrikeSwinging,,,,,,,76.1981497866804,-0.2183020480992722,1.7739014306585734,1777.8914609378853,132.37943084903762,10:30,5.424475791896276,-0.9583942186668456,6.000000192000004,-34.32530240174308,14.652718839658796,-12.250526302772816,2.361046977050528,-0.3300917221627455,68.472717957767,-6.712086917461065,-0.5542068840972149,0.5037002194303181,,,,,,,,,,,,7.234578923694713,8.002781182022213,0.8209426891934142,49.99999999999999,5.38682812084252,-3.0908549820120177,-110.70566887545336,-1.3683167268360723,8.783404615572922,23.762655977458405,-22.45798097814024,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,51f2e5d5-4559-4c4d-918a-8e27aeb58c43,76.422960828562,5.422809010986357,-0.9662311692462668,-0.2003806934151789,1.8666645942384217,68.64737901065892,2.363431550021123,-0.3241495439224862,-6.674805059813682,-0.4639029592988258,0.5034753295123879,-13.12078382425166,12.72888811291962,33.60716081221078,27.448524643163697,1480.7205809178463,984.0551855064653,83.28520685603196,-0.5613733088766115,0.5534956475843299,0.6152256303065793,,,,,,,,,,,,,,,,,0.9756298045872186,0,,,medium,high,65.29632782115267,-65.09063873725155,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.116080686406065,Other,Other,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-1
10,05/30/2025,7:52:44 PM,4,2,Cayden Rose,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,1,Top,1,0,1,Sinker,,StrikeSwinging,,,,,,,70.2996904500263,1.494933236321151,1.1464570014648554,1461.343512367338,135.7302483851026,10:30,5.204117250403855,-0.7845739850451968,6.000000192000004,-42.63833797532647,14.96293467129066,-10.972926646394688,3.040897347041279,-0.6333324759624277,63.095982158387095,-6.583697957596715,-0.9402220487097538,0.5462451096052715,,,,,,,,,,,,6.333805315806197,7.582624127804808,0.6975198480394598,50.0,5.301292991987375,-1.7648733758883683,-102.12336227935737,1.5822135180637895,6.536934494178382,20.379785851927064,-24.34824586359313,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,dacdef0a-b909-42fc-a586-b4d4a7ac6822,db764a77-7020-4fec-97af-f7a452a347a5,70.51998820437946,5.2009508739589005,-0.7921432207813309,1.5303497975852796,1.2368803575011722,63.26455958061429,3.0447283626814525,-0.6275570350602376,-6.523861205584848,-0.851697735386902,0.5459877545945331,-11.821693801706234,12.490971751637137,34.574997418635924,1.9852982938240296,1203.246985313854,829.2897885969838,82.33840812449536,-0.5895935176613396,0.5674844973674644,0.5747528418192673,,,,,,,,,,,,,,,,,0.5846691016228187,0,,,medium,high,88.21323153555836,-46.71250439110031,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,40.93682720173068,Sinker,Fastball,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1
