Pitcher,PitcherTeam,TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ABS_Horizontal,ABS_RelSide,differential_break,xWhiff_xg,xWhiff_rf,xWhiff_nn,xWhiff,stuff+
Ab Trier,Danville dans 2025,Sinker,BallCalled,Walk,85.17743770542582,1922.7797116208808,5.118040750837278,2.829904110034434,6.000000192000004,5.8885393908473205,15.92092394833168,1.8592948389108173,-1.677143061295412,15.92092394833168,2.829904110034434,10.03238455748436,0.00061763084,0.0,0.34170502,0.11410755169345066,49.303977718025884
Logan Barnett,Normal cornbelters,Fastball,InPlay,Out,87.36480689857113,2058.695687096856,5.617177436694996,4.692473080543127,6.000000192000004,12.786167876942836,9.239821316028388,2.022936000953387,0.1649579010442173,9.239821316028388,4.692473080543127,3.546346560914447,0.017270498,0.03,0.402325,0.14986516743898393,64.75424953442392
Eli Woodall,Normal cornbelters,Fastball,InPlay,Out,88.74510611731387,2173.1758539629286,5.309603316062939,3.215390940466415,6.000000192000004,17.574953669457987,14.424752367570912,2.7329938187071168,0.0851258071678492,14.424752367570912,3.215390940466415,3.1502013018870745,0.0030997677,0.0,0.6873143,0.23013801321697733,99.43881283338283
Eli Woodall,Normal cornbelters,Fastball,BallCalled,Walk,89.36292081033551,2189.547932734997,5.339502816792278,4.018867951060697,6.000000192000004,17.737531625815002,14.5052135596605,2.9271863111111327,-0.8675162043340062,14.5052135596605,4.018867951060697,3.2323180661545017,0.026670216,0.1,0.6789915,0.26855390407145024,116.03768116941917
Eli Woodall,Normal cornbelters,Fastball,InPlay,Single,88.88991128591346,2117.5226555444906,5.53481427722297,3.288473647437465,6.000000192000004,17.496809367254688,14.179665797391005,3.062874314426914,-0.7886739930648426,14.179665797391005,3.288473647437465,3.317143569863683,0.019751826,0.01,0.50002176,0.17659119399885337,76.3021216817395
Eli Woodall,Normal cornbelters,Fastball,InPlay,Out,88.94185120283983,2235.518604647915,5.485454580738516,1.9993586606414155,6.000000192000004,18.70781386189738,13.320590189519535,2.51663294918585,-0.7905170052032369,13.320590189519535,1.9993586606414155,5.387223672377846,0.24024265,0.12,0.8693471,0.4098632468779882,177.09510099558054
Jake Fenton,Normal cornbelters,Fastball,InPlay,Out,84.12676413298816,1954.5877628389403,4.635266535984543,3.7715287927884633,6.000000192000004,16.436560590406966,10.521194990278872,2.596712098595747,-0.0408607304988888,10.521194990278872,3.7715287927884633,5.915365600128094,0.19304436,0.07,0.40256718,0.22187051415443423,95.86656381468076
Theo Nagy,Danville dans 2025,Fastball,InPlay,Out,83.93354589273103,2150.8877434158367,5.6242238018403645,-2.513412389722625,6.000000192000004,16.270457441288592,-16.89250209264879,2.4822152234110644,0.8810465081753874,16.89250209264879,2.513412389722625,0.6220446513601985,0.010625708,0.0,0.85971475,0.29011348479737836,125.35321788846832
Theo Nagy,Danville dans 2025,Fastball,BallCalled,Walk,82.89661320385534,2075.7137671076457,5.890021306375096,-1.98536917572734,6.000000192000004,17.862611142928,-15.093581394448115,3.083382146113939,1.8714083538198,15.093581394448115,1.98536917572734,2.769029748479884,0.010295698,0.11,0.8025838,0.3076265040288369,132.92030260064297
Theo Nagy,Danville dans 2025,Fastball,StrikeSwinging,StrikeoutSwinging,84.27212498332783,1847.6913359770472,5.956223474598512,-1.7161620350668485,6.000000192000004,17.18886015781732,-13.919825439440082,3.860899524854718,0.6492394903655796,13.919825439440082,1.7161620350668485,3.269034718377238,0.7612111,0.62,0.11696197,0.4993910227219264,215.77856584821657
Theo Nagy,Danville dans 2025,Fastball,BallCalled,Walk,82.75299886429764,1890.0043915714325,5.771063416830892,-1.937944544930161,6.000000192000004,18.16423630834513,-13.727757230059604,0.9831680852454012,0.5036941116970864,13.727757230059604,1.937944544930161,4.436479078285528,0.052662056,0.02,0.29808795,0.12358333682020506,53.39830707499442
Theo Nagy,Danville dans 2025,Fastball,InPlay,Out,82.5441641986837,1868.3311094745168,5.770144434388413,-1.761106608852772,6.000000192000004,16.699804140323455,-15.028225123669117,2.1100298203583647,0.8383421706046849,15.028225123669117,1.761106608852772,1.6715790166543378,0.02257582,0.02,0.20443049,0.08233543686568738,35.57577464754925
Jake Fenton,Normal cornbelters,Fastball,BallCalled,Walk,83.96949917794348,1990.175032756987,4.806906648081592,4.348503345076738,6.000000192000004,14.461588456842469,15.212504973165723,4.939437325006876,0.1309409982824749,15.212504973165723,4.348503345076738,0.7509165163232545,0.1225945,0.06,0.38466546,0.18908665249745052,81.7012017447877
Jake Fenton,Normal cornbelters,Fastball,StrikeSwinging,StrikeoutSwinging,84.73620320688839,1995.830881591072,4.974856341071731,4.991590345099639,6.000000192000004,16.033097472110768,11.289916405229942,3.363875840006862,-1.0660020493742757,11.289916405229942,4.991590345099639,4.743181066880826,0.6925943,0.59,0.43173283,0.5714423743883769,246.91075810364126
Jake Fenton,Normal cornbelters,Fastball,InPlay,Out,82.91148420581739,1942.3384801822028,4.927107617734387,3.3626965831594853,6.000000192000004,16.72055381945961,11.171077646001008,1.9795790287604504,-0.1004606527660305,11.171077646001008,3.3626965831594853,5.5494761734586024,0.11642594,0.02,0.45450127,0.19697573671738308,85.1099439956085
Theo Nagy,Danville dans 2025,Fastball,InPlay,Out,81.9166436754504,2081.7795136698023,5.969584702635611,-2.1858812691352894,6.000000192000004,18.186123753947943,-14.665533163818209,1.5159315139483451,0.8024975286832859,14.665533163818209,2.1858812691352894,3.520590590129734,0.038156014,0.11,0.865131,0.3377623448272546,145.9414988421573
Theo Nagy,Danville dans 2025,Fastball,InPlay,Out,80.6021484476539,1896.633098096932,5.762038288084992,-2.137119107341253,6.000000192000004,18.7303403781982,-13.244363423327648,2.106336670706186,-0.55708382147003,13.244363423327648,2.137119107341253,5.4859769548705515,0.05222046,0.02,0.50427884,0.19216643288731575,83.03192369495504
Zach Courson,Normal cornbelters,Fastball,BallCalled,Walk,89.8622108947379,2273.025976954035,5.512306867276295,4.021997530594879,6.000000192000004,18.757691673740755,13.586994357847752,4.975773957761712,-2.0224542385683346,13.586994357847752,4.021997530594879,5.170697315893003,0.94730526,0.35,0.87087154,0.7227256019910177,312.2777278802766
Zach Courson,Normal cornbelters,Fastball,InPlay,Out,90.23627175215177,1889.839673352357,5.472024774587792,3.2787839937537107,6.000000192000004,17.05098576764346,13.17426670472402,2.45128445470826,-0.5150037450388828,13.17426670472402,3.2787839937537107,3.87671906291944,0.006259216,0.02,0.031622365,0.019293860370914143,8.336556588102244
Anthony Pesci,Danville dans 2025,Fastball,InPlay,Single,90.47507142274098,2062.591763980261,5.102402779195482,2.718856520409593,6.000000192000004,11.710051714555654,15.27945130975207,2.2071577722815943,0.1368241158749845,15.27945130975207,2.718856520409593,3.5693995951964155,0.02228294,0.03,0.23918189,0.09715494349598885,41.97903730500629
Anthony Pesci,Danville dans 2025,Fastball,InPlay,Out,90.0951895201726,2138.419359616318,5.023233071169772,2.8033857275535063,6.000000192000004,14.448605539824335,14.206029226428196,2.573019278085979,-0.6881331430294897,14.206029226428196,2.8033857275535063,0.24257631339613894,0.022201845,0.13,0.40684617,0.18634933702647685,80.51845319760422
Anthony Pesci,Danville dans 2025,Fastball,InPlay,Single,88.69193989495884,2012.4654943591524,5.279252808384294,3.051969503790889,6.000000192000004,13.060269425584128,14.91044293444262,2.7977277378186254,0.1363112714475016,14.91044293444262,3.051969503790889,1.850173508858493,0.0075893565,0.0,0.18646906,0.06468613989030321,27.94980658584814
Anthony Pesci,Danville dans 2025,Fastball,InPlay,Out,88.87170747164907,2069.260217219748,5.1834419038828345,2.6015155515546824,6.000000192000004,14.002812576459416,14.42468835904793,2.266802166117917,-0.5490383014470674,14.42468835904793,2.6015155515546824,0.4218757825885149,0.002618061,0.01,0.29306197,0.10189334419245522,44.026421539358104
Anthony Pesci,Danville dans 2025,Fastball,InPlay,Out,91.99743929207054,2150.6125365832104,5.041666064856127,2.78460060632293,6.000000192000004,13.31598601162036,14.954695601950888,2.6323924661801987,0.6122084516227949,14.954695601950888,2.78460060632293,1.638709590330528,0.022201845,0.1,0.3375573,0.15325304381549357,66.21809464283182
Graham Kasey,Normal cornbelters,Slider,StrikeCalled,StrikeoutSwinging,77.37892565417843,2071.527409906258,4.974914957670838,-2.202361986,6.000000192000004,2.9430035183213903,10.453540054354375,0.9225105134191924,0.629651435,10.453540054354375,2.202361986,7.510536536032985,0.013543031,0.0,0.019266637,0.01093655607352654,15.771703252550214
Graham Kasey,Normal cornbelters,Slider,InPlay,Out,80.75340463,2305.118255136701,5.3351703502312215,-2.271612505,6.000000192000004,11.10756567087428,1.1540414472917455,1.9760073021333795,0.177822162,1.1540414472917455,2.271612505,9.953524223582534,0.0917945,0.11,0.021897258,0.07456391883393128,107.52928008504215
Graham Kasey,Normal cornbelters,Slider,InPlay,Out,81.66970126503202,2276.065717012178,4.859989006441344,-1.550412071,6.000000192000004,9.732105268,0.7921669102659923,2.616086415310701,-0.0211927470759057,0.7921669102659923,1.550412071,8.939938357734007,0.16227023,0.27,0.01898216,0.1504174646238486,216.9183424927422
Graham Kasey,Normal cornbelters,Slider,InPlay,Out,80.82199385,2069.6025362085047,4.904466358346185,-2.676995687,6.000000192000004,12.661367855630449,-3.75117219,2.467672136253113,-0.1088238757518932,3.75117219,2.676995687,8.910195665630448,0.010810502,0.02,0.05243718,0.027749226888020836,40.01740301272274
Graham Kasey,Normal cornbelters,Slider,InPlay,Out,79.50172117003528,2137.716438967276,5.119743039571523,-2.371147367,6.000000192000004,5.134014421545174,7.652041613310768,1.973230777889842,0.464729198,7.652041613310768,2.371147367,2.5180271917655936,0.01600721,0.0,0.020460216,0.012155808508396149,17.529997862245576
Keegan Shovlain,Lafayette aviators 2025,Slider,InPlay,Single,78.69847892819332,1906.4348815274368,4.8089215213923895,1.9996797475667007,6.000000192000004,6.923549347412802,-3.540089507,1.9514018949410217,0.613945456,3.540089507,1.9996797475667007,3.3834598404128022,0.010810502,0.0,0.042829163,0.01787988841533661,25.78474360479993
Keegan Shovlain,Lafayette aviators 2025,Slider,InPlay,Out,79.2246725,2108.0852843139223,4.865284061414143,2.055393840739487,6.000000192000004,6.297357877344162,-4.927023176,3.2398497001674667,0.014528534,4.927023176,2.055393840739487,1.370334701344162,0.010810502,0.0,0.02323349,0.011347997312744459,16.365046265394483
Jake Fenton,Normal cornbelters,Slider,InPlay,Single,77.32234063434761,2022.4274563268712,4.111976535939741,3.1783298743955246,6.000000192000004,2.672695268891097,-7.822246279,1.810029305303655,0.153969582,7.822246279,3.1783298743955246,5.149551010108903,0.013543031,0.0,0.022791235,0.012111421984930834,17.465987668195375
Jake Fenton,Normal cornbelters,Slider,InPlay,Out,77.41602802077419,2164.486223903402,3.9588536511108816,3.585262344817062,6.000000192000004,0.3416250496519524,-8.998377783,2.6956796251922746,-0.7528728066794914,8.998377783,3.585262344817062,8.656752733348048,0.013543031,0.0,0.012591367,0.008711465944846472,12.5628812994795
Jake Fenton,Normal cornbelters,Slider,InPlay,Out,75.92403344614807,2127.022097592497,4.085242775817235,3.058649586381028,6.000000192000004,1.6610603806308717,-6.573760848,2.2749711651408924,0.478968428,6.573760848,3.058649586381028,4.912700467369128,0.013543031,0.0,0.014515491,0.009352840793629488,13.487813583522842
Keegan Shovlain,Lafayette aviators 2025,Slider,InPlay,Out,80.56522807318358,2107.835110948821,4.798880557101573,1.8570924830079416,6.000000192000004,7.805096555383876,-2.821467787,2.7791758850605284,0.963429415,2.821467787,1.8570924830079416,4.983628768383875,0.017258307,0.01,0.0263866,0.017881635650992395,25.78726330863449
Owen Corbett,Normal cornbelters,Slider,BallCalled,Walk,84.19232826,1982.2008449105383,4.870799125174334,3.847076737675904,6.000000192000004,-8.525852609,-1.456071276,4.043955472548835,-0.2601641444025312,1.456071276,3.847076737675904,9.981923884999999,0.009138884,0.07,0.00999228,0.029710388022164507,42.84561065233071
Aiden Cline,Lafayette aviators 2025,Slider,StrikeCalled,StrikeoutLooking,85.69697760567065,2540.539701769468,5.397017671030474,2.429335047079209,6.000000192000004,-7.735153497,-6.094769391,2.4401712111378893,-0.2804934001307604,6.094769391,2.429335047079209,13.829922887999999,0.0785953,0.13,0.0019238091,0.07017303735328217,101.19715146389885
Aiden Cline,Lafayette aviators 2025,Slider,InPlay,Out,86.61029306,2653.0912632864524,5.582612279504546,1.9753445771053333,6.000000192000004,-4.265522419,-5.362308136,2.489853395007096,0.554475747,5.362308136,1.9753445771053333,9.627830555,0.0785953,0.13,0.0018843128,0.07015987194453677,101.17816551269674
Aiden Cline,Lafayette aviators 2025,Slider,StrikeCalled,StrikeoutLooking,83.49860924,2507.77014883228,5.433011016351439,2.386541081661026,6.000000192000004,-6.698801541,-5.461675291,3.024804991769662,-0.8943177225388501,5.461675291,2.386541081661026,12.160476832,0.0785953,0.1,0.002251591,0.06028229802226027,86.93362969082357
