PlayResult,TaggedHitType,ExitSpeed,Angle,xSLG
0,FlyBall,97.71252,26.350323,0.051043566316366196
1,LineDrive,95.79585,23.699694,0.9853156805038452
0,Popup,56.45058,38.065844,0.0010202089324593544
1,GroundBall,102.3487,-2.722439,0.974839985370636
1,LineDrive,87.3056,13.638288,1.0792170763015747
2,LineDrive,89.58556,17.671625,1.9754102230072021
2,LineDrive,108.31201,15.061886,1.9581881761550903
1,GroundBall,78.52515,-5.746355,0.940295398235321
0,FlyBall,88.77485,45.819895,-0.002452466171234846
0,GroundBall,87.68565,-8.331723,0.04040922224521637
1,GroundBall,88.43256,0.26763,0.8694051504135132
2,LineDrive,108.21673,15.838049,2.0081238746643066
0,LineDrive,102.26184,5.534008,0.002947789616882801
0,GroundBall,79.21447,-14.462985,-0.029493657872080803
0,GroundBall,74.19273,-52.822976,0.01606106013059616
1,GroundBall,105.70367,4.423845,1.0068072080612183
0,LineDrive,85.51866,16.295761,0.08259915560483932
0,FlyBall,92.75686,51.245823,0.007555866148322821
0,Popup,76.03306,70.273017,2.7817410227726214e-05
1,GroundBall,98.05272,-1.305403,1.050692081451416
0,GroundBall,80.66831,-12.217474,0.08766528964042664
1,GroundBall,40.25642,-76.941322,0.9778361320495605
0,FlyBall,102.82354,24.450407,0.019034497439861298
0,FlyBall,98.70342,35.02242,-0.01799176260828972
0,FlyBall,84.24448,47.321179,-0.02090432122349739
1,LineDrive,101.55973,13.00494,1.0018954277038574
0,GroundBall,,,1.5019162893295288
0,GroundBall,99.43125,-56.227479,-0.0048545124009251595
0,FlyBall,83.29327,40.655849,0.0010182594414800406
0,GroundBall,101.0455,-6.056174,0.11318901926279068
0,FlyBall,85.91527,49.760882,-0.0004375076969154179
0,GroundBall,70.31974,-51.765072,0.01549365185201168
0,FlyBall,85.85534,35.867042,-0.04756643623113632
1,LineDrive,92.83948,12.440115,1.006884217262268
0,FlyBall,105.11232,20.833553,0.014702037908136845
1,GroundBall,87.99206,-26.762382,0.03846446052193642
0,Popup,93.20631,58.36137,0.00017920511891134083
0,FlyBall,92.5221,41.570157,-0.006205103360116482
0,LineDrive,95.84618,18.064316,0.06784707307815552
0,GroundBall,90.49179,-12.415299,0.11480683833360672
0,GroundBall,90.0271,1.298712,0.13318631052970886
0,GroundBall,77.25688,-7.389111,0.07025348395109177
0,GroundBall,90.00495,2.515635,0.6126112341880798
1,GroundBall,95.50593,-0.644498,1.0039916038513184
1,LineDrive,68.32074,18.863127,0.9021663069725037
0,Popup,49.74118,63.250755,2.202076393587049e-05
0,GroundBall,69.49804,-76.298046,0.03247634693980217
1,LineDrive,89.30357,14.827255,1.0343762636184692
1,GroundBall,77.31952,-32.283542,0.8470026254653931
0,Popup,79.66097,67.547332,0.00019939235062338412
0,FlyBall,97.995,29.191129,1.0725369453430176
0,GroundBall,62.54391,-72.255662,0.005666707176715136
0,Popup,77.28345,74.762082,-0.00017665763152763247
0,LineDrive,96.54238,22.412945,0.05913006514310837
1,GroundBall,54.37531,-62.110036,0.908257007598877
2,FlyBall,101.60213,24.59078,1.6350131034851074
1,LineDrive,99.35758,17.000758,0.5808762907981873
1,LineDrive,89.67498,7.976145,0.9640986323356628
0,FlyBall,91.43326,40.172831,0.0025478084571659565
0,GroundBall,91.31056,-14.231337,0.04161759465932846
1,LineDrive,95.76266,14.248386,1.03769850730896
0,GroundBall,98.41243,5.653859,0.04340093582868576
0,GroundBall,85.25547,-2.998616,0.09762906283140182
0,LineDrive,105.60022,7.377332,0.034895364195108414
1,LineDrive,103.07891,9.867188,1.0495283603668213
0,FlyBall,89.54767,50.506648,0.003647779580205679
1,GroundBall,98.09164,-1.212562,1.19024658203125
0,FlyBall,100.60537,27.69319,0.09250030666589737
0,GroundBall,67.16203,-75.663218,-0.008597826585173607
1,GroundBall,101.30223,2.472459,0.9617182016372681
0,LineDrive,96.29294,13.326166,0.09006325900554657
1,GroundBall,96.95546,-0.586933,1.0386983156204224
1,GroundBall,94.63796,5.656206,0.917601466178894
0,GroundBall,90.69711,-24.100412,0.0570644848048687
0,LineDrive,106.12829,19.863,0.07368090748786926
0,FlyBall,96.19641,38.695179,-0.006156906485557556
0,GroundBall,99.25559,8.661748,0.055976659059524536
1,LineDrive,99.00111,14.484653,1.0156879425048828
0,LineDrive,94.14821,19.719502,0.3189992606639862
2,LineDrive,112.04857,19.073678,1.994983196258545
0,LineDrive,95.36608,18.22336,0.013970829546451569
0,FlyBall,100.68602,20.503292,0.08047428727149963
0,FlyBall,96.71092,28.460036,0.0702911764383316
0,GroundBall,91.91851,3.062507,0.5754260420799255
1,GroundBall,94.12227,2.941203,0.16755300760269165
1,GroundBall,97.07331,-8.818447,0.9062568545341492
1,GroundBall,94.97071,-6.228524,0.5558210611343384
1,GroundBall,86.13087,-10.949719,1.0040855407714844
1,GroundBall,,,1.5019162893295288
4,FlyBall,104.6478478,42.06473895,4.018077373504639
4,FlyBall,105.1775006,29.94060262,3.3879265785217285
1,,,,
0,Bunt,33.67857378,-37.89740399,
3,GroundBall,95.69370937,4.7614528,2.930917501449585
1,GroundBall,,,1.5019162893295288
0,FlyBall,87.74655581,38.76676458,0.0039205774664878845
0,Popup,85.87094971,49.78187213,0.0020595237147063017
0,GroundBall,,,1.5019162893295288
0,Popup,90.77068863,65.0329688,0.00017920511891134083
0,GroundBall,,,1.5019162893295288
1,Popup,77.86126251,50.26733639,0.9935705661773682
0,FlyBall,87.22834833,33.45418368,0.03635237738490105
0,LineDrive,98.88327466,8.163920183,0.07954216003417969
0,Popup,87.57043808,63.2565814,6.669801950920373e-05
1,Bunt,,,
1,GroundBall,86.91568332,10.39727581,0.98442143201828
2,GroundBall,108.8462777,11.48732244,2.001176357269287
1,LineDrive,97.44752788,11.23953202,1.011426329612732
1,,94.31877107,11.07583926,
0,FlyBall,95.98329087,32.15641641,0.03600528836250305
0,Popup,83.93470705,50.27956384,-0.0006061241729184985
0,GroundBall,80.33317019,-12.79055917,0.04508252441883087
0,FlyBall,72.68280794,31.81938188,0.014525475911796093
0,GroundBall,,,1.5019162893295288
0,FlyBall,95.53037667,16.78098871,0.010340479202568531
0,GroundBall,79.77849994,-12.87874584,0.04821013659238815
3,FlyBall,102.2330767,21.28085297,3.0097813606262207
1,,86.18482017,9.560282166,
0,GroundBall,87.32434793,-9.724116366,0.026131149381399155
3,FlyBall,98.10273475,29.97057709,2.9902608394622803
0,GroundBall,80.41569413,-8.307631795,-0.005818726494908333
1,,71.08159094,24.13994878,
0,Popup,75.26221396,66.58481208,2.7817410227726214e-05
2,,104.0770312,13.68186612,
0,,,,
0,GroundBall,102.044123,2.013472673,-0.0122881680727005
4,FlyBall,97.29095133,34.15801168,-0.5804148316383362
0,FlyBall,96.63145276,15.54188659,0.1588284820318222
0,GroundBall,,,1.5019162893295288
0,Popup,92.53502738,38.00741362,0.00045571470400318503
0,LineDrive,97.10216483,14.07856539,0.031177466735243797
0,Popup,83.99472146,42.35030336,0.003451419295743108
1,,92.24357266,2.583189454,
0,FlyBall,106.4411515,19.04138681,0.03785127401351929
1,,,,
0,GroundBall,100.2837775,1.978659972,0.04131549969315529
0,GroundBall,91.77736848,4.603306575,0.02021578513085842
1,,67.75373502,19.72662501,
0,FlyBall,97.54688264,18.80149712,0.0047196149826049805
0,Popup,89.62284238,36.92762901,-0.00014912398182787
0,,88.33132952,28.67891173,
0,,77.89739404,29.4570106,
0,GroundBall,,,1.5019162893295288
1,GroundBall,102.3732192,-5.045130262,1.0090528726577759
0,FlyBall,105.0625193,20.16694059,-0.006591340992599726
1,GroundBall,97.80186662,-12.92251415,0.9164543151855469
1,Bunt,,,
0,FlyBall,97.09316712,19.7726264,0.04200604557991028
1,FlyBall,95.14642741,16.92034171,0.9937791228294373
0,Popup,93.54118628,32.56043627,-0.3972642123699188
0,Popup,99.68399176,33.94679336,-0.00036794753395952284
0,GroundBall,105.1102246,-10.01782827,0.0036057813558727503
0,GroundBall,,,1.5019162893295288
0,FlyBall,103.0858121,20.03192378,-0.021710358560085297
1,,90.79887534,-11.73630628,
0,Bunt,,,
1,GroundBall,99.21269698,-2.33113396,1.0171737670898438
1,GroundBall,,,1.5019162893295288
1,GroundBall,98.06303241,-11.45547838,1.010342001914978
1,FlyBall,72.37732406,45.55169037,1.043342113494873
0,LineDrive,79.7416432,10.01479843,0.03667201101779938
0,GroundBall,,,1.5019162893295288
0,FlyBall,81.72600628,29.25392689,0.004912103526294231
0,GroundBall,112.5097699,-1.019622718,-0.0035015521571040154
0,Popup,94.3663809,70.3521875,0.00017920511891134083
1,GroundBall,102.2239857,3.481358042,-0.017753105610609055
0,GroundBall,99.62305863,-6.640503457,0.02193085476756096
0,GroundBall,91.60825987,-3.380778523,0.029906196519732475
1,GroundBall,,,1.5019162893295288
0,FlyBall,87.17006327,22.20024131,0.006308719515800476
0,GroundBall,,,1.5019162893295288
0,Popup,94.48051923,56.07299653,0.00032262507011182606
0,GroundBall,,,1.5019162893295288
0,GroundBall,,,1.5019162893295288
2,,99.14824837,21.71260688,
1,GroundBall,103.7075236,-1.879627643,0.03898375853896141
1,,95.79180185,-12.61883371,
1,FlyBall,78.01156507,19.55570207,0.9790911674499512
1,Popup,64.54524401,32.9047137,1.0002317428588867
0,GroundBall,,,1.5019162893295288
0,Bunt,29.96476155,-28.48961856,
2,FlyBall,101.8112962,30.02074463,1.9543192386627197
1,GroundBall,99.04243918,12.27590614,0.9998053312301636
0,GroundBall,,,1.5019162893295288
1,GroundBall,52.9861678,-12.8969271,0.030975492671132088
0,Popup,88.05274658,34.00601519,0.00026174061349593103
1,,104.4886865,10.75163602,
0,GroundBall,73.90335831,-10.55439723,0.08853542804718018
1,,98.04015778,-4.756452562,
0,GroundBall,,,1.5019162893295288
1,,89.20256506,-3.377054821,
2,FlyBall,105.0778327,29.70013677,2.0607521533966064
0,FlyBall,98.79484676,22.1220062,0.002597683109343052
0,GroundBall,93.70222443,-13.68448196,0.014914494007825851
0,FlyBall,,,2.4264326095581055
0,Popup,101.3470155,40.69004185,-0.00035732644028030336
0,GroundBall,86.98380667,6.919188053,0.0008211003732867539
1,,64.33980556,39.0033459,
0,Popup,82.60557378,45.78929504,-0.0008043950074352324
0,Popup,95.20862505,35.34779979,-0.00014912398182787
0,Popup,85.76781632,51.00630535,-0.0004680939018726349
1,GroundBall,63.80936538,-8.587001648,1.0109730958938599
0,GroundBall,,,1.5019162893295288
0,Popup,,,0.00017920511891134083
0,GroundBall,84.56272261,58.87600982,0.03487469628453255
0,Popup,82.10456745,56.76047847,0.00024726244737394154
1,,100.8884383,16.72222594,
0,Bunt,27.13606698,-17.49605724,
0,GroundBall,66.4300584,-11.57869535,-0.01932542771100998
0,GroundBall,75.93829165,-1.60457837,-0.008905242197215557
2,,76.56143016,6.42901977,
0,FlyBall,96.57691686,29.32697548,0.019562184810638428
0,Popup,100.2752406,36.0687701,-0.00014912398182787
0,Popup,80.82218889,51.74653027,0.0022376172710210085
1,GroundBall,,,1.5019162893295288
0,LineDrive,71.26227599,10.69372012,-0.00717468885704875
0,GroundBall,94.49585445,8.200252611,0.05132467299699783
0,FlyBall,87.76274015,37.77497756,0.02673787996172905
0,Popup,,,0.00017920511891134083
0,Popup,82.53544959,74.08773197,0.00016695275553502142
0,,91.1265291,33.57007919,
0,Popup,78.38062487,52.31534213,0.0022376172710210085
1,LineDrive,99.63029293,11.3049101,0.9919144511222839
1,GroundBall,93.27427678,-3.048924599,1.0050655603408813
0,GroundBall,100.8801486,1.167224921,0.5113030672073364
0,Bunt,,,
0,GroundBall,83.81625763,-11.68930467,0.025900887325406075
0,GroundBall,88.50782731,-15.94072835,0.4093174636363983
0,GroundBall,72.60322269,-0.266492481,0.011179346591234207
0,LineDrive,92.8017213,7.267129188,0.026286372914910316
0,Popup,89.58991043,42.65552197,0.0004905700334347785
1,,99.27527639,8.334951202,
0,GroundBall,108.8866459,-0.406073308,0.05505060404539108
1,,57.04211315,6.948172893,
2,GroundBall,99.85885993,4.247630332,1.8878203630447388
2,GroundBall,96.1191918,10.30508911,1.9953433275222778
1,,,,
0,GroundBall,,,1.5019162893295288
1,,,,
0,Popup,82.35510608,64.36834695,0.00016695275553502142
0,Popup,88.81356557,45.68011368,0.002299587009474635
0,GroundBall,,,1.5019162893295288
0,Popup,83.14663067,76.20840531,0.00016695275553502142
0,FlyBall,90.14474,43.516284,0.0005920188268646598
0,GroundBall,,,1.5019162893295288
0,GroundBall,83.219,-13.415753,0.014585190452635288
0,LineDrive,96.94594,17.02489,0.06398807466030121
0,GroundBall,79.66286,-27.858583,-0.02557961642742157
0,FlyBall,89.8178,34.864599,-0.00735295657068491
4,FlyBall,94.36457,27.969067,3.885903835296631
0,Popup,86.72374,57.595258,6.669801950920373e-05
0,LineDrive,98.7682,20.56921,0.0029002344235777855
0,GroundBall,71.4584,5.233894,0.00029496802017092705
0,GroundBall,67.17484,-5.207383,0.0027358836960047483
0,LineDrive,91.42984,8.994045,0.008425528183579445
0,Popup,62.896,65.144851,2.8937791284988634e-05
1,GroundBall,99.44743,4.503714,1.0278788805007935
0,LineDrive,64.80997,15.967836,0.01906786672770977
1,GroundBall,93.22006,-10.822457,0.5287609100341797
0,GroundBall,77.68321,-5.272388,0.005761198233813047
4,FlyBall,108.31563,32.148463,4.016904830932617
1,GroundBall,55.71248,10.604913,0.9419474601745605
2,LineDrive,83.89424,19.495211,1.9118837118148804
1,GroundBall,103.93512,-6.022878,0.9860275387763977
1,GroundBall,81.81525,4.36259,0.9474787712097168
1,GroundBall,90.67718,-5.394289,1.0445359945297241
1,GroundBall,86.11667,-47.732598,0.9165449142456055
4,FlyBall,87.53025,38.54051,3.8888299465179443
1,GroundBall,105.40121,3.168955,0.9538053274154663
0,GroundBall,74.47193,-51.798721,0.027042802423238754
2,FlyBall,99.57106,25.639812,2.0150303840637207
0,GroundBall,96.87659,-11.276913,0.7901279926300049
0,GroundBall,89.02739,-6.068148,0.3810589015483856
1,LineDrive,99.24334,10.557419,0.9486446380615234
0,GroundBall,69.52467,-7.286348,0.0263180173933506
1,GroundBall,103.89122,-0.184995,0.991068422794342
0,GroundBall,92.80618,-3.650919,0.001642234856262803
0,GroundBall,100.06999,4.76532,0.08675650507211685
0,GroundBall,73.77973,3.495774,-0.012290282174944878
0,GroundBall,64.7471,-72.457322,0.012207169085741043
0,GroundBall,100.12517,-3.663344,0.005057895090430975
4,FlyBall,89.82531,39.616302,3.8976409435272217
0,GroundBall,72.4149,-18.22375,0.03473338857293129
0,GroundBall,65.30112,-32.785014,0.5037293434143066
0,FlyBall,84.92781,52.457042,-0.00471754465252161
0,FlyBall,88.32955,50.973711,0.003647779580205679
0,LineDrive,96.21102,16.246822,0.004342335741966963
2,FlyBall,97.83571,21.65109,1.998826503753662
2,FlyBall,101.92272,20.95001,1.9903644323349
0,GroundBall,67.66661,0.684192,0.061769407242536545
0,GroundBall,92.77126,-6.929534,0.0193684920668602
1,GroundBall,93.58796,-7.489424,0.8548582196235657
0,GroundBall,96.92955,-67.98356,0.05061380937695503
1,GroundBall,95.61683,1.531489,1.0450478792190552
1,LineDrive,104.8398,6.874136,1.0042837858200073
0,GroundBall,57.87287,-15.45318,-0.0028502086643129587
0,LineDrive,100.48222,17.168726,0.005079586058855057
3,LineDrive,97.1198,17.820567,2.8618810176849365
3,FlyBall,85.73861,27.615669,2.983328342437744
0,GroundBall,67.52044,0.013468,0.15510189533233643
0,GroundBall,34.19147,-51.584294,0.0038795010186731815
0,FlyBall,95.27952,20.884601,0.14066609740257263
0,GroundBall,95.27254,-21.284547,0.0017237820429727435
1,LineDrive,79.26895,21.233399,0.9871507883071899
4,FlyBall,91.2714,35.575794,3.876054525375366
0,FlyBall,72.85154,61.006141,0.011494402773678303
0,Popup,63.00813,63.869309,2.8937791284988634e-05
0,GroundBall,94.13813,3.444907,0.038177359849214554
1,GroundBall,98.86474,6.804356,1.0173945426940918
0,FlyBall,80.09057,26.725232,-0.013089342974126339
1,GroundBall,99.20312,7.120482,0.9928373694419861
1,LineDrive,96.49352,7.634338,1.6105473041534424
4,FlyBall,93.07465,27.494796,0.8828036189079285
0,GroundBall,87.33916,-14.214421,0.057808876037597656
0,FlyBall,96.50249,34.070843,-0.007881786674261093
0,GroundBall,89.8891,-29.010873,0.02249622344970703
2,GroundBall,83.91405,-12.629247,1.8194475173950195
1,GroundBall,73.50304,5.752669,1.0223968029022217
1,LineDrive,100.48093,6.103409,1.0042757987976074
1,FlyBall,97.78763,15.844407,1.0035524368286133
0,GroundBall,89.26736,5.85645,0.004110371693968773
0,FlyBall,90.53984,37.072059,0.025748781859874725
0,FlyBall,80.67085,23.038205,-0.0023101605474948883
0,GroundBall,,,1.5019162893295288
4,FlyBall,105.79066,21.442542,3.9535210132598877
2,LineDrive,97.93734,14.210416,1.917707920074463
4,FlyBall,103.85032,35.319455,3.991553544998169
0,FlyBall,94.9146,22.980213,0.0005870080785825849
0,FlyBall,91.18004,33.525374,0.0060987030155956745
1,GroundBall,,,1.5019162893295288
0,GroundBall,47.07619,-65.631291,0.006473301909863949
0,GroundBall,62.6567,-47.224617,0.07216677069664001
1,GroundBall,104.29444,1.62347,0.9008151888847351
0,Popup,75.32163,69.971394,2.7817410227726214e-05
0,Popup,,,0.00017920511891134083
0,GroundBall,67.16536,-8.640411,0.06942348182201385
1,LineDrive,104.13968,10.064887,1.0467427968978882
0,GroundBall,95.47932,-16.877676,0.03479040041565895
0,LineDrive,101.01997,16.271123,0.05046311020851135
4,FlyBall,112.61285,23.00407,3.9998984336853027
4,FlyBall,103.35581,26.854458,3.9997828006744385
1,GroundBall,91.07172,-4.99266,0.9768471121788025
0,FlyBall,85.453,36.435008,-0.008378583006560802
0,GroundBall,81.4037,-3.352743,0.012239943258464336
0,FlyBall,81.10993,27.532028,0.6279122829437256
0,FlyBall,90.16445,27.009054,0.014395980164408684
0,FlyBall,93.86506,26.91845,-0.007741943933069706
0,FlyBall,87.76929,58.985727,-0.007829303853213787
4,FlyBall,104.14656,27.013882,4.01585578918457
4,FlyBall,112.77487,22.479036,3.9997823238372803
1,GroundBall,64.79745,-7.636173,0.8945633172988892
1,GroundBall,89.74006,-21.33606,0.7862128019332886
0,GroundBall,84.6833,-3.483634,-0.04388203099370003
0,FlyBall,81.50856,50.801412,-0.03479737415909767
0,LineDrive,85.48515,7.853162,0.8877213001251221
0,GroundBall,74.17131,-23.571603,-0.06439848244190216
0,GroundBall,112.21563,-1.61387,-0.16540628671646118
0,FlyBall,78.48961,33.087698,-0.0013552039163187146
1,GroundBall,99.72353,0.008002,0.9687002897262573
0,GroundBall,66.3915,-46.514437,0.01176979299634695
1,GroundBall,107.16012,-0.507953,1.006039023399353
0,GroundBall,45.79013,-49.68206,0.003941940609365702
0,GroundBall,79.62116,-9.671146,0.21738116443157196
1,GroundBall,95.13898,-5.806444,0.9902795553207397
0,FlyBall,95.2625,23.730592,-0.003363097319379449
0,GroundBall,94.64419,3.038777,0.1997537761926651
1,FlyBall,72.23109,35.231936,0.9898022413253784
0,FlyBall,74.21854,49.205377,0.005500574596226215
1,GroundBall,103.72393,0.617037,0.8902796506881714
1,FlyBall,69.95996,32.119822,0.9847919940948486
0,FlyBall,92.58946,24.944941,0.0020384443923830986
0,FlyBall,73.72358,50.4518,0.005500574596226215
0,Popup,71.60966,80.161381,0.00020165742898825556
0,GroundBall,59.57434,-44.23708,0.006874822545796633
2,GroundBall,73.24384,-8.677694,1.8272006511688232
2,LineDrive,88.32622,11.852956,0.40458032488822937
0,GroundBall,65.68448,-1.010953,0.0008842541719786823
0,Popup,71.54142,68.602219,0.00020165742898825556
0,FlyBall,85.21397,26.233869,0.007152682635933161
0,GroundBall,91.43276,-1.028537,0.04523518681526184
0,GroundBall,81.84814,-19.957902,0.09867911040782928
0,GroundBall,81.44101,-6.683068,0.05979040265083313
0,GroundBall,80.35739,-8.35897,-0.005818726494908333
0,GroundBall,57.8148,-22.583867,0.006114135961979628
0,GroundBall,74.11283,-9.621465,-0.005394128151237965
0,GroundBall,65.15907,-31.737455,0.3233334422111511
0,GroundBall,91.02358,0.819405,0.1317734718322754
0,GroundBall,94.19721,-8.146731,0.023717906326055527
0,Popup,77.35427,60.746147,-0.00017665763152763247
0,FlyBall,101.81536,42.385181,-0.00213711173273623
0,FlyBall,100.54354,22.502241,0.016999276354908943
0,FlyBall,88.45978,33.05814,0.02181231789290905
0,GroundBall,71.64483,-63.804843,0.01740628480911255
4,FlyBall,104.20161,21.367359,4.014429092407227
0,GroundBall,83.31606,-25.656819,-0.07769731432199478
0,GroundBall,105.30949,-8.502321,0.026922157034277916
0,LineDrive,80.93624,23.727327,0.2846889793872833
0,GroundBall,45.02243,-24.028615,0.0028722775168716908
2,LineDrive,84.35397,12.155966,1.9438738822937012
0,Bunt,,,
1,LineDrive,70.68553,23.544823,1.0047191381454468
2,LineDrive,97.31922,16.900968,0.6012464761734009
0,LineDrive,104.47203,15.607773,0.08475084602832794
0,FlyBall,86.02383,53.007164,0.00627101119607687
0,GroundBall,88.38177,-22.255328,0.0001683938317000866
0,FlyBall,87.03979,34.264796,0.0010202685371041298
4,FlyBall,97.01943,28.883464,3.8859379291534424
0,GroundBall,80.69499,3.920812,-0.007391161285340786
0,GroundBall,99.23629,-7.046918,0.08307021111249924
0,GroundBall,97.60167,2.19468,0.02282138727605343
0,FlyBall,77.07054,57.565374,0.007237394340336323
1,LineDrive,98.77949,6.863842,0.9991101026535034
0,Popup,69.9824,56.898398,0.0006961997714824975
0,GroundBall,65.86159,10.67397,0.9911838173866272
0,GroundBall,85.73378,-2.528303,0.023456260561943054
1,GroundBall,,,1.5019162893295288
2,FlyBall,78.12389,22.742224,0.17880253493785858
0,FlyBall,,,2.4264326095581055
1,GroundBall,,,1.5019162893295288
2,FlyBall,,,2.4264326095581055
1,GroundBall,100.87631,-1.492966,0.91544508934021
3,LineDrive,102.66112,13.872082,2.9371931552886963
0,FlyBall,86.14443,42.540444,0.0015532050747424364
0,GroundBall,82.68067,-25.794432,0.20027339458465576
0,Popup,86.13109,67.295426,6.669801950920373e-05
0,FlyBall,93.74634,22.863786,-0.0011005146661773324
0,LineDrive,86.38782,30.437124,0.009736686013638973
1,LineDrive,97.84529,12.867063,0.9827064871788025
0,FlyBall,82.80585,55.283499,-0.005197402089834213
2,LineDrive,103.28509,8.907967,1.9259452819824219
0,GroundBall,66.99576,-11.703701,-0.012697309255599976
1,GroundBall,105.28953,0.456579,0.9733811616897583
0,FlyBall,84.3672,40.54329,0.0010182594414800406
0,GroundBall,90.19336,-7.54158,-0.017275424674153328
0,GroundBall,72.44231,-11.828901,0.016892971470952034
1,LineDrive,104.58951,18.411888,1.0922951698303223
2,LineDrive,105.35358,8.447672,1.9983057975769043
1,GroundBall,104.62644,-2.786545,0.9206865429878235
1,LineDrive,103.25849,-0.21847,0.9994672536849976
0,FlyBall,83.18689,57.691797,-0.026720985770225525
0,FlyBall,88.40049,58.567952,-0.0003748119925148785
1,LineDrive,93.75749,14.702269,1.0021530389785767
1,GroundBall,85.13166,-7.130954,0.7861486077308655
1,LineDrive,105.6734,13.279664,0.9893430471420288
0,FlyBall,97.02478,26.886487,0.035521768033504486
0,GroundBall,82.7328,-9.598214,-0.06896305829286575
0,GroundBall,62.77847,-22.455565,0.025326652452349663
0,FlyBall,90.82274,32.011237,-0.0010545218829065561
0,Popup,75.74791,62.200103,2.7817410227726214e-05
0,FlyBall,91.29641,55.983803,0.007640942465513945
0,GroundBall,63.34306,-30.360986,0.05819256603717804
0,GroundBall,82.45452,-2.927677,-0.019068041816353798
1,GroundBall,78.32109,-12.469015,1.0094122886657715
0,GroundBall,,,1.5019162893295288
1,FlyBall,72.66589,46.533159,0.979416012763977
2,LineDrive,98.2241,12.560435,1.9301663637161255
2,LineDrive,106.14136,21.491931,1.9936405420303345
1,GroundBall,90.57878,-18.5472,0.8431841731071472
0,LineDrive,91.14892,23.014115,-0.0033814762718975544
1,LineDrive,104.85136,8.998485,1.048471212387085
0,FlyBall,86.71576,57.328623,0.00707900058478117
0,GroundBall,91.88431,-12.761134,0.10249140113592148
0,FlyBall,76.70055,39.338216,0.0007561632082797587
0,LineDrive,103.84994,19.27103,0.06338735669851303
0,FlyBall,74.61068,34.331884,0.006625260692089796
0,FlyBall,95.16336,53.933788,0.010344050824642181
4,FlyBall,104.21438,31.209621,3.9948859214782715
0,LineDrive,97.18503,18.213276,0.07338720560073853
0,LineDrive,94.29355,18.472947,0.012462837621569633
1,GroundBall,68.00249,-79.673271,0.9722946882247925
1,LineDrive,78.79739,16.210164,0.997447669506073
4,FlyBall,113.34068,30.82243,4.002479553222656
0,FlyBall,83.23217,46.022132,0.002479490591213107
0,GroundBall,96.05571,-7.491745,0.021150778979063034
1,GroundBall,95.95232,2.286196,0.7274824380874634
0,LineDrive,78.82722,20.537967,0.06854125112295151
1,LineDrive,97.69326,16.762179,0.9986488223075867
0,FlyBall,103.45752,38.198727,5.547212600708008
4,LineDrive,101.13711,25.214291,3.986743927001953
0,LineDrive,97.16258,21.604012,1.2852987051010132
1,Bunt,,,
0,FlyBall,96.02771,48.051798,0.050014421343803406
0,GroundBall,106.90951,1.466359,0.051232583820819855
0,GroundBall,101.97751,-12.000825,0.03464847058057785
1,LineDrive,81.35432,17.220539,0.965886652469635
2,LineDrive,104.91999,22.221387,1.985685110092163
0,GroundBall,58.70143,-28.512991,0.008093135431408882
0,GroundBall,102.33971,5.746829,0.09183390438556671
0,FlyBall,105.60257,34.126282,0.003243117593228817
2,FlyBall,100.29032,47.336146,-0.0779251754283905
4,LineDrive,99.6962,29.884354,3.757081985473633
0,LineDrive,102.29237,15.666628,0.035654984414577484
1,LineDrive,106.61008,6.228792,0.9960296750068665
0,LineDrive,103.18021,17.333447,0.054737888276576996
4,LineDrive,111.34567,23.776098,4.00056266784668
1,LineDrive,96.34998,10.415057,1.0162558555603027
0,FlyBall,92.82332,47.585246,0.002324041910469532
1,LineDrive,101.70304,-3.414605,0.9779388308525085
2,LineDrive,106.0129,22.169819,1.7329473495483398
0,GroundBall,101.89,3.932187,-0.024092525243759155
0,FlyBall,96.73009,60.775676,0.00172297318931669
0,Popup,93.74539,55.524957,0.00032262507011182606
1,GroundBall,98.73509,3.297412,0.949396550655365
0,GroundBall,87.80033,-22.776803,0.022394340485334396
1,LineDrive,94.85169,16.792908,0.9699539542198181
0,FlyBall,88.13336,36.76739,0.015939923003315926
0,GroundBall,104.60582,3.194607,0.13361290097236633
0,GroundBall,,,1.5019162893295288
0,Popup,65.74173,54.755246,-0.00010003025090554729
0,Popup,80.83055,62.943355,0.00019939235062338412
1,LineDrive,95.92614,8.250799,0.7480653524398804
0,LineDrive,86.82353,27.741671,0.009736686013638973
0,Popup,68.30292,70.398735,0.0005266115767881274
2,LineDrive,105.64895,4.141758,1.9830044507980347
0,GroundBall,57.02067,-67.909829,0.02199074812233448
1,GroundBall,95.79007,-11.372144,0.9562327265739441
2,LineDrive,105.22445,19.404658,1.8723169565200806
0,GroundBall,90.88327,-5.233148,0.02145944908261299
1,LineDrive,95.03999,11.389681,1.0056371688842773
0,LineDrive,50.55887,8.842168,-0.008288350887596607
1,LineDrive,73.79383,29.481506,1.0018484592437744
1,LineDrive,88.76154,15.093384,0.9856168627738953
0,FlyBall,105.1966,31.674569,0.014146207831799984
0,GroundBall,89.47388,-18.264528,0.16245834529399872
0,Popup,64.81669,44.643044,-0.0007521324441768229
2,LineDrive,100.75971,13.722279,1.9359006881713867
1,GroundBall,89.08259,-11.285259,0.8857508301734924
1,LineDrive,73.75468,13.086313,0.951005220413208
0,FlyBall,84.36492,26.726747,0.020942747592926025
0,FlyBall,78.71756,32.248926,0.007005278952419758
0,GroundBall,70.74753,-9.518627,0.019762519747018814
